idx,model_name,parameter_value,predicted_value
108,luminous-supreme-control_int100query,0.1,75
109,luminous-supreme-control_int100query,0.1,75
110,luminous-supreme-control_int100query,0.1,75
111,luminous-supreme-control_int100query,0.1,75
112,luminous-supreme-control_int100query,0.1,75
113,luminous-supreme-control_int100query,0.1,75
114,luminous-supreme-control_int100query,0.1,75
115,luminous-supreme-control_int100query,0.1,75
116,luminous-supreme-control_int100query,0.1,75
117,luminous-supreme-control_int100query,0.1,75
118,luminous-supreme-control_int100query,0.1,75
119,luminous-supreme-control_int100query,0.1,75
120,luminous-supreme-control_int100query,0.1,75
121,luminous-supreme-control_int100query,0.1,75
122,luminous-supreme-control_int100query,0.1,75
123,luminous-supreme-control_int100query,0.1,75
124,luminous-supreme-control_int100query,0.1,75
125,luminous-supreme-control_int100query,0.1,75
126,luminous-supreme-control_int100query,0.1,75
127,luminous-supreme-control_int100query,0.1,75
128,luminous-supreme-control_int100query,0.1,75
129,luminous-supreme-control_int100query,0.1,75
130,luminous-supreme-control_int100query,0.1,75
131,luminous-supreme-control_int100query,0.1,75
132,luminous-supreme-control_int100query,0.1,75
133,luminous-supreme-control_int100query,0.1,75
134,luminous-supreme-control_int100query,0.1,75
135,luminous-supreme-control_int100query,0.1,75
136,luminous-supreme-control_int100query,0.1,75
137,luminous-supreme-control_int100query,0.1,75
138,luminous-supreme-control_int100query,0.1,75
139,luminous-supreme-control_int100query,0.1,75
140,luminous-supreme-control_int100query,0.1,75
141,luminous-supreme-control_int100query,0.1,75
142,luminous-supreme-control_int100query,0.1,75
143,luminous-supreme-control_int100query,0.1,75
144,luminous-supreme-control_int100query,0.1,75
145,luminous-supreme-control_int100query,0.1,75
146,luminous-supreme-control_int100query,0.1,75
147,luminous-supreme-control_int100query,0.1,75
148,luminous-supreme-control_int100query,0.1,75
149,luminous-supreme-control_int100query,0.1,75
150,luminous-supreme-control_int100query,0.1,75
151,luminous-supreme-control_int100query,0.1,75
152,luminous-supreme-control_int100query,0.1,75
153,luminous-supreme-control_int100query,0.1,75
154,luminous-supreme-control_int100query,0.1,75
155,luminous-supreme-control_int100query,0.1,75
156,luminous-supreme-control_int100query,0.1,75
157,luminous-supreme-control_int100query,0.1,75
158,luminous-supreme-control_int100query,0.1,75
159,luminous-supreme-control_int100query,0.1,75
160,luminous-supreme-control_int100query,0.1,75
161,luminous-supreme-control_int100query,0.1,75
162,luminous-supreme-control_int100query,0.1,75
163,luminous-supreme-control_int100query,0.1,75
164,luminous-supreme-control_int100query,0.1,75
165,luminous-supreme-control_int100query,0.1,75
166,luminous-supreme-control_int100query,0.1,75
167,luminous-supreme-control_int100query,0.1,75
168,luminous-supreme-control_int100query,0.1,75
169,luminous-supreme-control_int100query,0.1,75
170,luminous-supreme-control_int100query,0.1,75
171,luminous-supreme-control_int100query,0.1,75
172,luminous-supreme-control_int100query,0.1,75
173,luminous-supreme-control_int100query,0.1,75
174,luminous-supreme-control_int100query,0.1,75
175,luminous-supreme-control_int100query,0.1,75
176,luminous-supreme-control_int100query,0.1,75
177,luminous-supreme-control_int100query,0.1,75
178,luminous-supreme-control_int100query,0.1,75
179,luminous-supreme-control_int100query,0.1,75
180,luminous-supreme-control_int100query,0.1,75
181,luminous-supreme-control_int100query,0.1,75
182,luminous-supreme-control_int100query,0.1,75
183,luminous-supreme-control_int100query,0.1,75
184,luminous-supreme-control_int100query,0.1,75
185,luminous-supreme-control_int100query,0.1,75
186,luminous-supreme-control_int100query,0.1,75
187,luminous-supreme-control_int100query,0.1,75
188,luminous-supreme-control_int100query,0.1,75
189,luminous-supreme-control_int100query,0.1,75
190,luminous-supreme-control_int100query,0.1,75
191,luminous-supreme-control_int100query,0.1,75
192,luminous-supreme-control_int100query,0.1,75
193,luminous-supreme-control_int100query,0.1,75
194,luminous-supreme-control_int100query,0.1,75
195,luminous-supreme-control_int100query,0.1,75
196,luminous-supreme-control_int100query,0.1,75
197,luminous-supreme-control_int100query,0.1,75
198,luminous-supreme-control_int100query,0.1,75
199,luminous-supreme-control_int100query,0.1,75
200,luminous-supreme-control_int100query,0.2,75
201,luminous-supreme-control_int100query,0.2,75
202,luminous-supreme-control_int100query,0.2,75
203,luminous-supreme-control_int100query,0.2,45
204,luminous-supreme-control_int100query,0.2,75
205,luminous-supreme-control_int100query,0.2,75
206,luminous-supreme-control_int100query,0.2,45
207,luminous-supreme-control_int100query,0.2,75
208,luminous-supreme-control_int100query,0.2,75
209,luminous-supreme-control_int100query,0.2,75
210,luminous-supreme-control_int100query,0.2,75
211,luminous-supreme-control_int100query,0.2,75
212,luminous-supreme-control_int100query,0.2,45
213,luminous-supreme-control_int100query,0.2,75
214,luminous-supreme-control_int100query,0.2,75
215,luminous-supreme-control_int100query,0.2,75
216,luminous-supreme-control_int100query,0.2,75
217,luminous-supreme-control_int100query,0.2,75
218,luminous-supreme-control_int100query,0.2,45
219,luminous-supreme-control_int100query,0.2,75
220,luminous-supreme-control_int100query,0.2,75
221,luminous-supreme-control_int100query,0.2,75
222,luminous-supreme-control_int100query,0.2,75
223,luminous-supreme-control_int100query,0.2,75
224,luminous-supreme-control_int100query,0.2,75
225,luminous-supreme-control_int100query,0.2,75
226,luminous-supreme-control_int100query,0.2,75
227,luminous-supreme-control_int100query,0.2,60
228,luminous-supreme-control_int100query,0.2,75
229,luminous-supreme-control_int100query,0.2,45
230,luminous-supreme-control_int100query,0.2,75
231,luminous-supreme-control_int100query,0.2,75
232,luminous-supreme-control_int100query,0.2,60
233,luminous-supreme-control_int100query,0.2,75
234,luminous-supreme-control_int100query,0.2,75
235,luminous-supreme-control_int100query,0.2,75
236,luminous-supreme-control_int100query,0.2,75
237,luminous-supreme-control_int100query,0.2,75
238,luminous-supreme-control_int100query,0.2,75
239,luminous-supreme-control_int100query,0.2,75
240,luminous-supreme-control_int100query,0.2,75
241,luminous-supreme-control_int100query,0.2,75
242,luminous-supreme-control_int100query,0.2,75
243,luminous-supreme-control_int100query,0.2,75
244,luminous-supreme-control_int100query,0.2,75
245,luminous-supreme-control_int100query,0.2,75
246,luminous-supreme-control_int100query,0.2,75
247,luminous-supreme-control_int100query,0.2,75
248,luminous-supreme-control_int100query,0.2,75
249,luminous-supreme-control_int100query,0.2,75
250,luminous-supreme-control_int100query,0.2,75
251,luminous-supreme-control_int100query,0.2,75
252,luminous-supreme-control_int100query,0.2,75
253,luminous-supreme-control_int100query,0.2,75
254,luminous-supreme-control_int100query,0.2,75
255,luminous-supreme-control_int100query,0.2,75
256,luminous-supreme-control_int100query,0.2,75
257,luminous-supreme-control_int100query,0.2,75
258,luminous-supreme-control_int100query,0.2,75
259,luminous-supreme-control_int100query,0.2,75
260,luminous-supreme-control_int100query,0.2,75
261,luminous-supreme-control_int100query,0.2,45
262,luminous-supreme-control_int100query,0.2,75
263,luminous-supreme-control_int100query,0.2,75
264,luminous-supreme-control_int100query,0.2,75
265,luminous-supreme-control_int100query,0.2,75
266,luminous-supreme-control_int100query,0.2,75
267,luminous-supreme-control_int100query,0.2,60
268,luminous-supreme-control_int100query,0.2,75
269,luminous-supreme-control_int100query,0.2,45
270,luminous-supreme-control_int100query,0.2,75
271,luminous-supreme-control_int100query,0.2,75
272,luminous-supreme-control_int100query,0.2,75
273,luminous-supreme-control_int100query,0.2,75
274,luminous-supreme-control_int100query,0.2,45
275,luminous-supreme-control_int100query,0.2,75
276,luminous-supreme-control_int100query,0.2,75
277,luminous-supreme-control_int100query,0.2,75
278,luminous-supreme-control_int100query,0.2,75
279,luminous-supreme-control_int100query,0.2,75
280,luminous-supreme-control_int100query,0.2,75
281,luminous-supreme-control_int100query,0.2,45
282,luminous-supreme-control_int100query,0.2,75
283,luminous-supreme-control_int100query,0.2,45
284,luminous-supreme-control_int100query,0.2,75
285,luminous-supreme-control_int100query,0.2,60
286,luminous-supreme-control_int100query,0.2,75
287,luminous-supreme-control_int100query,0.2,75
288,luminous-supreme-control_int100query,0.2,75
289,luminous-supreme-control_int100query,0.2,75
290,luminous-supreme-control_int100query,0.2,75
291,luminous-supreme-control_int100query,0.2,75
292,luminous-supreme-control_int100query,0.2,60
293,luminous-supreme-control_int100query,0.2,75
294,luminous-supreme-control_int100query,0.2,70
295,luminous-supreme-control_int100query,0.2,75
296,luminous-supreme-control_int100query,0.2,75
297,luminous-supreme-control_int100query,0.2,45
298,luminous-supreme-control_int100query,0.2,75
299,luminous-supreme-control_int100query,0.3,75
300,luminous-supreme-control_int100query,0.3,75
301,luminous-supreme-control_int100query,0.3,75
302,luminous-supreme-control_int100query,0.3,75
303,luminous-supreme-control_int100query,0.3,75
304,luminous-supreme-control_int100query,0.3,75
305,luminous-supreme-control_int100query,0.3,75
306,luminous-supreme-control_int100query,0.3,75
307,luminous-supreme-control_int100query,0.3,45
308,luminous-supreme-control_int100query,0.3,73
309,luminous-supreme-control_int100query,0.3,75
310,luminous-supreme-control_int100query,0.3,73
311,luminous-supreme-control_int100query,0.3,75
312,luminous-supreme-control_int100query,0.3,75
313,luminous-supreme-control_int100query,0.3,75
314,luminous-supreme-control_int100query,0.3,75
315,luminous-supreme-control_int100query,0.3,60
316,luminous-supreme-control_int100query,0.3,75
317,luminous-supreme-control_int100query,0.3,75
318,luminous-supreme-control_int100query,0.3,45
319,luminous-supreme-control_int100query,0.3,60
320,luminous-supreme-control_int100query,0.3,45
321,luminous-supreme-control_int100query,0.3,75
322,luminous-supreme-control_int100query,0.3,75
323,luminous-supreme-control_int100query,0.3,75
324,luminous-supreme-control_int100query,0.3,75
325,luminous-supreme-control_int100query,0.3,75
326,luminous-supreme-control_int100query,0.3,75
327,luminous-supreme-control_int100query,0.3,75
328,luminous-supreme-control_int100query,0.3,75
329,luminous-supreme-control_int100query,0.3,60
330,luminous-supreme-control_int100query,0.3,60
331,luminous-supreme-control_int100query,0.3,45
332,luminous-supreme-control_int100query,0.3,60
333,luminous-supreme-control_int100query,0.3,60
334,luminous-supreme-control_int100query,0.3,75
335,luminous-supreme-control_int100query,0.3,75
336,luminous-supreme-control_int100query,0.3,45
337,luminous-supreme-control_int100query,0.3,45
338,luminous-supreme-control_int100query,0.3,75
339,luminous-supreme-control_int100query,0.3,75
340,luminous-supreme-control_int100query,0.3,75
341,luminous-supreme-control_int100query,0.3,60
342,luminous-supreme-control_int100query,0.3,45
343,luminous-supreme-control_int100query,0.3,75
344,luminous-supreme-control_int100query,0.3,45
345,luminous-supreme-control_int100query,0.3,75
346,luminous-supreme-control_int100query,0.3,70
347,luminous-supreme-control_int100query,0.3,70
348,luminous-supreme-control_int100query,0.3,75
349,luminous-supreme-control_int100query,0.3,75
350,luminous-supreme-control_int100query,0.3,75
351,luminous-supreme-control_int100query,0.3,75
352,luminous-supreme-control_int100query,0.3,70
353,luminous-supreme-control_int100query,0.3,75
354,luminous-supreme-control_int100query,0.3,60
355,luminous-supreme-control_int100query,0.3,75
356,luminous-supreme-control_int100query,0.3,75
357,luminous-supreme-control_int100query,0.3,75
358,luminous-supreme-control_int100query,0.3,75
359,luminous-supreme-control_int100query,0.3,45
360,luminous-supreme-control_int100query,0.3,75
361,luminous-supreme-control_int100query,0.3,75
362,luminous-supreme-control_int100query,0.3,75
363,luminous-supreme-control_int100query,0.3,75
364,luminous-supreme-control_int100query,0.3,75
365,luminous-supreme-control_int100query,0.3,75
366,luminous-supreme-control_int100query,0.3,75
367,luminous-supreme-control_int100query,0.3,60
368,luminous-supreme-control_int100query,0.3,75
369,luminous-supreme-control_int100query,0.3,75
370,luminous-supreme-control_int100query,0.3,75
371,luminous-supreme-control_int100query,0.3,45
372,luminous-supreme-control_int100query,0.3,75
373,luminous-supreme-control_int100query,0.3,75
374,luminous-supreme-control_int100query,0.3,73
375,luminous-supreme-control_int100query,0.3,60
376,luminous-supreme-control_int100query,0.3,75
377,luminous-supreme-control_int100query,0.3,75
378,luminous-supreme-control_int100query,0.3,75
379,luminous-supreme-control_int100query,0.3,75
380,luminous-supreme-control_int100query,0.3,60
381,luminous-supreme-control_int100query,0.3,75
382,luminous-supreme-control_int100query,0.3,75
383,luminous-supreme-control_int100query,0.3,75
384,luminous-supreme-control_int100query,0.3,60
385,luminous-supreme-control_int100query,0.3,75
386,luminous-supreme-control_int100query,0.3,60
387,luminous-supreme-control_int100query,0.3,45
388,luminous-supreme-control_int100query,0.4,75
389,luminous-supreme-control_int100query,0.4,73
390,luminous-supreme-control_int100query,0.4,60
391,luminous-supreme-control_int100query,0.4,75
392,luminous-supreme-control_int100query,0.4,75
393,luminous-supreme-control_int100query,0.4,75
394,luminous-supreme-control_int100query,0.4,60
395,luminous-supreme-control_int100query,0.4,45
396,luminous-supreme-control_int100query,0.4,75
397,luminous-supreme-control_int100query,0.4,60
398,luminous-supreme-control_int100query,0.4,75
399,luminous-supreme-control_int100query,0.4,75
400,luminous-supreme-control_int100query,0.4,60
401,luminous-supreme-control_int100query,0.4,75
402,luminous-supreme-control_int100query,0.4,75
403,luminous-supreme-control_int100query,0.4,45
404,luminous-supreme-control_int100query,0.4,75
405,luminous-supreme-control_int100query,0.4,75
406,luminous-supreme-control_int100query,0.4,73
407,luminous-supreme-control_int100query,0.4,45
408,luminous-supreme-control_int100query,0.4,45
409,luminous-supreme-control_int100query,0.4,75
410,luminous-supreme-control_int100query,0.4,60
411,luminous-supreme-control_int100query,0.4,75
412,luminous-supreme-control_int100query,0.4,60
413,luminous-supreme-control_int100query,0.4,75
414,luminous-supreme-control_int100query,0.4,73
415,luminous-supreme-control_int100query,0.4,75
416,luminous-supreme-control_int100query,0.4,75
417,luminous-supreme-control_int100query,0.4,70
418,luminous-supreme-control_int100query,0.4,70
419,luminous-supreme-control_int100query,0.4,45
420,luminous-supreme-control_int100query,0.4,73
421,luminous-supreme-control_int100query,0.4,45
422,luminous-supreme-control_int100query,0.4,60
423,luminous-supreme-control_int100query,0.4,60
424,luminous-supreme-control_int100query,0.4,75
425,luminous-supreme-control_int100query,0.4,75
426,luminous-supreme-control_int100query,0.4,60
427,luminous-supreme-control_int100query,0.4,75
428,luminous-supreme-control_int100query,0.4,45
429,luminous-supreme-control_int100query,0.4,75
430,luminous-supreme-control_int100query,0.4,45
431,luminous-supreme-control_int100query,0.4,75
432,luminous-supreme-control_int100query,0.4,60
433,luminous-supreme-control_int100query,0.4,75
434,luminous-supreme-control_int100query,0.4,45
435,luminous-supreme-control_int100query,0.4,75
436,luminous-supreme-control_int100query,0.4,75
437,luminous-supreme-control_int100query,0.4,75
438,luminous-supreme-control_int100query,0.4,75
439,luminous-supreme-control_int100query,0.4,73
440,luminous-supreme-control_int100query,0.4,75
441,luminous-supreme-control_int100query,0.4,75
442,luminous-supreme-control_int100query,0.4,75
443,luminous-supreme-control_int100query,0.4,60
444,luminous-supreme-control_int100query,0.4,60
445,luminous-supreme-control_int100query,0.4,73
446,luminous-supreme-control_int100query,0.4,60
447,luminous-supreme-control_int100query,0.4,60
448,luminous-supreme-control_int100query,0.4,60
449,luminous-supreme-control_int100query,0.4,75
450,luminous-supreme-control_int100query,0.4,75
451,luminous-supreme-control_int100query,0.4,60
452,luminous-supreme-control_int100query,0.4,60
453,luminous-supreme-control_int100query,0.4,75
454,luminous-supreme-control_int100query,0.4,60
455,luminous-supreme-control_int100query,0.4,75
456,luminous-supreme-control_int100query,0.4,75
457,luminous-supreme-control_int100query,0.4,60
458,luminous-supreme-control_int100query,0.4,75
459,luminous-supreme-control_int100query,0.4,45
460,luminous-supreme-control_int100query,0.4,73
461,luminous-supreme-control_int100query,0.4,75
462,luminous-supreme-control_int100query,0.4,60
463,luminous-supreme-control_int100query,0.4,73
464,luminous-supreme-control_int100query,0.4,45
465,luminous-supreme-control_int100query,0.4,70
466,luminous-supreme-control_int100query,0.4,75
467,luminous-supreme-control_int100query,0.4,75
468,luminous-supreme-control_int100query,0.4,60
469,luminous-supreme-control_int100query,0.4,70
470,luminous-supreme-control_int100query,0.4,75
471,luminous-supreme-control_int100query,0.4,73
472,luminous-supreme-control_int100query,0.5,73
473,luminous-supreme-control_int100query,0.5,75
474,luminous-supreme-control_int100query,0.5,75
475,luminous-supreme-control_int100query,0.5,75
476,luminous-supreme-control_int100query,0.5,75
477,luminous-supreme-control_int100query,0.5,45
478,luminous-supreme-control_int100query,0.5,60
479,luminous-supreme-control_int100query,0.5,75
480,luminous-supreme-control_int100query,0.5,75
481,luminous-supreme-control_int100query,0.5,70
482,luminous-supreme-control_int100query,0.5,75
483,luminous-supreme-control_int100query,0.5,45
484,luminous-supreme-control_int100query,0.5,45
485,luminous-supreme-control_int100query,0.5,60
486,luminous-supreme-control_int100query,0.5,70
487,luminous-supreme-control_int100query,0.5,60
488,luminous-supreme-control_int100query,0.5,45
489,luminous-supreme-control_int100query,0.5,60
490,luminous-supreme-control_int100query,0.5,75
491,luminous-supreme-control_int100query,0.5,60
492,luminous-supreme-control_int100query,0.5,60
493,luminous-supreme-control_int100query,0.5,70
494,luminous-supreme-control_int100query,0.5,75
495,luminous-supreme-control_int100query,0.5,60
496,luminous-supreme-control_int100query,0.5,73
497,luminous-supreme-control_int100query,0.5,73
498,luminous-supreme-control_int100query,0.5,75
499,luminous-supreme-control_int100query,0.5,45
500,luminous-supreme-control_int100query,0.5,60
501,luminous-supreme-control_int100query,0.5,73
502,luminous-supreme-control_int100query,0.5,60
503,luminous-supreme-control_int100query,0.5,70
504,luminous-supreme-control_int100query,0.5,45
505,luminous-supreme-control_int100query,0.5,60
506,luminous-supreme-control_int100query,0.5,60
507,luminous-supreme-control_int100query,0.5,70
508,luminous-supreme-control_int100query,0.5,75
509,luminous-supreme-control_int100query,0.5,75
510,luminous-supreme-control_int100query,0.5,70
511,luminous-supreme-control_int100query,0.5,70
512,luminous-supreme-control_int100query,0.5,75
513,luminous-supreme-control_int100query,0.5,75
514,luminous-supreme-control_int100query,0.5,73
515,luminous-supreme-control_int100query,0.5,60
516,luminous-supreme-control_int100query,0.5,45
517,luminous-supreme-control_int100query,0.5,45
518,luminous-supreme-control_int100query,0.5,75
519,luminous-supreme-control_int100query,0.5,75
520,luminous-supreme-control_int100query,0.5,60
521,luminous-supreme-control_int100query,0.5,70
522,luminous-supreme-control_int100query,0.5,60
523,luminous-supreme-control_int100query,0.5,75
524,luminous-supreme-control_int100query,0.5,45
525,luminous-supreme-control_int100query,0.5,45
526,luminous-supreme-control_int100query,0.5,73
527,luminous-supreme-control_int100query,0.5,75
528,luminous-supreme-control_int100query,0.5,73
529,luminous-supreme-control_int100query,0.5,60
530,luminous-supreme-control_int100query,0.5,60
531,luminous-supreme-control_int100query,0.5,75
532,luminous-supreme-control_int100query,0.5,75
533,luminous-supreme-control_int100query,0.5,73
534,luminous-supreme-control_int100query,0.5,60
535,luminous-supreme-control_int100query,0.5,60
536,luminous-supreme-control_int100query,0.5,60
537,luminous-supreme-control_int100query,0.5,45
538,luminous-supreme-control_int100query,0.5,75
539,luminous-supreme-control_int100query,0.5,73
540,luminous-supreme-control_int100query,0.5,75
541,luminous-supreme-control_int100query,0.5,75
542,luminous-supreme-control_int100query,0.5,45
543,luminous-supreme-control_int100query,0.5,45
544,luminous-supreme-control_int100query,0.5,75
545,luminous-supreme-control_int100query,0.5,73
546,luminous-supreme-control_int100query,0.5,45
547,luminous-supreme-control_int100query,0.6,75
548,luminous-supreme-control_int100query,0.6,75
549,luminous-supreme-control_int100query,0.6,75
550,luminous-supreme-control_int100query,0.6,75
551,luminous-supreme-control_int100query,0.6,75
552,luminous-supreme-control_int100query,0.6,75
553,luminous-supreme-control_int100query,0.6,75
554,luminous-supreme-control_int100query,0.6,75
555,luminous-supreme-control_int100query,0.6,75
556,luminous-supreme-control_int100query,0.6,70
557,luminous-supreme-control_int100query,0.6,75
558,luminous-supreme-control_int100query,0.6,70
559,luminous-supreme-control_int100query,0.6,60
560,luminous-supreme-control_int100query,0.6,75
561,luminous-supreme-control_int100query,0.6,60
562,luminous-supreme-control_int100query,0.6,73
563,luminous-supreme-control_int100query,0.6,70
564,luminous-supreme-control_int100query,0.6,70
565,luminous-supreme-control_int100query,0.6,60
566,luminous-supreme-control_int100query,0.6,73
567,luminous-supreme-control_int100query,0.6,75
568,luminous-supreme-control_int100query,0.6,70
569,luminous-supreme-control_int100query,0.6,60
570,luminous-supreme-control_int100query,0.6,45
571,luminous-supreme-control_int100query,0.6,70
572,luminous-supreme-control_int100query,0.6,45
573,luminous-supreme-control_int100query,0.6,73
574,luminous-supreme-control_int100query,0.6,75
575,luminous-supreme-control_int100query,0.6,70
576,luminous-supreme-control_int100query,0.6,60
577,luminous-supreme-control_int100query,0.6,70
578,luminous-supreme-control_int100query,0.6,75
579,luminous-supreme-control_int100query,0.6,60
580,luminous-supreme-control_int100query,0.6,70
581,luminous-supreme-control_int100query,0.6,75
582,luminous-supreme-control_int100query,0.6,70
583,luminous-supreme-control_int100query,0.6,75
584,luminous-supreme-control_int100query,0.6,75
585,luminous-supreme-control_int100query,0.6,45
586,luminous-supreme-control_int100query,0.6,60
587,luminous-supreme-control_int100query,0.6,60
588,luminous-supreme-control_int100query,0.6,75
589,luminous-supreme-control_int100query,0.6,75
590,luminous-supreme-control_int100query,0.6,73
591,luminous-supreme-control_int100query,0.6,70
592,luminous-supreme-control_int100query,0.6,73
593,luminous-supreme-control_int100query,0.6,60
594,luminous-supreme-control_int100query,0.6,45
595,luminous-supreme-control_int100query,0.6,60
596,luminous-supreme-control_int100query,0.6,60
597,luminous-supreme-control_int100query,0.6,75
598,luminous-supreme-control_int100query,0.6,75
599,luminous-supreme-control_int100query,0.6,60
600,luminous-supreme-control_int100query,0.6,70
601,luminous-supreme-control_int100query,0.6,60
602,luminous-supreme-control_int100query,0.6,60
603,luminous-supreme-control_int100query,0.6,60
604,luminous-supreme-control_int100query,0.6,75
605,luminous-supreme-control_int100query,0.6,60
606,luminous-supreme-control_int100query,0.6,70
607,luminous-supreme-control_int100query,0.6,75
608,luminous-supreme-control_int100query,0.6,70
609,luminous-supreme-control_int100query,0.6,45
610,luminous-supreme-control_int100query,0.6,73
611,luminous-supreme-control_int100query,0.6,73
612,luminous-supreme-control_int100query,0.6,60
613,luminous-supreme-control_int100query,0.6,75
614,luminous-supreme-control_int100query,0.6,73
615,luminous-supreme-control_int100query,0.6,60
616,luminous-supreme-control_int100query,0.6,55
617,luminous-supreme-control_int100query,0.7,70
618,luminous-supreme-control_int100query,0.7,70
619,luminous-supreme-control_int100query,0.7,75
620,luminous-supreme-control_int100query,0.7,60
621,luminous-supreme-control_int100query,0.7,45
622,luminous-supreme-control_int100query,0.7,75
623,luminous-supreme-control_int100query,0.7,70
624,luminous-supreme-control_int100query,0.7,75
625,luminous-supreme-control_int100query,0.7,75
626,luminous-supreme-control_int100query,0.7,45
627,luminous-supreme-control_int100query,0.7,73
628,luminous-supreme-control_int100query,0.7,73
629,luminous-supreme-control_int100query,0.7,75
630,luminous-supreme-control_int100query,0.7,60
631,luminous-supreme-control_int100query,0.7,75
632,luminous-supreme-control_int100query,0.7,75
633,luminous-supreme-control_int100query,0.7,70
