idx,model_name,parameter_value,predicted_value
108,luminous-supreme-control_int100query,0.1,73
109,luminous-supreme-control_int100query,0.1,75
110,luminous-supreme-control_int100query,0.1,60
111,luminous-supreme-control_int100query,0.1,75
112,luminous-supreme-control_int100query,0.1,60
113,luminous-supreme-control_int100query,0.1,73
114,luminous-supreme-control_int100query,0.1,75
115,luminous-supreme-control_int100query,0.1,73
116,luminous-supreme-control_int100query,0.1,60
117,luminous-supreme-control_int100query,0.1,60
118,luminous-supreme-control_int100query,0.1,60
119,luminous-supreme-control_int100query,0.1,60
120,luminous-supreme-control_int100query,0.1,73
121,luminous-supreme-control_int100query,0.1,60
122,luminous-supreme-control_int100query,0.1,60
123,luminous-supreme-control_int100query,0.1,60
124,luminous-supreme-control_int100query,0.1,60
125,luminous-supreme-control_int100query,0.1,60
126,luminous-supreme-control_int100query,0.1,60
127,luminous-supreme-control_int100query,0.1,60
128,luminous-supreme-control_int100query,0.1,60
129,luminous-supreme-control_int100query,0.1,60
130,luminous-supreme-control_int100query,0.1,60
131,luminous-supreme-control_int100query,0.1,60
132,luminous-supreme-control_int100query,0.1,60
133,luminous-supreme-control_int100query,0.1,60
134,luminous-supreme-control_int100query,0.1,60
135,luminous-supreme-control_int100query,0.1,60
136,luminous-supreme-control_int100query,0.1,60
137,luminous-supreme-control_int100query,0.1,60
138,luminous-supreme-control_int100query,0.1,45
139,luminous-supreme-control_int100query,0.1,60
140,luminous-supreme-control_int100query,0.1,60
141,luminous-supreme-control_int100query,0.1,60
142,luminous-supreme-control_int100query,0.1,60
143,luminous-supreme-control_int100query,0.1,60
144,luminous-supreme-control_int100query,0.1,60
145,luminous-supreme-control_int100query,0.1,60
146,luminous-supreme-control_int100query,0.1,60
147,luminous-supreme-control_int100query,0.1,60
148,luminous-supreme-control_int100query,0.1,60
149,luminous-supreme-control_int100query,0.1,60
150,luminous-supreme-control_int100query,0.1,60
151,luminous-supreme-control_int100query,0.1,60
152,luminous-supreme-control_int100query,0.1,60
153,luminous-supreme-control_int100query,0.1,60
154,luminous-supreme-control_int100query,0.1,60
155,luminous-supreme-control_int100query,0.1,60
156,luminous-supreme-control_int100query,0.1,60
157,luminous-supreme-control_int100query,0.1,60
158,luminous-supreme-control_int100query,0.1,60
159,luminous-supreme-control_int100query,0.1,60
160,luminous-supreme-control_int100query,0.1,60
161,luminous-supreme-control_int100query,0.1,60
162,luminous-supreme-control_int100query,0.1,60
163,luminous-supreme-control_int100query,0.1,73
164,luminous-supreme-control_int100query,0.1,60
165,luminous-supreme-control_int100query,0.1,60
166,luminous-supreme-control_int100query,0.1,60
167,luminous-supreme-control_int100query,0.1,60
168,luminous-supreme-control_int100query,0.1,60
169,luminous-supreme-control_int100query,0.1,60
170,luminous-supreme-control_int100query,0.1,60
171,luminous-supreme-control_int100query,0.1,60
172,luminous-supreme-control_int100query,0.1,60
173,luminous-supreme-control_int100query,0.1,75
174,luminous-supreme-control_int100query,0.1,60
175,luminous-supreme-control_int100query,0.1,60
176,luminous-supreme-control_int100query,0.1,60
177,luminous-supreme-control_int100query,0.1,60
178,luminous-supreme-control_int100query,0.1,60
179,luminous-supreme-control_int100query,0.1,60
180,luminous-supreme-control_int100query,0.1,60
181,luminous-supreme-control_int100query,0.1,60
182,luminous-supreme-control_int100query,0.1,60
183,luminous-supreme-control_int100query,0.1,60
184,luminous-supreme-control_int100query,0.1,60
185,luminous-supreme-control_int100query,0.1,60
186,luminous-supreme-control_int100query,0.1,60
187,luminous-supreme-control_int100query,0.1,60
188,luminous-supreme-control_int100query,0.1,60
189,luminous-supreme-control_int100query,0.1,60
190,luminous-supreme-control_int100query,0.1,60
191,luminous-supreme-control_int100query,0.1,60
192,luminous-supreme-control_int100query,0.1,60
193,luminous-supreme-control_int100query,0.1,60
194,luminous-supreme-control_int100query,0.1,60
195,luminous-supreme-control_int100query,0.1,60
196,luminous-supreme-control_int100query,0.1,60
197,luminous-supreme-control_int100query,0.1,60
198,luminous-supreme-control_int100query,0.1,60
199,luminous-supreme-control_int100query,0.1,60
200,luminous-supreme-control_int100query,0.2,73
201,luminous-supreme-control_int100query,0.2,60
202,luminous-supreme-control_int100query,0.2,73
203,luminous-supreme-control_int100query,0.2,73
204,luminous-supreme-control_int100query,0.2,73
205,luminous-supreme-control_int100query,0.2,73
206,luminous-supreme-control_int100query,0.2,60
207,luminous-supreme-control_int100query,0.2,75
208,luminous-supreme-control_int100query,0.2,60
209,luminous-supreme-control_int100query,0.2,73
210,luminous-supreme-control_int100query,0.2,70
211,luminous-supreme-control_int100query,0.2,75
212,luminous-supreme-control_int100query,0.2,60
213,luminous-supreme-control_int100query,0.2,73
214,luminous-supreme-control_int100query,0.2,70
215,luminous-supreme-control_int100query,0.2,73
216,luminous-supreme-control_int100query,0.2,60
217,luminous-supreme-control_int100query,0.2,60
218,luminous-supreme-control_int100query,0.2,60
219,luminous-supreme-control_int100query,0.2,60
220,luminous-supreme-control_int100query,0.2,60
221,luminous-supreme-control_int100query,0.2,60
222,luminous-supreme-control_int100query,0.2,60
223,luminous-supreme-control_int100query,0.2,60
224,luminous-supreme-control_int100query,0.2,60
225,luminous-supreme-control_int100query,0.2,60
226,luminous-supreme-control_int100query,0.2,60
227,luminous-supreme-control_int100query,0.2,60
228,luminous-supreme-control_int100query,0.2,60
229,luminous-supreme-control_int100query,0.2,60
230,luminous-supreme-control_int100query,0.2,60
231,luminous-supreme-control_int100query,0.2,60
232,luminous-supreme-control_int100query,0.2,60
233,luminous-supreme-control_int100query,0.2,60
234,luminous-supreme-control_int100query,0.2,60
235,luminous-supreme-control_int100query,0.2,60
236,luminous-supreme-control_int100query,0.2,60
237,luminous-supreme-control_int100query,0.2,60
238,luminous-supreme-control_int100query,0.2,75
239,luminous-supreme-control_int100query,0.2,70
240,luminous-supreme-control_int100query,0.2,60
241,luminous-supreme-control_int100query,0.2,70
242,luminous-supreme-control_int100query,0.2,60
243,luminous-supreme-control_int100query,0.2,45
244,luminous-supreme-control_int100query,0.2,60
245,luminous-supreme-control_int100query,0.2,75
246,luminous-supreme-control_int100query,0.2,60
247,luminous-supreme-control_int100query,0.2,60
248,luminous-supreme-control_int100query,0.2,70
249,luminous-supreme-control_int100query,0.2,60
250,luminous-supreme-control_int100query,0.2,70
251,luminous-supreme-control_int100query,0.2,60
252,luminous-supreme-control_int100query,0.2,60
253,luminous-supreme-control_int100query,0.2,45
254,luminous-supreme-control_int100query,0.2,73
255,luminous-supreme-control_int100query,0.2,60
256,luminous-supreme-control_int100query,0.2,73
257,luminous-supreme-control_int100query,0.2,60
258,luminous-supreme-control_int100query,0.2,60
259,luminous-supreme-control_int100query,0.2,60
260,luminous-supreme-control_int100query,0.2,60
261,luminous-supreme-control_int100query,0.2,60
262,luminous-supreme-control_int100query,0.2,60
263,luminous-supreme-control_int100query,0.2,60
264,luminous-supreme-control_int100query,0.2,73
265,luminous-supreme-control_int100query,0.2,60
266,luminous-supreme-control_int100query,0.2,60
267,luminous-supreme-control_int100query,0.2,70
268,luminous-supreme-control_int100query,0.2,60
269,luminous-supreme-control_int100query,0.2,60
270,luminous-supreme-control_int100query,0.2,60
271,luminous-supreme-control_int100query,0.2,75
272,luminous-supreme-control_int100query,0.2,60
273,luminous-supreme-control_int100query,0.2,60
274,luminous-supreme-control_int100query,0.2,60
275,luminous-supreme-control_int100query,0.2,60
276,luminous-supreme-control_int100query,0.2,60
277,luminous-supreme-control_int100query,0.2,60
278,luminous-supreme-control_int100query,0.2,60
279,luminous-supreme-control_int100query,0.2,60
280,luminous-supreme-control_int100query,0.2,60
281,luminous-supreme-control_int100query,0.2,60
282,luminous-supreme-control_int100query,0.2,60
283,luminous-supreme-control_int100query,0.2,60
284,luminous-supreme-control_int100query,0.2,60
285,luminous-supreme-control_int100query,0.2,70
286,luminous-supreme-control_int100query,0.2,60
287,luminous-supreme-control_int100query,0.2,60
288,luminous-supreme-control_int100query,0.2,73
289,luminous-supreme-control_int100query,0.2,60
290,luminous-supreme-control_int100query,0.2,73
291,luminous-supreme-control_int100query,0.2,60
292,luminous-supreme-control_int100query,0.2,60
293,luminous-supreme-control_int100query,0.2,60
294,luminous-supreme-control_int100query,0.2,60
295,luminous-supreme-control_int100query,0.2,60
296,luminous-supreme-control_int100query,0.2,73
297,luminous-supreme-control_int100query,0.2,60
298,luminous-supreme-control_int100query,0.2,60
299,luminous-supreme-control_int100query,0.2,60
300,luminous-supreme-control_int100query,0.3,60
301,luminous-supreme-control_int100query,0.3,45
302,luminous-supreme-control_int100query,0.3,73
303,luminous-supreme-control_int100query,0.3,60
304,luminous-supreme-control_int100query,0.3,45
305,luminous-supreme-control_int100query,0.3,60
306,luminous-supreme-control_int100query,0.3,73
307,luminous-supreme-control_int100query,0.3,73
308,luminous-supreme-control_int100query,0.3,70
309,luminous-supreme-control_int100query,0.3,73
310,luminous-supreme-control_int100query,0.3,45
311,luminous-supreme-control_int100query,0.3,45
312,luminous-supreme-control_int100query,0.3,60
313,luminous-supreme-control_int100query,0.3,73
314,luminous-supreme-control_int100query,0.3,60
315,luminous-supreme-control_int100query,0.3,73
316,luminous-supreme-control_int100query,0.3,60
317,luminous-supreme-control_int100query,0.3,60
318,luminous-supreme-control_int100query,0.3,60
319,luminous-supreme-control_int100query,0.3,70
320,luminous-supreme-control_int100query,0.3,60
321,luminous-supreme-control_int100query,0.3,73
322,luminous-supreme-control_int100query,0.3,60
323,luminous-supreme-control_int100query,0.3,60
324,luminous-supreme-control_int100query,0.3,73
325,luminous-supreme-control_int100query,0.3,60
326,luminous-supreme-control_int100query,0.3,70
327,luminous-supreme-control_int100query,0.3,60
328,luminous-supreme-control_int100query,0.3,60
329,luminous-supreme-control_int100query,0.3,60
330,luminous-supreme-control_int100query,0.3,60
331,luminous-supreme-control_int100query,0.3,60
332,luminous-supreme-control_int100query,0.3,60
333,luminous-supreme-control_int100query,0.3,70
334,luminous-supreme-control_int100query,0.3,60
335,luminous-supreme-control_int100query,0.3,60
336,luminous-supreme-control_int100query,0.3,45
337,luminous-supreme-control_int100query,0.3,60
338,luminous-supreme-control_int100query,0.3,60
339,luminous-supreme-control_int100query,0.3,73
340,luminous-supreme-control_int100query,0.3,60
341,luminous-supreme-control_int100query,0.3,73
342,luminous-supreme-control_int100query,0.3,60
343,luminous-supreme-control_int100query,0.3,60
344,luminous-supreme-control_int100query,0.3,60
345,luminous-supreme-control_int100query,0.3,60
346,luminous-supreme-control_int100query,0.3,60
347,luminous-supreme-control_int100query,0.3,70
348,luminous-supreme-control_int100query,0.3,70
349,luminous-supreme-control_int100query,0.3,73
350,luminous-supreme-control_int100query,0.3,60
351,luminous-supreme-control_int100query,0.3,60
352,luminous-supreme-control_int100query,0.3,73
353,luminous-supreme-control_int100query,0.3,60
354,luminous-supreme-control_int100query,0.3,60
355,luminous-supreme-control_int100query,0.3,73
356,luminous-supreme-control_int100query,0.3,60
357,luminous-supreme-control_int100query,0.3,60
358,luminous-supreme-control_int100query,0.3,60
359,luminous-supreme-control_int100query,0.3,60
360,luminous-supreme-control_int100query,0.3,73
361,luminous-supreme-control_int100query,0.3,60
362,luminous-supreme-control_int100query,0.3,73
363,luminous-supreme-control_int100query,0.3,60
364,luminous-supreme-control_int100query,0.3,73
365,luminous-supreme-control_int100query,0.3,73
366,luminous-supreme-control_int100query,0.3,60
367,luminous-supreme-control_int100query,0.3,60
368,luminous-supreme-control_int100query,0.3,70
369,luminous-supreme-control_int100query,0.3,60
370,luminous-supreme-control_int100query,0.3,60
371,luminous-supreme-control_int100query,0.3,60
372,luminous-supreme-control_int100query,0.3,60
373,luminous-supreme-control_int100query,0.3,60
374,luminous-supreme-control_int100query,0.3,73
375,luminous-supreme-control_int100query,0.3,60
376,luminous-supreme-control_int100query,0.3,60
377,luminous-supreme-control_int100query,0.3,60
378,luminous-supreme-control_int100query,0.3,60
379,luminous-supreme-control_int100query,0.3,60
380,luminous-supreme-control_int100query,0.3,60
381,luminous-supreme-control_int100query,0.3,60
382,luminous-supreme-control_int100query,0.3,60
383,luminous-supreme-control_int100query,0.3,73
384,luminous-supreme-control_int100query,0.3,73
385,luminous-supreme-control_int100query,0.3,60
386,luminous-supreme-control_int100query,0.3,73
387,luminous-supreme-control_int100query,0.3,73
388,luminous-supreme-control_int100query,0.3,60
389,luminous-supreme-control_int100query,0.3,60
390,luminous-supreme-control_int100query,0.3,60
391,luminous-supreme-control_int100query,0.3,60
392,luminous-supreme-control_int100query,0.3,60
393,luminous-supreme-control_int100query,0.3,60
394,luminous-supreme-control_int100query,0.3,60
395,luminous-supreme-control_int100query,0.3,60
396,luminous-supreme-control_int100query,0.3,73
397,luminous-supreme-control_int100query,0.3,60
398,luminous-supreme-control_int100query,0.3,60
399,luminous-supreme-control_int100query,0.3,60
400,luminous-supreme-control_int100query,0.4,73
401,luminous-supreme-control_int100query,0.4,73
402,luminous-supreme-control_int100query,0.4,75
403,luminous-supreme-control_int100query,0.4,60
404,luminous-supreme-control_int100query,0.4,73
405,luminous-supreme-control_int100query,0.4,70
406,luminous-supreme-control_int100query,0.4,73
407,luminous-supreme-control_int100query,0.4,45
408,luminous-supreme-control_int100query,0.4,73
409,luminous-supreme-control_int100query,0.4,75
410,luminous-supreme-control_int100query,0.4,70
411,luminous-supreme-control_int100query,0.4,73
412,luminous-supreme-control_int100query,0.4,70
413,luminous-supreme-control_int100query,0.4,73
414,luminous-supreme-control_int100query,0.4,75
415,luminous-supreme-control_int100query,0.4,60
416,luminous-supreme-control_int100query,0.4,60
417,luminous-supreme-control_int100query,0.4,60
418,luminous-supreme-control_int100query,0.4,60
419,luminous-supreme-control_int100query,0.4,73
420,luminous-supreme-control_int100query,0.4,60
421,luminous-supreme-control_int100query,0.4,60
422,luminous-supreme-control_int100query,0.4,60
423,luminous-supreme-control_int100query,0.4,60
424,luminous-supreme-control_int100query,0.4,60
425,luminous-supreme-control_int100query,0.4,60
426,luminous-supreme-control_int100query,0.4,60
427,luminous-supreme-control_int100query,0.4,60
428,luminous-supreme-control_int100query,0.4,60
429,luminous-supreme-control_int100query,0.4,60
430,luminous-supreme-control_int100query,0.4,70
431,luminous-supreme-control_int100query,0.4,70
432,luminous-supreme-control_int100query,0.4,73
433,luminous-supreme-control_int100query,0.4,60
434,luminous-supreme-control_int100query,0.4,70
435,luminous-supreme-control_int100query,0.4,60
436,luminous-supreme-control_int100query,0.4,60
437,luminous-supreme-control_int100query,0.4,70
438,luminous-supreme-control_int100query,0.4,60
439,luminous-supreme-control_int100query,0.4,60
440,luminous-supreme-control_int100query,0.4,60
441,luminous-supreme-control_int100query,0.4,60
442,luminous-supreme-control_int100query,0.4,70
443,luminous-supreme-control_int100query,0.4,70
444,luminous-supreme-control_int100query,0.4,60
445,luminous-supreme-control_int100query,0.4,60
446,luminous-supreme-control_int100query,0.4,45
447,luminous-supreme-control_int100query,0.4,70
448,luminous-supreme-control_int100query,0.4,70
449,luminous-supreme-control_int100query,0.4,60
450,luminous-supreme-control_int100query,0.4,60
451,luminous-supreme-control_int100query,0.4,60
452,luminous-supreme-control_int100query,0.4,60
453,luminous-supreme-control_int100query,0.4,60
454,luminous-supreme-control_int100query,0.4,70
455,luminous-supreme-control_int100query,0.4,60
456,luminous-supreme-control_int100query,0.4,60
457,luminous-supreme-control_int100query,0.4,60
458,luminous-supreme-control_int100query,0.4,60
459,luminous-supreme-control_int100query,0.4,60
460,luminous-supreme-control_int100query,0.4,60
461,luminous-supreme-control_int100query,0.4,73
462,luminous-supreme-control_int100query,0.4,60
463,luminous-supreme-control_int100query,0.4,60
464,luminous-supreme-control_int100query,0.4,60
465,luminous-supreme-control_int100query,0.4,45
466,luminous-supreme-control_int100query,0.4,60
467,luminous-supreme-control_int100query,0.4,60
468,luminous-supreme-control_int100query,0.4,60
469,luminous-supreme-control_int100query,0.4,60
470,luminous-supreme-control_int100query,0.4,60
471,luminous-supreme-control_int100query,0.4,73
472,luminous-supreme-control_int100query,0.4,60
473,luminous-supreme-control_int100query,0.4,70
474,luminous-supreme-control_int100query,0.4,73
475,luminous-supreme-control_int100query,0.4,60
476,luminous-supreme-control_int100query,0.4,60
477,luminous-supreme-control_int100query,0.4,73
478,luminous-supreme-control_int100query,0.4,60
479,luminous-supreme-control_int100query,0.4,73
480,luminous-supreme-control_int100query,0.4,60
481,luminous-supreme-control_int100query,0.4,60
482,luminous-supreme-control_int100query,0.4,75
483,luminous-supreme-control_int100query,0.4,60
484,luminous-supreme-control_int100query,0.4,60
485,luminous-supreme-control_int100query,0.4,60
486,luminous-supreme-control_int100query,0.4,60
487,luminous-supreme-control_int100query,0.4,60
488,luminous-supreme-control_int100query,0.4,75
489,luminous-supreme-control_int100query,0.4,73
490,luminous-supreme-control_int100query,0.4,60
491,luminous-supreme-control_int100query,0.4,60
492,luminous-supreme-control_int100query,0.4,70
493,luminous-supreme-control_int100query,0.4,73
494,luminous-supreme-control_int100query,0.4,60
495,luminous-supreme-control_int100query,0.4,45
496,luminous-supreme-control_int100query,0.4,73
497,luminous-supreme-control_int100query,0.4,73
498,luminous-supreme-control_int100query,0.4,60
499,luminous-supreme-control_int100query,0.4,60
500,luminous-supreme-control_int100query,0.5,73
501,luminous-supreme-control_int100query,0.5,73
502,luminous-supreme-control_int100query,0.5,70
503,luminous-supreme-control_int100query,0.5,73
504,luminous-supreme-control_int100query,0.5,73
505,luminous-supreme-control_int100query,0.5,73
506,luminous-supreme-control_int100query,0.5,73
507,luminous-supreme-control_int100query,0.5,60
508,luminous-supreme-control_int100query,0.5,73
509,luminous-supreme-control_int100query,0.5,73
510,luminous-supreme-control_int100query,0.5,73
511,luminous-supreme-control_int100query,0.5,73
512,luminous-supreme-control_int100query,0.5,70
513,luminous-supreme-control_int100query,0.5,75
514,luminous-supreme-control_int100query,0.5,60
515,luminous-supreme-control_int100query,0.5,73
516,luminous-supreme-control_int100query,0.5,60
517,luminous-supreme-control_int100query,0.5,73
518,luminous-supreme-control_int100query,0.5,60
519,luminous-supreme-control_int100query,0.5,60
520,luminous-supreme-control_int100query,0.5,60
521,luminous-supreme-control_int100query,0.5,45
522,luminous-supreme-control_int100query,0.5,70
523,luminous-supreme-control_int100query,0.5,73
524,luminous-supreme-control_int100query,0.5,70
525,luminous-supreme-control_int100query,0.5,75
526,luminous-supreme-control_int100query,0.5,45
527,luminous-supreme-control_int100query,0.5,60
528,luminous-supreme-control_int100query,0.5,75
529,luminous-supreme-control_int100query,0.5,60
530,luminous-supreme-control_int100query,0.5,73
531,luminous-supreme-control_int100query,0.5,60
532,luminous-supreme-control_int100query,0.5,73
533,luminous-supreme-control_int100query,0.5,73
534,luminous-supreme-control_int100query,0.5,73
535,luminous-supreme-control_int100query,0.5,60
536,luminous-supreme-control_int100query,0.5,73
537,luminous-supreme-control_int100query,0.5,45
538,luminous-supreme-control_int100query,0.5,75
539,luminous-supreme-control_int100query,0.5,60
540,luminous-supreme-control_int100query,0.5,60
541,luminous-supreme-control_int100query,0.5,60
542,luminous-supreme-control_int100query,0.5,60
543,luminous-supreme-control_int100query,0.5,73
544,luminous-supreme-control_int100query,0.5,75
545,luminous-supreme-control_int100query,0.5,73
546,luminous-supreme-control_int100query,0.5,60
547,luminous-supreme-control_int100query,0.5,60
548,luminous-supreme-control_int100query,0.5,73
549,luminous-supreme-control_int100query,0.5,60
550,luminous-supreme-control_int100query,0.5,73
551,luminous-supreme-control_int100query,0.5,60
552,luminous-supreme-control_int100query,0.5,60
553,luminous-supreme-control_int100query,0.5,73
554,luminous-supreme-control_int100query,0.5,73
555,luminous-supreme-control_int100query,0.5,60
556,luminous-supreme-control_int100query,0.5,60
557,luminous-supreme-control_int100query,0.5,70
558,luminous-supreme-control_int100query,0.5,60
559,luminous-supreme-control_int100query,0.5,70
560,luminous-supreme-control_int100query,0.5,70
561,luminous-supreme-control_int100query,0.5,73
562,luminous-supreme-control_int100query,0.5,45
563,luminous-supreme-control_int100query,0.5,70
564,luminous-supreme-control_int100query,0.5,60
565,luminous-supreme-control_int100query,0.5,70
566,luminous-supreme-control_int100query,0.5,60
567,luminous-supreme-control_int100query,0.5,60
568,luminous-supreme-control_int100query,0.5,60
569,luminous-supreme-control_int100query,0.5,60
570,luminous-supreme-control_int100query,0.5,73
571,luminous-supreme-control_int100query,0.5,73
572,luminous-supreme-control_int100query,0.5,73
573,luminous-supreme-control_int100query,0.5,70
574,luminous-supreme-control_int100query,0.5,73
575,luminous-supreme-control_int100query,0.5,73
576,luminous-supreme-control_int100query,0.5,73
577,luminous-supreme-control_int100query,0.5,60
578,luminous-supreme-control_int100query,0.5,60
579,luminous-supreme-control_int100query,0.5,60
580,luminous-supreme-control_int100query,0.5,60
581,luminous-supreme-control_int100query,0.5,60
582,luminous-supreme-control_int100query,0.5,60
583,luminous-supreme-control_int100query,0.5,70
584,luminous-supreme-control_int100query,0.5,70
585,luminous-supreme-control_int100query,0.5,60
586,luminous-supreme-control_int100query,0.5,73
587,luminous-supreme-control_int100query,0.5,73
588,luminous-supreme-control_int100query,0.5,60
589,luminous-supreme-control_int100query,0.5,60
590,luminous-supreme-control_int100query,0.5,75
591,luminous-supreme-control_int100query,0.5,45
592,luminous-supreme-control_int100query,0.5,73
593,luminous-supreme-control_int100query,0.5,60
594,luminous-supreme-control_int100query,0.5,70
595,luminous-supreme-control_int100query,0.6,60
596,luminous-supreme-control_int100query,0.6,45
597,luminous-supreme-control_int100query,0.6,73
598,luminous-supreme-control_int100query,0.6,73
599,luminous-supreme-control_int100query,0.6,73
600,luminous-supreme-control_int100query,0.6,60
601,luminous-supreme-control_int100query,0.6,60
602,luminous-supreme-control_int100query,0.6,75
603,luminous-supreme-control_int100query,0.6,60
604,luminous-supreme-control_int100query,0.6,73
605,luminous-supreme-control_int100query,0.6,60
606,luminous-supreme-control_int100query,0.6,60
607,luminous-supreme-control_int100query,0.6,45
608,luminous-supreme-control_int100query,0.6,73
609,luminous-supreme-control_int100query,0.6,73
610,luminous-supreme-control_int100query,0.6,60
611,luminous-supreme-control_int100query,0.6,60
612,luminous-supreme-control_int100query,0.6,73
613,luminous-supreme-control_int100query,0.6,60
614,luminous-supreme-control_int100query,0.6,73
615,luminous-supreme-control_int100query,0.6,73
616,luminous-supreme-control_int100query,0.6,60
617,luminous-supreme-control_int100query,0.6,73
618,luminous-supreme-control_int100query,0.6,75
619,luminous-supreme-control_int100query,0.6,75
620,luminous-supreme-control_int100query,0.6,60
621,luminous-supreme-control_int100query,0.6,45
622,luminous-supreme-control_int100query,0.6,73
623,luminous-supreme-control_int100query,0.6,60
624,luminous-supreme-control_int100query,0.6,70
625,luminous-supreme-control_int100query,0.6,60
626,luminous-supreme-control_int100query,0.6,60
627,luminous-supreme-control_int100query,0.6,75
628,luminous-supreme-control_int100query,0.6,70
629,luminous-supreme-control_int100query,0.6,60
630,luminous-supreme-control_int100query,0.6,60
631,luminous-supreme-control_int100query,0.6,60
632,luminous-supreme-control_int100query,0.6,60
633,luminous-supreme-control_int100query,0.6,60
