idx,model_name,parameter_value,predicted_value
340,luminous-supreme-control_int100query,0.3,60
341,luminous-supreme-control_int100query,0.3,60
342,luminous-supreme-control_int100query,0.3,60
343,luminous-supreme-control_int100query,0.3,60
344,luminous-supreme-control_int100query,0.3,70
345,luminous-supreme-control_int100query,0.3,70
346,luminous-supreme-control_int100query,0.3,70
347,luminous-supreme-control_int100query,0.3,70
348,luminous-supreme-control_int100query,0.3,60
349,luminous-supreme-control_int100query,0.3,60
350,luminous-supreme-control_int100query,0.3,45
351,luminous-supreme-control_int100query,0.3,45
352,luminous-supreme-control_int100query,0.3,60
353,luminous-supreme-control_int100query,0.3,75
354,luminous-supreme-control_int100query,0.3,70
355,luminous-supreme-control_int100query,0.3,70
356,luminous-supreme-control_int100query,0.3,70
357,luminous-supreme-control_int100query,0.3,70
358,luminous-supreme-control_int100query,0.3,60
359,luminous-supreme-control_int100query,0.3,75
360,luminous-supreme-control_int100query,0.3,70
361,luminous-supreme-control_int100query,0.3,70
362,luminous-supreme-control_int100query,0.3,70
363,luminous-supreme-control_int100query,0.3,45
364,luminous-supreme-control_int100query,0.3,70
365,luminous-supreme-control_int100query,0.3,45
366,luminous-supreme-control_int100query,0.3,60
367,luminous-supreme-control_int100query,0.3,70
368,luminous-supreme-control_int100query,0.3,70
369,luminous-supreme-control_int100query,0.3,60
370,luminous-supreme-control_int100query,0.3,75
371,luminous-supreme-control_int100query,0.3,70
372,luminous-supreme-control_int100query,0.3,75
373,luminous-supreme-control_int100query,0.3,70
374,luminous-supreme-control_int100query,0.3,75
375,luminous-supreme-control_int100query,0.3,70
376,luminous-supreme-control_int100query,0.3,60
377,luminous-supreme-control_int100query,0.3,70
378,luminous-supreme-control_int100query,0.3,60
379,luminous-supreme-control_int100query,0.3,45
380,luminous-supreme-control_int100query,0.3,75
381,luminous-supreme-control_int100query,0.3,60
382,luminous-supreme-control_int100query,0.3,45
383,luminous-supreme-control_int100query,0.3,45
384,luminous-supreme-control_int100query,0.3,70
385,luminous-supreme-control_int100query,0.3,60
386,luminous-supreme-control_int100query,0.3,60
387,luminous-supreme-control_int100query,0.3,60
388,luminous-supreme-control_int100query,0.3,60
389,luminous-supreme-control_int100query,0.3,60
390,luminous-supreme-control_int100query,0.3,60
391,luminous-supreme-control_int100query,0.3,60
392,luminous-supreme-control_int100query,0.3,70
393,luminous-supreme-control_int100query,0.3,70
394,luminous-supreme-control_int100query,0.3,60
395,luminous-supreme-control_int100query,0.3,70
396,luminous-supreme-control_int100query,0.3,70
397,luminous-supreme-control_int100query,0.3,60
398,luminous-supreme-control_int100query,0.3,75
399,luminous-supreme-control_int100query,0.3,60
400,luminous-supreme-control_int100query,0.4,45
401,luminous-supreme-control_int100query,0.4,70
402,luminous-supreme-control_int100query,0.4,60
403,luminous-supreme-control_int100query,0.4,70
404,luminous-supreme-control_int100query,0.4,60
405,luminous-supreme-control_int100query,0.4,75
406,luminous-supreme-control_int100query,0.4,70
407,luminous-supreme-control_int100query,0.4,70
408,luminous-supreme-control_int100query,0.4,60
409,luminous-supreme-control_int100query,0.4,60
410,luminous-supreme-control_int100query,0.4,70
411,luminous-supreme-control_int100query,0.4,60
412,luminous-supreme-control_int100query,0.4,70
413,luminous-supreme-control_int100query,0.4,70
414,luminous-supreme-control_int100query,0.4,60
415,luminous-supreme-control_int100query,0.4,60
416,luminous-supreme-control_int100query,0.4,60
417,luminous-supreme-control_int100query,0.4,70
418,luminous-supreme-control_int100query,0.4,70
419,luminous-supreme-control_int100query,0.4,60
420,luminous-supreme-control_int100query,0.4,70
421,luminous-supreme-control_int100query,0.4,60
422,luminous-supreme-control_int100query,0.4,60
423,luminous-supreme-control_int100query,0.4,45
424,luminous-supreme-control_int100query,0.4,70
425,luminous-supreme-control_int100query,0.4,70
426,luminous-supreme-control_int100query,0.4,60
427,luminous-supreme-control_int100query,0.4,60
428,luminous-supreme-control_int100query,0.4,70
429,luminous-supreme-control_int100query,0.4,75
430,luminous-supreme-control_int100query,0.4,60
431,luminous-supreme-control_int100query,0.4,45
432,luminous-supreme-control_int100query,0.4,70
433,luminous-supreme-control_int100query,0.4,60
434,luminous-supreme-control_int100query,0.4,60
435,luminous-supreme-control_int100query,0.4,45
436,luminous-supreme-control_int100query,0.4,70
437,luminous-supreme-control_int100query,0.4,45
438,luminous-supreme-control_int100query,0.4,60
439,luminous-supreme-control_int100query,0.4,60
440,luminous-supreme-control_int100query,0.4,45
441,luminous-supreme-control_int100query,0.4,70
442,luminous-supreme-control_int100query,0.4,75
443,luminous-supreme-control_int100query,0.4,70
444,luminous-supreme-control_int100query,0.4,60
445,luminous-supreme-control_int100query,0.4,70
446,luminous-supreme-control_int100query,0.4,60
447,luminous-supreme-control_int100query,0.4,60
448,luminous-supreme-control_int100query,0.4,70
449,luminous-supreme-control_int100query,0.4,70
450,luminous-supreme-control_int100query,0.4,75
451,luminous-supreme-control_int100query,0.4,70
452,luminous-supreme-control_int100query,0.4,60
453,luminous-supreme-control_int100query,0.4,75
454,luminous-supreme-control_int100query,0.4,60
455,luminous-supreme-control_int100query,0.4,70
456,luminous-supreme-control_int100query,0.4,70
457,luminous-supreme-control_int100query,0.4,70
458,luminous-supreme-control_int100query,0.4,60
459,luminous-supreme-control_int100query,0.4,70
460,luminous-supreme-control_int100query,0.4,70
461,luminous-supreme-control_int100query,0.4,75
462,luminous-supreme-control_int100query,0.4,60
463,luminous-supreme-control_int100query,0.4,70
464,luminous-supreme-control_int100query,0.4,70
465,luminous-supreme-control_int100query,0.4,70
466,luminous-supreme-control_int100query,0.4,60
467,luminous-supreme-control_int100query,0.4,70
468,luminous-supreme-control_int100query,0.4,60
469,luminous-supreme-control_int100query,0.4,60
470,luminous-supreme-control_int100query,0.4,70
471,luminous-supreme-control_int100query,0.4,60
472,luminous-supreme-control_int100query,0.4,70
473,luminous-supreme-control_int100query,0.4,70
474,luminous-supreme-control_int100query,0.4,60
475,luminous-supreme-control_int100query,0.4,45
476,luminous-supreme-control_int100query,0.4,70
477,luminous-supreme-control_int100query,0.4,70
478,luminous-supreme-control_int100query,0.4,60
479,luminous-supreme-control_int100query,0.4,60
480,luminous-supreme-control_int100query,0.4,60
481,luminous-supreme-control_int100query,0.4,70
482,luminous-supreme-control_int100query,0.4,70
483,luminous-supreme-control_int100query,0.4,75
484,luminous-supreme-control_int100query,0.4,75
485,luminous-supreme-control_int100query,0.4,60
486,luminous-supreme-control_int100query,0.4,70
487,luminous-supreme-control_int100query,0.4,60
488,luminous-supreme-control_int100query,0.4,70
489,luminous-supreme-control_int100query,0.4,70
490,luminous-supreme-control_int100query,0.4,60
491,luminous-supreme-control_int100query,0.4,60
492,luminous-supreme-control_int100query,0.4,60
493,luminous-supreme-control_int100query,0.4,70
494,luminous-supreme-control_int100query,0.4,60
495,luminous-supreme-control_int100query,0.4,60
496,luminous-supreme-control_int100query,0.5,70
497,luminous-supreme-control_int100query,0.5,70
498,luminous-supreme-control_int100query,0.5,60
499,luminous-supreme-control_int100query,0.5,70
500,luminous-supreme-control_int100query,0.5,60
501,luminous-supreme-control_int100query,0.5,60
502,luminous-supreme-control_int100query,0.5,60
503,luminous-supreme-control_int100query,0.5,60
504,luminous-supreme-control_int100query,0.5,70
505,luminous-supreme-control_int100query,0.5,70
506,luminous-supreme-control_int100query,0.5,60
507,luminous-supreme-control_int100query,0.5,70
508,luminous-supreme-control_int100query,0.5,70
509,luminous-supreme-control_int100query,0.5,75
510,luminous-supreme-control_int100query,0.5,60
511,luminous-supreme-control_int100query,0.5,70
512,luminous-supreme-control_int100query,0.5,70
513,luminous-supreme-control_int100query,0.5,70
514,luminous-supreme-control_int100query,0.5,70
515,luminous-supreme-control_int100query,0.5,60
516,luminous-supreme-control_int100query,0.5,70
517,luminous-supreme-control_int100query,0.5,75
518,luminous-supreme-control_int100query,0.5,73
519,luminous-supreme-control_int100query,0.5,75
520,luminous-supreme-control_int100query,0.5,60
521,luminous-supreme-control_int100query,0.5,60
522,luminous-supreme-control_int100query,0.5,70
523,luminous-supreme-control_int100query,0.5,70
524,luminous-supreme-control_int100query,0.5,70
525,luminous-supreme-control_int100query,0.5,73
526,luminous-supreme-control_int100query,0.5,70
527,luminous-supreme-control_int100query,0.5,73
528,luminous-supreme-control_int100query,0.5,60
529,luminous-supreme-control_int100query,0.5,70
530,luminous-supreme-control_int100query,0.5,70
531,luminous-supreme-control_int100query,0.5,60
532,luminous-supreme-control_int100query,0.5,45
533,luminous-supreme-control_int100query,0.5,60
534,luminous-supreme-control_int100query,0.5,60
535,luminous-supreme-control_int100query,0.5,70
536,luminous-supreme-control_int100query,0.5,70
537,luminous-supreme-control_int100query,0.5,45
538,luminous-supreme-control_int100query,0.5,60
539,luminous-supreme-control_int100query,0.5,60
540,luminous-supreme-control_int100query,0.5,75
541,luminous-supreme-control_int100query,0.5,60
542,luminous-supreme-control_int100query,0.5,70
543,luminous-supreme-control_int100query,0.5,75
544,luminous-supreme-control_int100query,0.5,60
545,luminous-supreme-control_int100query,0.5,45
546,luminous-supreme-control_int100query,0.5,45
547,luminous-supreme-control_int100query,0.5,60
548,luminous-supreme-control_int100query,0.5,70
549,luminous-supreme-control_int100query,0.5,45
550,luminous-supreme-control_int100query,0.5,73
551,luminous-supreme-control_int100query,0.5,73
552,luminous-supreme-control_int100query,0.5,70
553,luminous-supreme-control_int100query,0.5,70
554,luminous-supreme-control_int100query,0.5,60
555,luminous-supreme-control_int100query,0.5,70
556,luminous-supreme-control_int100query,0.5,73
557,luminous-supreme-control_int100query,0.5,70
558,luminous-supreme-control_int100query,0.5,70
559,luminous-supreme-control_int100query,0.5,60
560,luminous-supreme-control_int100query,0.5,70
561,luminous-supreme-control_int100query,0.5,60
562,luminous-supreme-control_int100query,0.5,73
563,luminous-supreme-control_int100query,0.5,75
564,luminous-supreme-control_int100query,0.5,70
565,luminous-supreme-control_int100query,0.5,75
566,luminous-supreme-control_int100query,0.5,73
567,luminous-supreme-control_int100query,0.5,60
568,luminous-supreme-control_int100query,0.5,73
569,luminous-supreme-control_int100query,0.5,45
570,luminous-supreme-control_int100query,0.5,75
571,luminous-supreme-control_int100query,0.5,70
572,luminous-supreme-control_int100query,0.5,70
573,luminous-supreme-control_int100query,0.5,60
574,luminous-supreme-control_int100query,0.5,60
575,luminous-supreme-control_int100query,0.5,70
576,luminous-supreme-control_int100query,0.5,60
577,luminous-supreme-control_int100query,0.5,73
578,luminous-supreme-control_int100query,0.5,60
579,luminous-supreme-control_int100query,0.5,70
580,luminous-supreme-control_int100query,0.5,70
581,luminous-supreme-control_int100query,0.5,60
582,luminous-supreme-control_int100query,0.5,70
583,luminous-supreme-control_int100query,0.6,70
584,luminous-supreme-control_int100query,0.6,70
585,luminous-supreme-control_int100query,0.6,75
586,luminous-supreme-control_int100query,0.6,75
587,luminous-supreme-control_int100query,0.6,73
588,luminous-supreme-control_int100query,0.6,60
589,luminous-supreme-control_int100query,0.6,70
590,luminous-supreme-control_int100query,0.6,70
591,luminous-supreme-control_int100query,0.6,60
592,luminous-supreme-control_int100query,0.6,70
593,luminous-supreme-control_int100query,0.6,60
594,luminous-supreme-control_int100query,0.6,70
595,luminous-supreme-control_int100query,0.6,60
596,luminous-supreme-control_int100query,0.6,60
597,luminous-supreme-control_int100query,0.6,45
598,luminous-supreme-control_int100query,0.6,70
599,luminous-supreme-control_int100query,0.6,60
600,luminous-supreme-control_int100query,0.6,60
601,luminous-supreme-control_int100query,0.6,73
602,luminous-supreme-control_int100query,0.6,73
603,luminous-supreme-control_int100query,0.6,45
604,luminous-supreme-control_int100query,0.6,70
605,luminous-supreme-control_int100query,0.6,60
606,luminous-supreme-control_int100query,0.6,75
607,luminous-supreme-control_int100query,0.6,73
608,luminous-supreme-control_int100query,0.6,60
609,luminous-supreme-control_int100query,0.6,70
610,luminous-supreme-control_int100query,0.6,60
611,luminous-supreme-control_int100query,0.6,73
612,luminous-supreme-control_int100query,0.6,60
613,luminous-supreme-control_int100query,0.6,60
614,luminous-supreme-control_int100query,0.6,60
615,luminous-supreme-control_int100query,0.6,45
616,luminous-supreme-control_int100query,0.6,60
617,luminous-supreme-control_int100query,0.6,70
618,luminous-supreme-control_int100query,0.6,75
619,luminous-supreme-control_int100query,0.6,60
620,luminous-supreme-control_int100query,0.6,70
621,luminous-supreme-control_int100query,0.6,70
622,luminous-supreme-control_int100query,0.6,45
623,luminous-supreme-control_int100query,0.6,60
624,luminous-supreme-control_int100query,0.6,60
625,luminous-supreme-control_int100query,0.6,75
626,luminous-supreme-control_int100query,0.6,70
627,luminous-supreme-control_int100query,0.6,75
628,luminous-supreme-control_int100query,0.6,60
629,luminous-supreme-control_int100query,0.6,60
630,luminous-supreme-control_int100query,0.6,60
631,luminous-supreme-control_int100query,0.6,75
632,luminous-supreme-control_int100query,0.6,73
633,luminous-supreme-control_int100query,0.6,60
