idx,model_name,parameter_value,predicted_value
76,luminous-supreme-control_int100query,0.0,45
77,luminous-supreme-control_int100query,0.0,45
78,luminous-supreme-control_int100query,0.0,45
79,luminous-supreme-control_int100query,0.0,45
80,luminous-supreme-control_int100query,0.0,45
81,luminous-supreme-control_int100query,0.0,45
82,luminous-supreme-control_int100query,0.0,45
83,luminous-supreme-control_int100query,0.0,45
84,luminous-supreme-control_int100query,0.0,45
85,luminous-supreme-control_int100query,0.0,45
86,luminous-supreme-control_int100query,0.0,45
87,luminous-supreme-control_int100query,0.0,45
88,luminous-supreme-control_int100query,0.0,45
89,luminous-supreme-control_int100query,0.0,45
90,luminous-supreme-control_int100query,0.0,45
91,luminous-supreme-control_int100query,0.0,45
92,luminous-supreme-control_int100query,0.0,45
93,luminous-supreme-control_int100query,0.0,45
94,luminous-supreme-control_int100query,0.0,45
95,luminous-supreme-control_int100query,0.0,45
96,luminous-supreme-control_int100query,0.0,45
97,luminous-supreme-control_int100query,0.0,45
98,luminous-supreme-control_int100query,0.0,45
99,luminous-supreme-control_int100query,0.0,45
100,luminous-supreme-control_int100query,0.1,45
101,luminous-supreme-control_int100query,0.1,70
102,luminous-supreme-control_int100query,0.1,70
103,luminous-supreme-control_int100query,0.1,70
104,luminous-supreme-control_int100query,0.1,45
105,luminous-supreme-control_int100query,0.1,45
106,luminous-supreme-control_int100query,0.1,70
107,luminous-supreme-control_int100query,0.1,70
108,luminous-supreme-control_int100query,0.1,70
109,luminous-supreme-control_int100query,0.1,45
110,luminous-supreme-control_int100query,0.1,45
111,luminous-supreme-control_int100query,0.1,45
112,luminous-supreme-control_int100query,0.1,70
113,luminous-supreme-control_int100query,0.1,45
114,luminous-supreme-control_int100query,0.1,70
115,luminous-supreme-control_int100query,0.1,45
116,luminous-supreme-control_int100query,0.1,45
117,luminous-supreme-control_int100query,0.1,45
118,luminous-supreme-control_int100query,0.1,45
119,luminous-supreme-control_int100query,0.1,45
120,luminous-supreme-control_int100query,0.1,45
121,luminous-supreme-control_int100query,0.1,45
122,luminous-supreme-control_int100query,0.1,45
123,luminous-supreme-control_int100query,0.1,45
124,luminous-supreme-control_int100query,0.1,45
125,luminous-supreme-control_int100query,0.1,45
126,luminous-supreme-control_int100query,0.1,45
127,luminous-supreme-control_int100query,0.1,45
128,luminous-supreme-control_int100query,0.1,45
129,luminous-supreme-control_int100query,0.1,45
130,luminous-supreme-control_int100query,0.1,45
131,luminous-supreme-control_int100query,0.1,45
132,luminous-supreme-control_int100query,0.1,70
133,luminous-supreme-control_int100query,0.1,70
134,luminous-supreme-control_int100query,0.1,45
135,luminous-supreme-control_int100query,0.1,45
136,luminous-supreme-control_int100query,0.1,70
137,luminous-supreme-control_int100query,0.1,70
138,luminous-supreme-control_int100query,0.1,45
139,luminous-supreme-control_int100query,0.1,45
140,luminous-supreme-control_int100query,0.1,45
141,luminous-supreme-control_int100query,0.1,45
142,luminous-supreme-control_int100query,0.1,70
143,luminous-supreme-control_int100query,0.1,45
144,luminous-supreme-control_int100query,0.1,45
145,luminous-supreme-control_int100query,0.1,45
146,luminous-supreme-control_int100query,0.1,45
147,luminous-supreme-control_int100query,0.1,45
148,luminous-supreme-control_int100query,0.1,45
149,luminous-supreme-control_int100query,0.1,45
150,luminous-supreme-control_int100query,0.1,45
151,luminous-supreme-control_int100query,0.1,45
152,luminous-supreme-control_int100query,0.1,45
153,luminous-supreme-control_int100query,0.1,45
154,luminous-supreme-control_int100query,0.1,45
155,luminous-supreme-control_int100query,0.1,45
156,luminous-supreme-control_int100query,0.1,45
157,luminous-supreme-control_int100query,0.1,45
158,luminous-supreme-control_int100query,0.1,45
159,luminous-supreme-control_int100query,0.1,45
160,luminous-supreme-control_int100query,0.1,45
161,luminous-supreme-control_int100query,0.1,45
162,luminous-supreme-control_int100query,0.1,45
163,luminous-supreme-control_int100query,0.1,45
164,luminous-supreme-control_int100query,0.1,45
165,luminous-supreme-control_int100query,0.1,45
166,luminous-supreme-control_int100query,0.1,45
167,luminous-supreme-control_int100query,0.1,45
168,luminous-supreme-control_int100query,0.1,45
169,luminous-supreme-control_int100query,0.1,45
170,luminous-supreme-control_int100query,0.1,45
171,luminous-supreme-control_int100query,0.1,45
172,luminous-supreme-control_int100query,0.1,45
173,luminous-supreme-control_int100query,0.1,45
174,luminous-supreme-control_int100query,0.1,45
175,luminous-supreme-control_int100query,0.1,45
176,luminous-supreme-control_int100query,0.1,45
177,luminous-supreme-control_int100query,0.1,70
178,luminous-supreme-control_int100query,0.1,45
179,luminous-supreme-control_int100query,0.1,45
180,luminous-supreme-control_int100query,0.1,45
181,luminous-supreme-control_int100query,0.1,45
182,luminous-supreme-control_int100query,0.1,70
183,luminous-supreme-control_int100query,0.1,45
184,luminous-supreme-control_int100query,0.1,70
185,luminous-supreme-control_int100query,0.1,70
186,luminous-supreme-control_int100query,0.1,45
187,luminous-supreme-control_int100query,0.1,45
188,luminous-supreme-control_int100query,0.1,45
189,luminous-supreme-control_int100query,0.1,45
190,luminous-supreme-control_int100query,0.1,45
191,luminous-supreme-control_int100query,0.1,45
192,luminous-supreme-control_int100query,0.1,45
193,luminous-supreme-control_int100query,0.1,45
194,luminous-supreme-control_int100query,0.1,45
195,luminous-supreme-control_int100query,0.1,45
196,luminous-supreme-control_int100query,0.1,45
197,luminous-supreme-control_int100query,0.1,45
198,luminous-supreme-control_int100query,0.1,45
199,luminous-supreme-control_int100query,0.1,45
200,luminous-supreme-control_int100query,0.2,70
201,luminous-supreme-control_int100query,0.2,45
202,luminous-supreme-control_int100query,0.2,45
203,luminous-supreme-control_int100query,0.2,45
204,luminous-supreme-control_int100query,0.2,70
205,luminous-supreme-control_int100query,0.2,45
206,luminous-supreme-control_int100query,0.2,70
207,luminous-supreme-control_int100query,0.2,70
208,luminous-supreme-control_int100query,0.2,45
209,luminous-supreme-control_int100query,0.2,45
210,luminous-supreme-control_int100query,0.2,45
211,luminous-supreme-control_int100query,0.2,70
212,luminous-supreme-control_int100query,0.2,70
213,luminous-supreme-control_int100query,0.2,45
214,luminous-supreme-control_int100query,0.2,70
215,luminous-supreme-control_int100query,0.2,45
216,luminous-supreme-control_int100query,0.2,45
217,luminous-supreme-control_int100query,0.2,45
218,luminous-supreme-control_int100query,0.2,60
219,luminous-supreme-control_int100query,0.2,45
220,luminous-supreme-control_int100query,0.2,70
221,luminous-supreme-control_int100query,0.2,45
222,luminous-supreme-control_int100query,0.2,45
223,luminous-supreme-control_int100query,0.2,45
224,luminous-supreme-control_int100query,0.2,45
225,luminous-supreme-control_int100query,0.2,70
226,luminous-supreme-control_int100query,0.2,45
227,luminous-supreme-control_int100query,0.2,45
228,luminous-supreme-control_int100query,0.2,45
229,luminous-supreme-control_int100query,0.2,45
230,luminous-supreme-control_int100query,0.2,45
231,luminous-supreme-control_int100query,0.2,45
232,luminous-supreme-control_int100query,0.2,70
233,luminous-supreme-control_int100query,0.2,45
234,luminous-supreme-control_int100query,0.2,45
235,luminous-supreme-control_int100query,0.2,70
236,luminous-supreme-control_int100query,0.2,45
237,luminous-supreme-control_int100query,0.2,45
238,luminous-supreme-control_int100query,0.2,45
239,luminous-supreme-control_int100query,0.2,45
240,luminous-supreme-control_int100query,0.2,45
241,luminous-supreme-control_int100query,0.2,45
242,luminous-supreme-control_int100query,0.2,70
243,luminous-supreme-control_int100query,0.2,45
244,luminous-supreme-control_int100query,0.2,45
245,luminous-supreme-control_int100query,0.2,70
246,luminous-supreme-control_int100query,0.2,60
247,luminous-supreme-control_int100query,0.2,73
248,luminous-supreme-control_int100query,0.2,45
249,luminous-supreme-control_int100query,0.2,70
250,luminous-supreme-control_int100query,0.2,45
251,luminous-supreme-control_int100query,0.2,70
252,luminous-supreme-control_int100query,0.2,70
253,luminous-supreme-control_int100query,0.2,45
254,luminous-supreme-control_int100query,0.2,45
255,luminous-supreme-control_int100query,0.2,45
256,luminous-supreme-control_int100query,0.2,60
257,luminous-supreme-control_int100query,0.2,45
258,luminous-supreme-control_int100query,0.2,73
259,luminous-supreme-control_int100query,0.2,45
260,luminous-supreme-control_int100query,0.2,45
261,luminous-supreme-control_int100query,0.2,45
262,luminous-supreme-control_int100query,0.2,45
263,luminous-supreme-control_int100query,0.2,45
264,luminous-supreme-control_int100query,0.2,45
265,luminous-supreme-control_int100query,0.2,70
266,luminous-supreme-control_int100query,0.2,45
267,luminous-supreme-control_int100query,0.2,70
268,luminous-supreme-control_int100query,0.2,45
269,luminous-supreme-control_int100query,0.2,45
270,luminous-supreme-control_int100query,0.2,60
271,luminous-supreme-control_int100query,0.2,45
272,luminous-supreme-control_int100query,0.2,70
273,luminous-supreme-control_int100query,0.2,45
274,luminous-supreme-control_int100query,0.2,73
275,luminous-supreme-control_int100query,0.2,73
276,luminous-supreme-control_int100query,0.2,70
277,luminous-supreme-control_int100query,0.2,45
278,luminous-supreme-control_int100query,0.2,45
279,luminous-supreme-control_int100query,0.2,45
280,luminous-supreme-control_int100query,0.2,45
281,luminous-supreme-control_int100query,0.2,45
282,luminous-supreme-control_int100query,0.2,45
283,luminous-supreme-control_int100query,0.2,45
284,luminous-supreme-control_int100query,0.2,45
285,luminous-supreme-control_int100query,0.2,45
286,luminous-supreme-control_int100query,0.2,45
287,luminous-supreme-control_int100query,0.2,70
288,luminous-supreme-control_int100query,0.2,60
289,luminous-supreme-control_int100query,0.2,60
290,luminous-supreme-control_int100query,0.2,45
291,luminous-supreme-control_int100query,0.2,60
292,luminous-supreme-control_int100query,0.2,70
293,luminous-supreme-control_int100query,0.2,45
294,luminous-supreme-control_int100query,0.2,45
295,luminous-supreme-control_int100query,0.2,45
296,luminous-supreme-control_int100query,0.2,73
297,luminous-supreme-control_int100query,0.3,45
298,luminous-supreme-control_int100query,0.3,45
299,luminous-supreme-control_int100query,0.3,45
300,luminous-supreme-control_int100query,0.3,60
301,luminous-supreme-control_int100query,0.3,73
302,luminous-supreme-control_int100query,0.3,60
303,luminous-supreme-control_int100query,0.3,45
304,luminous-supreme-control_int100query,0.3,45
305,luminous-supreme-control_int100query,0.3,45
306,luminous-supreme-control_int100query,0.3,70
307,luminous-supreme-control_int100query,0.3,70
308,luminous-supreme-control_int100query,0.3,70
309,luminous-supreme-control_int100query,0.3,70
310,luminous-supreme-control_int100query,0.3,70
311,luminous-supreme-control_int100query,0.3,70
312,luminous-supreme-control_int100query,0.3,60
313,luminous-supreme-control_int100query,0.3,45
314,luminous-supreme-control_int100query,0.3,70
315,luminous-supreme-control_int100query,0.3,60
316,luminous-supreme-control_int100query,0.3,45
317,luminous-supreme-control_int100query,0.3,70
318,luminous-supreme-control_int100query,0.3,45
319,luminous-supreme-control_int100query,0.3,45
320,luminous-supreme-control_int100query,0.3,73
321,luminous-supreme-control_int100query,0.3,45
322,luminous-supreme-control_int100query,0.3,45
323,luminous-supreme-control_int100query,0.3,45
324,luminous-supreme-control_int100query,0.3,70
325,luminous-supreme-control_int100query,0.3,73
326,luminous-supreme-control_int100query,0.3,70
327,luminous-supreme-control_int100query,0.3,45
328,luminous-supreme-control_int100query,0.3,70
329,luminous-supreme-control_int100query,0.3,70
330,luminous-supreme-control_int100query,0.3,70
331,luminous-supreme-control_int100query,0.3,45
332,luminous-supreme-control_int100query,0.3,60
333,luminous-supreme-control_int100query,0.3,60
334,luminous-supreme-control_int100query,0.3,45
335,luminous-supreme-control_int100query,0.3,45
336,luminous-supreme-control_int100query,0.3,73
337,luminous-supreme-control_int100query,0.3,73
338,luminous-supreme-control_int100query,0.3,45
339,luminous-supreme-control_int100query,0.3,73
340,luminous-supreme-control_int100query,0.3,45
341,luminous-supreme-control_int100query,0.3,60
342,luminous-supreme-control_int100query,0.3,45
343,luminous-supreme-control_int100query,0.3,60
344,luminous-supreme-control_int100query,0.3,60
345,luminous-supreme-control_int100query,0.3,60
346,luminous-supreme-control_int100query,0.3,45
347,luminous-supreme-control_int100query,0.3,70
348,luminous-supreme-control_int100query,0.3,45
349,luminous-supreme-control_int100query,0.3,45
350,luminous-supreme-control_int100query,0.3,70
351,luminous-supreme-control_int100query,0.3,73
352,luminous-supreme-control_int100query,0.3,45
353,luminous-supreme-control_int100query,0.3,45
354,luminous-supreme-control_int100query,0.3,70
355,luminous-supreme-control_int100query,0.3,70
356,luminous-supreme-control_int100query,0.3,73
357,luminous-supreme-control_int100query,0.3,45
358,luminous-supreme-control_int100query,0.3,45
359,luminous-supreme-control_int100query,0.3,70
360,luminous-supreme-control_int100query,0.3,45
361,luminous-supreme-control_int100query,0.3,73
362,luminous-supreme-control_int100query,0.3,45
363,luminous-supreme-control_int100query,0.3,73
364,luminous-supreme-control_int100query,0.3,70
365,luminous-supreme-control_int100query,0.3,73
366,luminous-supreme-control_int100query,0.3,70
367,luminous-supreme-control_int100query,0.3,45
368,luminous-supreme-control_int100query,0.3,73
369,luminous-supreme-control_int100query,0.3,45
370,luminous-supreme-control_int100query,0.3,70
371,luminous-supreme-control_int100query,0.3,70
372,luminous-supreme-control_int100query,0.3,70
373,luminous-supreme-control_int100query,0.3,60
374,luminous-supreme-control_int100query,0.3,45
375,luminous-supreme-control_int100query,0.3,70
376,luminous-supreme-control_int100query,0.3,45
377,luminous-supreme-control_int100query,0.3,45
378,luminous-supreme-control_int100query,0.3,60
379,luminous-supreme-control_int100query,0.3,45
380,luminous-supreme-control_int100query,0.3,45
381,luminous-supreme-control_int100query,0.3,70
382,luminous-supreme-control_int100query,0.3,60
383,luminous-supreme-control_int100query,0.3,70
384,luminous-supreme-control_int100query,0.3,45
385,luminous-supreme-control_int100query,0.3,60
386,luminous-supreme-control_int100query,0.3,45
387,luminous-supreme-control_int100query,0.3,70
388,luminous-supreme-control_int100query,0.3,45
389,luminous-supreme-control_int100query,0.4,70
390,luminous-supreme-control_int100query,0.4,70
391,luminous-supreme-control_int100query,0.4,70
392,luminous-supreme-control_int100query,0.4,70
393,luminous-supreme-control_int100query,0.4,45
394,luminous-supreme-control_int100query,0.4,70
395,luminous-supreme-control_int100query,0.4,45
396,luminous-supreme-control_int100query,0.4,60
397,luminous-supreme-control_int100query,0.4,70
398,luminous-supreme-control_int100query,0.4,70
399,luminous-supreme-control_int100query,0.4,60
400,luminous-supreme-control_int100query,0.4,45
401,luminous-supreme-control_int100query,0.4,60
402,luminous-supreme-control_int100query,0.4,60
403,luminous-supreme-control_int100query,0.4,45
404,luminous-supreme-control_int100query,0.4,73
405,luminous-supreme-control_int100query,0.4,45
406,luminous-supreme-control_int100query,0.4,45
407,luminous-supreme-control_int100query,0.4,70
408,luminous-supreme-control_int100query,0.4,45
409,luminous-supreme-control_int100query,0.4,45
410,luminous-supreme-control_int100query,0.4,60
411,luminous-supreme-control_int100query,0.4,45
412,luminous-supreme-control_int100query,0.4,70
413,luminous-supreme-control_int100query,0.4,45
414,luminous-supreme-control_int100query,0.4,70
415,luminous-supreme-control_int100query,0.4,45
416,luminous-supreme-control_int100query,0.4,70
417,luminous-supreme-control_int100query,0.4,45
418,luminous-supreme-control_int100query,0.4,60
419,luminous-supreme-control_int100query,0.4,45
420,luminous-supreme-control_int100query,0.4,45
421,luminous-supreme-control_int100query,0.4,45
422,luminous-supreme-control_int100query,0.4,60
423,luminous-supreme-control_int100query,0.4,60
424,luminous-supreme-control_int100query,0.4,60
425,luminous-supreme-control_int100query,0.4,73
426,luminous-supreme-control_int100query,0.4,45
427,luminous-supreme-control_int100query,0.4,45
428,luminous-supreme-control_int100query,0.4,45
429,luminous-supreme-control_int100query,0.4,45
430,luminous-supreme-control_int100query,0.4,73
431,luminous-supreme-control_int100query,0.4,45
432,luminous-supreme-control_int100query,0.4,70
433,luminous-supreme-control_int100query,0.4,70
434,luminous-supreme-control_int100query,0.4,70
435,luminous-supreme-control_int100query,0.4,70
436,luminous-supreme-control_int100query,0.4,75
437,luminous-supreme-control_int100query,0.4,60
438,luminous-supreme-control_int100query,0.4,60
439,luminous-supreme-control_int100query,0.4,60
440,luminous-supreme-control_int100query,0.4,73
441,luminous-supreme-control_int100query,0.4,45
442,luminous-supreme-control_int100query,0.4,73
443,luminous-supreme-control_int100query,0.4,45
444,luminous-supreme-control_int100query,0.4,70
445,luminous-supreme-control_int100query,0.4,60
446,luminous-supreme-control_int100query,0.4,45
447,luminous-supreme-control_int100query,0.4,60
448,luminous-supreme-control_int100query,0.4,45
449,luminous-supreme-control_int100query,0.4,73
450,luminous-supreme-control_int100query,0.4,60
451,luminous-supreme-control_int100query,0.4,73
452,luminous-supreme-control_int100query,0.4,70
453,luminous-supreme-control_int100query,0.4,45
454,luminous-supreme-control_int100query,0.4,73
455,luminous-supreme-control_int100query,0.4,45
456,luminous-supreme-control_int100query,0.4,73
457,luminous-supreme-control_int100query,0.4,45
458,luminous-supreme-control_int100query,0.4,45
459,luminous-supreme-control_int100query,0.4,70
460,luminous-supreme-control_int100query,0.4,45
461,luminous-supreme-control_int100query,0.4,60
462,luminous-supreme-control_int100query,0.4,60
463,luminous-supreme-control_int100query,0.4,73
464,luminous-supreme-control_int100query,0.4,45
465,luminous-supreme-control_int100query,0.4,45
466,luminous-supreme-control_int100query,0.4,60
467,luminous-supreme-control_int100query,0.4,45
468,luminous-supreme-control_int100query,0.4,45
469,luminous-supreme-control_int100query,0.4,45
470,luminous-supreme-control_int100query,0.4,45
471,luminous-supreme-control_int100query,0.4,73
472,luminous-supreme-control_int100query,0.4,45
473,luminous-supreme-control_int100query,0.4,60
474,luminous-supreme-control_int100query,0.4,45
475,luminous-supreme-control_int100query,0.4,73
476,luminous-supreme-control_int100query,0.4,73
477,luminous-supreme-control_int100query,0.4,60
478,luminous-supreme-control_int100query,0.4,70
479,luminous-supreme-control_int100query,0.4,70
480,luminous-supreme-control_int100query,0.4,73
481,luminous-supreme-control_int100query,0.5,60
482,luminous-supreme-control_int100query,0.5,45
483,luminous-supreme-control_int100query,0.5,73
484,luminous-supreme-control_int100query,0.5,73
485,luminous-supreme-control_int100query,0.5,60
486,luminous-supreme-control_int100query,0.5,45
487,luminous-supreme-control_int100query,0.5,70
488,luminous-supreme-control_int100query,0.5,45
489,luminous-supreme-control_int100query,0.5,70
490,luminous-supreme-control_int100query,0.5,70
491,luminous-supreme-control_int100query,0.5,73
492,luminous-supreme-control_int100query,0.5,45
493,luminous-supreme-control_int100query,0.5,45
494,luminous-supreme-control_int100query,0.5,73
495,luminous-supreme-control_int100query,0.5,60
496,luminous-supreme-control_int100query,0.5,60
497,luminous-supreme-control_int100query,0.5,60
498,luminous-supreme-control_int100query,0.5,60
499,luminous-supreme-control_int100query,0.5,60
500,luminous-supreme-control_int100query,0.5,73
501,luminous-supreme-control_int100query,0.5,60
502,luminous-supreme-control_int100query,0.5,70
503,luminous-supreme-control_int100query,0.5,73
504,luminous-supreme-control_int100query,0.5,45
505,luminous-supreme-control_int100query,0.5,45
506,luminous-supreme-control_int100query,0.5,45
507,luminous-supreme-control_int100query,0.5,73
508,luminous-supreme-control_int100query,0.5,45
509,luminous-supreme-control_int100query,0.5,60
510,luminous-supreme-control_int100query,0.5,60
511,luminous-supreme-control_int100query,0.5,45
512,luminous-supreme-control_int100query,0.5,70
513,luminous-supreme-control_int100query,0.5,73
514,luminous-supreme-control_int100query,0.5,45
515,luminous-supreme-control_int100query,0.5,45
516,luminous-supreme-control_int100query,0.5,70
517,luminous-supreme-control_int100query,0.5,70
518,luminous-supreme-control_int100query,0.5,45
519,luminous-supreme-control_int100query,0.5,70
520,luminous-supreme-control_int100query,0.5,60
521,luminous-supreme-control_int100query,0.5,45
522,luminous-supreme-control_int100query,0.5,60
523,luminous-supreme-control_int100query,0.5,45
524,luminous-supreme-control_int100query,0.5,45
525,luminous-supreme-control_int100query,0.5,45
526,luminous-supreme-control_int100query,0.5,45
527,luminous-supreme-control_int100query,0.5,73
528,luminous-supreme-control_int100query,0.5,73
529,luminous-supreme-control_int100query,0.5,73
530,luminous-supreme-control_int100query,0.5,70
531,luminous-supreme-control_int100query,0.5,45
532,luminous-supreme-control_int100query,0.5,45
533,luminous-supreme-control_int100query,0.5,60
534,luminous-supreme-control_int100query,0.5,45
535,luminous-supreme-control_int100query,0.5,70
536,luminous-supreme-control_int100query,0.5,73
537,luminous-supreme-control_int100query,0.5,45
538,luminous-supreme-control_int100query,0.5,45
539,luminous-supreme-control_int100query,0.5,60
540,luminous-supreme-control_int100query,0.5,73
541,luminous-supreme-control_int100query,0.5,45
542,luminous-supreme-control_int100query,0.5,70
543,luminous-supreme-control_int100query,0.5,45
544,luminous-supreme-control_int100query,0.5,45
545,luminous-supreme-control_int100query,0.5,45
546,luminous-supreme-control_int100query,0.5,60
547,luminous-supreme-control_int100query,0.5,45
548,luminous-supreme-control_int100query,0.5,45
549,luminous-supreme-control_int100query,0.5,45
550,luminous-supreme-control_int100query,0.5,73
551,luminous-supreme-control_int100query,0.5,60
552,luminous-supreme-control_int100query,0.5,73
553,luminous-supreme-control_int100query,0.5,45
554,luminous-supreme-control_int100query,0.5,70
555,luminous-supreme-control_int100query,0.5,45
556,luminous-supreme-control_int100query,0.5,45
557,luminous-supreme-control_int100query,0.5,73
558,luminous-supreme-control_int100query,0.5,73
559,luminous-supreme-control_int100query,0.5,73
560,luminous-supreme-control_int100query,0.5,70
561,luminous-supreme-control_int100query,0.5,73
562,luminous-supreme-control_int100query,0.5,73
563,luminous-supreme-control_int100query,0.5,45
564,luminous-supreme-control_int100query,0.5,45
565,luminous-supreme-control_int100query,0.5,60
566,luminous-supreme-control_int100query,0.5,45
567,luminous-supreme-control_int100query,0.5,70
568,luminous-supreme-control_int100query,0.5,60
569,luminous-supreme-control_int100query,0.6,70
570,luminous-supreme-control_int100query,0.6,70
571,luminous-supreme-control_int100query,0.6,60
572,luminous-supreme-control_int100query,0.6,73
573,luminous-supreme-control_int100query,0.6,70
574,luminous-supreme-control_int100query,0.6,70
575,luminous-supreme-control_int100query,0.6,73
576,luminous-supreme-control_int100query,0.6,70
577,luminous-supreme-control_int100query,0.6,45
578,luminous-supreme-control_int100query,0.6,70
579,luminous-supreme-control_int100query,0.6,75
580,luminous-supreme-control_int100query,0.6,75
581,luminous-supreme-control_int100query,0.6,73
582,luminous-supreme-control_int100query,0.6,70
583,luminous-supreme-control_int100query,0.6,45
584,luminous-supreme-control_int100query,0.6,73
585,luminous-supreme-control_int100query,0.6,60
586,luminous-supreme-control_int100query,0.6,45
587,luminous-supreme-control_int100query,0.6,45
588,luminous-supreme-control_int100query,0.6,70
589,luminous-supreme-control_int100query,0.6,60
590,luminous-supreme-control_int100query,0.6,45
591,luminous-supreme-control_int100query,0.6,45
592,luminous-supreme-control_int100query,0.6,45
593,luminous-supreme-control_int100query,0.6,60
594,luminous-supreme-control_int100query,0.6,70
595,luminous-supreme-control_int100query,0.6,45
596,luminous-supreme-control_int100query,0.6,45
597,luminous-supreme-control_int100query,0.6,45
598,luminous-supreme-control_int100query,0.6,70
599,luminous-supreme-control_int100query,0.6,73
600,luminous-supreme-control_int100query,0.6,70
601,luminous-supreme-control_int100query,0.6,60
602,luminous-supreme-control_int100query,0.6,60
603,luminous-supreme-control_int100query,0.6,60
604,luminous-supreme-control_int100query,0.6,60
605,luminous-supreme-control_int100query,0.6,70
606,luminous-supreme-control_int100query,0.6,45
607,luminous-supreme-control_int100query,0.6,60
608,luminous-supreme-control_int100query,0.6,60
609,luminous-supreme-control_int100query,0.6,45
610,luminous-supreme-control_int100query,0.6,70
611,luminous-supreme-control_int100query,0.6,60
612,luminous-supreme-control_int100query,0.6,60
613,luminous-supreme-control_int100query,0.6,73
614,luminous-supreme-control_int100query,0.6,73
615,luminous-supreme-control_int100query,0.6,45
616,luminous-supreme-control_int100query,0.6,70
617,luminous-supreme-control_int100query,0.6,73
618,luminous-supreme-control_int100query,0.6,73
619,luminous-supreme-control_int100query,0.6,60
620,luminous-supreme-control_int100query,0.6,70
621,luminous-supreme-control_int100query,0.6,73
622,luminous-supreme-control_int100query,0.6,73
623,luminous-supreme-control_int100query,0.6,60
624,luminous-supreme-control_int100query,0.6,60
625,luminous-supreme-control_int100query,0.6,60
626,luminous-supreme-control_int100query,0.6,45
627,luminous-supreme-control_int100query,0.6,60
628,luminous-supreme-control_int100query,0.6,70
629,luminous-supreme-control_int100query,0.6,73
630,luminous-supreme-control_int100query,0.6,60
631,luminous-supreme-control_int100query,0.6,45
632,luminous-supreme-control_int100query,0.6,70
633,luminous-supreme-control_int100query,0.6,45
