idx,model_name,parameter_value,predicted_value
121,luminous-supreme-control_int100query,0.6,70
122,luminous-supreme-control_int100query,0.6,45
123,luminous-supreme-control_int100query,0.6,70
124,luminous-supreme-control_int100query,0.6,45
125,luminous-supreme-control_int100query,0.6,75
126,luminous-supreme-control_int100query,0.6,70
127,luminous-supreme-control_int100query,0.6,75
128,luminous-supreme-control_int100query,0.6,75
129,luminous-supreme-control_int100query,0.6,45
130,luminous-supreme-control_int100query,0.6,70
131,luminous-supreme-control_int100query,0.6,45
132,luminous-supreme-control_int100query,0.6,45
133,luminous-supreme-control_int100query,0.6,75
134,luminous-supreme-control_int100query,0.6,45
135,luminous-supreme-control_int100query,0.6,75
136,luminous-supreme-control_int100query,0.6,45
137,luminous-supreme-control_int100query,0.6,45
138,luminous-supreme-control_int100query,0.6,70
139,luminous-supreme-control_int100query,0.6,75
140,luminous-supreme-control_int100query,0.6,70
141,luminous-supreme-control_int100query,0.6,35
142,luminous-supreme-control_int100query,0.6,45
143,luminous-supreme-control_int100query,0.6,50
144,luminous-supreme-control_int100query,0.6,70
145,luminous-supreme-control_int100query,0.6,45
146,luminous-supreme-control_int100query,0.6,60
147,luminous-supreme-control_int100query,0.6,70
148,luminous-supreme-control_int100query,0.6,45
149,luminous-supreme-control_int100query,0.6,75
150,luminous-supreme-control_int100query,0.6,45
151,luminous-supreme-control_int100query,0.6,75
152,luminous-supreme-control_int100query,0.6,45
153,luminous-supreme-control_int100query,0.6,75
154,luminous-supreme-control_int100query,0.6,75
155,luminous-supreme-control_int100query,0.6,45
156,luminous-supreme-control_int100query,0.6,45
157,luminous-supreme-control_int100query,0.6,70
158,luminous-supreme-control_int100query,0.6,45
159,luminous-supreme-control_int100query,0.6,75
160,luminous-supreme-control_int100query,0.6,45
161,luminous-supreme-control_int100query,0.6,45
162,luminous-supreme-control_int100query,0.6,70
163,luminous-supreme-control_int100query,0.7,60
164,luminous-supreme-control_int100query,0.7,45
165,luminous-supreme-control_int100query,0.7,75
166,luminous-supreme-control_int100query,0.7,45
167,luminous-supreme-control_int100query,0.7,70
168,luminous-supreme-control_int100query,0.7,45
169,luminous-supreme-control_int100query,0.7,45
170,luminous-supreme-control_int100query,0.7,45
171,luminous-supreme-control_int100query,0.7,70
172,luminous-supreme-control_int100query,0.7,70
173,luminous-supreme-control_int100query,0.7,45
174,luminous-supreme-control_int100query,0.7,45
175,luminous-supreme-control_int100query,0.7,70
176,luminous-supreme-control_int100query,0.7,45
177,luminous-supreme-control_int100query,0.7,73
178,luminous-supreme-control_int100query,0.7,45
179,luminous-supreme-control_int100query,0.7,70
180,luminous-supreme-control_int100query,0.7,70
181,luminous-supreme-control_int100query,0.7,50
182,luminous-supreme-control_int100query,0.7,70
183,luminous-supreme-control_int100query,0.7,62
184,luminous-supreme-control_int100query,0.7,70
185,luminous-supreme-control_int100query,0.7,45
186,luminous-supreme-control_int100query,0.7,45
187,luminous-supreme-control_int100query,0.7,70
188,luminous-supreme-control_int100query,0.7,75
189,luminous-supreme-control_int100query,0.7,45
190,luminous-supreme-control_int100query,0.7,70
191,luminous-supreme-control_int100query,0.7,45
192,luminous-supreme-control_int100query,0.7,45
193,luminous-supreme-control_int100query,0.7,45
194,luminous-supreme-control_int100query,0.7,45
195,luminous-supreme-control_int100query,0.7,45
196,luminous-supreme-control_int100query,0.7,70
197,luminous-supreme-control_int100query,0.7,45
198,luminous-supreme-control_int100query,0.7,70
199,luminous-supreme-control_int100query,0.7,45
200,luminous-supreme-control_int100query,0.7,70
201,luminous-supreme-control_int100query,0.7,45
202,luminous-supreme-control_int100query,0.7,70
203,luminous-supreme-control_int100query,0.7,45
204,luminous-supreme-control_int100query,0.7,45
205,luminous-supreme-control_int100query,0.7,45
206,luminous-supreme-control_int100query,0.7,70
207,luminous-supreme-control_int100query,0.7,70
208,luminous-supreme-control_int100query,0.7,45
209,luminous-supreme-control_int100query,0.7,45
210,luminous-supreme-control_int100query,0.7,45
211,luminous-supreme-control_int100query,0.7,75
212,luminous-supreme-control_int100query,0.7,75
213,luminous-supreme-control_int100query,0.7,60
214,luminous-supreme-control_int100query,0.7,45
215,luminous-supreme-control_int100query,0.7,45
216,luminous-supreme-control_int100query,0.8,45
217,luminous-supreme-control_int100query,0.8,45
218,luminous-supreme-control_int100query,0.8,75
219,luminous-supreme-control_int100query,0.8,45
220,luminous-supreme-control_int100query,0.8,75
221,luminous-supreme-control_int100query,0.8,75
222,luminous-supreme-control_int100query,0.8,45
223,luminous-supreme-control_int100query,0.8,70
224,luminous-supreme-control_int100query,0.8,70
225,luminous-supreme-control_int100query,0.8,70
226,luminous-supreme-control_int100query,0.8,45
227,luminous-supreme-control_int100query,0.8,45
228,luminous-supreme-control_int100query,0.8,45
229,luminous-supreme-control_int100query,0.8,42
230,luminous-supreme-control_int100query,0.8,75
231,luminous-supreme-control_int100query,0.8,45
232,luminous-supreme-control_int100query,0.8,70
233,luminous-supreme-control_int100query,0.8,45
234,luminous-supreme-control_int100query,0.8,70
235,luminous-supreme-control_int100query,0.8,75
236,luminous-supreme-control_int100query,0.8,70
237,luminous-supreme-control_int100query,0.8,45
238,luminous-supreme-control_int100query,0.8,75
239,luminous-supreme-control_int100query,0.8,45
240,luminous-supreme-control_int100query,0.8,75
241,luminous-supreme-control_int100query,0.8,45
242,luminous-supreme-control_int100query,0.8,73
243,luminous-supreme-control_int100query,0.8,75
244,luminous-supreme-control_int100query,0.8,75
245,luminous-supreme-control_int100query,0.8,70
246,luminous-supreme-control_int100query,0.8,45
247,luminous-supreme-control_int100query,0.8,75
248,luminous-supreme-control_int100query,0.8,54
249,luminous-supreme-control_int100query,0.8,45
250,luminous-supreme-control_int100query,0.8,75
251,luminous-supreme-control_int100query,0.8,75
252,luminous-supreme-control_int100query,0.8,70
253,luminous-supreme-control_int100query,0.8,45
254,luminous-supreme-control_int100query,0.8,75
255,luminous-supreme-control_int100query,0.8,70
256,luminous-supreme-control_int100query,0.8,75
257,luminous-supreme-control_int100query,0.8,50
258,luminous-supreme-control_int100query,0.8,60
259,luminous-supreme-control_int100query,0.8,45
260,luminous-supreme-control_int100query,0.8,75
261,luminous-supreme-control_int100query,0.8,45
262,luminous-supreme-control_int100query,0.8,75
263,luminous-supreme-control_int100query,0.8,45
264,luminous-supreme-control_int100query,0.8,45
265,luminous-supreme-control_int100query,0.8,50
266,luminous-supreme-control_int100query,0.8,70
267,luminous-supreme-control_int100query,0.8,60
268,luminous-supreme-control_int100query,0.8,45
269,luminous-supreme-control_int100query,0.8,45
270,luminous-supreme-control_int100query,0.8,45
271,luminous-supreme-control_int100query,0.9,50
272,luminous-supreme-control_int100query,0.9,75
273,luminous-supreme-control_int100query,0.9,70
274,luminous-supreme-control_int100query,0.9,25
275,luminous-supreme-control_int100query,0.9,74
276,luminous-supreme-control_int100query,0.9,50
277,luminous-supreme-control_int100query,0.9,45
278,luminous-supreme-control_int100query,0.9,70
279,luminous-supreme-control_int100query,0.9,45
280,luminous-supreme-control_int100query,0.9,60
281,luminous-supreme-control_int100query,0.9,75
282,luminous-supreme-control_int100query,0.9,60
283,luminous-supreme-control_int100query,0.9,75
284,luminous-supreme-control_int100query,0.9,80
285,luminous-supreme-control_int100query,0.9,75
286,luminous-supreme-control_int100query,0.9,45
287,luminous-supreme-control_int100query,0.9,60
288,luminous-supreme-control_int100query,0.9,45
289,luminous-supreme-control_int100query,0.9,75
290,luminous-supreme-control_int100query,0.9,70
291,luminous-supreme-control_int100query,0.9,60
292,luminous-supreme-control_int100query,0.9,30
293,luminous-supreme-control_int100query,0.9,45
294,luminous-supreme-control_int100query,0.9,73
295,luminous-supreme-control_int100query,0.9,45
296,luminous-supreme-control_int100query,0.9,73
297,luminous-supreme-control_int100query,0.9,45
298,luminous-supreme-control_int100query,0.9,60
299,luminous-supreme-control_int100query,0.9,75
300,luminous-supreme-control_int100query,0.9,45
301,luminous-supreme-control_int100query,0.9,45
302,luminous-supreme-control_int100query,0.9,60
303,luminous-supreme-control_int100query,0.9,75
304,luminous-supreme-control_int100query,0.9,45
305,luminous-supreme-control_int100query,0.9,73
306,luminous-supreme-control_int100query,0.9,70
307,luminous-supreme-control_int100query,0.9,45
308,luminous-supreme-control_int100query,0.9,70
309,luminous-supreme-control_int100query,0.9,75
310,luminous-supreme-control_int100query,0.9,45
311,luminous-supreme-control_int100query,0.9,45
312,luminous-supreme-control_int100query,0.9,45
313,luminous-supreme-control_int100query,0.9,45
314,luminous-supreme-control_int100query,0.9,45
315,luminous-supreme-control_int100query,0.9,80
316,luminous-supreme-control_int100query,0.9,70
317,luminous-supreme-control_int100query,0.9,75
318,luminous-supreme-control_int100query,0.9,75
319,luminous-supreme-control_int100query,0.9,70
320,luminous-supreme-control_int100query,0.9,75
321,luminous-supreme-control_int100query,0.9,70
322,luminous-supreme-control_int100query,0.9,75
323,luminous-supreme-control_int100query,0.9,45
324,luminous-supreme-control_int100query,0.9,70
325,luminous-supreme-control_int100query,0.9,70
326,luminous-supreme-control_int100query,0.9,45
327,luminous-supreme-control_int100query,0.9,45
328,luminous-supreme-control_int100query,0.9,75
329,luminous-supreme-control_int100query,0.9,50
330,luminous-supreme-control_int100query,0.9,60
331,luminous-supreme-control_int100query,0.9,45
332,luminous-supreme-control_int100query,0.9,45
333,luminous-supreme-control_int100query,0.9,45
334,luminous-supreme-control_int100query,0.9,50
335,luminous-supreme-control_int100query,0.9,73
336,luminous-supreme-control_int100query,1.0,75
337,luminous-supreme-control_int100query,1.0,70
338,luminous-supreme-control_int100query,1.0,60
339,luminous-supreme-control_int100query,1.0,75
340,luminous-supreme-control_int100query,1.0,45
341,luminous-supreme-control_int100query,1.0,70
342,luminous-supreme-control_int100query,1.0,70
343,luminous-supreme-control_int100query,1.0,54
344,luminous-supreme-control_int100query,1.0,75
345,luminous-supreme-control_int100query,1.0,75
346,luminous-supreme-control_int100query,1.0,74
347,luminous-supreme-control_int100query,1.0,70
348,luminous-supreme-control_int100query,1.0,60
349,luminous-supreme-control_int100query,1.0,70
350,luminous-supreme-control_int100query,1.0,45
351,luminous-supreme-control_int100query,1.0,70
352,luminous-supreme-control_int100query,1.0,75
353,luminous-supreme-control_int100query,1.0,45
354,luminous-supreme-control_int100query,1.0,70
355,luminous-supreme-control_int100query,1.0,70
356,luminous-supreme-control_int100query,1.0,50
357,luminous-supreme-control_int100query,1.0,45
358,luminous-supreme-control_int100query,1.0,45
359,luminous-supreme-control_int100query,1.0,75
360,luminous-supreme-control_int100query,1.0,70
361,luminous-supreme-control_int100query,1.0,45
362,luminous-supreme-control_int100query,1.0,45
363,luminous-supreme-control_int100query,1.0,25
364,luminous-supreme-control_int100query,1.0,70
365,luminous-supreme-control_int100query,1.0,70
366,luminous-supreme-control_int100query,1.0,40
367,luminous-supreme-control_int100query,1.0,45
368,luminous-supreme-control_int100query,1.0,60
369,luminous-supreme-control_int100query,1.0,70
370,luminous-supreme-control_int100query,1.0,70
371,luminous-supreme-control_int100query,1.0,45
372,luminous-supreme-control_int100query,1.0,75
373,luminous-supreme-control_int100query,1.0,45
374,luminous-supreme-control_int100query,1.0,70
375,luminous-supreme-control_int100query,1.0,75
376,luminous-supreme-control_int100query,1.0,45
377,luminous-supreme-control_int100query,1.0,45
378,luminous-supreme-control_int100query,1.0,45
379,luminous-supreme-control_int100query,1.0,45
380,luminous-supreme-control_int100query,1.0,65
381,luminous-supreme-control_int100query,1.0,70
382,luminous-supreme-control_int100query,1.0,80
383,luminous-supreme-control_int100query,1.0,70
384,luminous-supreme-control_int100query,1.0,70
385,luminous-supreme-control_int100query,1.0,45
386,luminous-supreme-control_int100query,1.0,45
387,luminous-supreme-control_int100query,1.0,45
388,luminous-supreme-control_int100query,1.0,75
389,luminous-supreme-control_int100query,1.0,70
390,luminous-supreme-control_int100query,1.0,70
391,luminous-supreme-control_int100query,1.0,70
392,luminous-supreme-control_int100query,1.0,70
393,luminous-supreme-control_int100query,1.0,45
394,luminous-supreme-control_int100query,1.1,70
395,luminous-supreme-control_int100query,1.1,70
396,luminous-supreme-control_int100query,1.1,45
397,luminous-supreme-control_int100query,1.1,45
398,luminous-supreme-control_int100query,1.1,45
399,luminous-supreme-control_int100query,1.1,60
400,luminous-supreme-control_int100query,1.1,70
401,luminous-supreme-control_int100query,1.1,50
402,luminous-supreme-control_int100query,1.1,70
403,luminous-supreme-control_int100query,1.1,75
404,luminous-supreme-control_int100query,1.1,75
405,luminous-supreme-control_int100query,1.1,30
406,luminous-supreme-control_int100query,1.1,70
407,luminous-supreme-control_int100query,1.1,30
408,luminous-supreme-control_int100query,1.1,45
409,luminous-supreme-control_int100query,1.1,60
410,luminous-supreme-control_int100query,1.1,50
411,luminous-supreme-control_int100query,1.1,73
412,luminous-supreme-control_int100query,1.1,70
413,luminous-supreme-control_int100query,1.1,75
414,luminous-supreme-control_int100query,1.1,60
415,luminous-supreme-control_int100query,1.1,45
416,luminous-supreme-control_int100query,1.1,75
417,luminous-supreme-control_int100query,1.1,50
418,luminous-supreme-control_int100query,1.1,45
419,luminous-supreme-control_int100query,1.1,60
420,luminous-supreme-control_int100query,1.1,60
421,luminous-supreme-control_int100query,1.1,60
422,luminous-supreme-control_int100query,1.1,70
423,luminous-supreme-control_int100query,1.1,45
424,luminous-supreme-control_int100query,1.1,70
425,luminous-supreme-control_int100query,1.1,75
426,luminous-supreme-control_int100query,1.1,45
427,luminous-supreme-control_int100query,1.1,75
428,luminous-supreme-control_int100query,1.1,70
429,luminous-supreme-control_int100query,1.1,75
430,luminous-supreme-control_int100query,1.1,73
431,luminous-supreme-control_int100query,1.1,45
432,luminous-supreme-control_int100query,1.1,80
433,luminous-supreme-control_int100query,1.1,45
434,luminous-supreme-control_int100query,1.1,75
435,luminous-supreme-control_int100query,1.1,60
436,luminous-supreme-control_int100query,1.1,70
437,luminous-supreme-control_int100query,1.1,75
438,luminous-supreme-control_int100query,1.1,60
439,luminous-supreme-control_int100query,1.1,45
440,luminous-supreme-control_int100query,1.1,45
441,luminous-supreme-control_int100query,1.1,45
442,luminous-supreme-control_int100query,1.1,60
443,luminous-supreme-control_int100query,1.1,80
444,luminous-supreme-control_int100query,1.1,70
445,luminous-supreme-control_int100query,1.1,70
446,luminous-supreme-control_int100query,1.1,45
447,luminous-supreme-control_int100query,1.1,30
448,luminous-supreme-control_int100query,1.1,50
449,luminous-supreme-control_int100query,1.1,65
450,luminous-supreme-control_int100query,1.1,70
451,luminous-supreme-control_int100query,1.1,73
452,luminous-supreme-control_int100query,1.1,73
453,luminous-supreme-control_int100query,1.1,30
454,luminous-supreme-control_int100query,1.1,60
455,luminous-supreme-control_int100query,1.1,45
456,luminous-supreme-control_int100query,1.1,70
457,luminous-supreme-control_int100query,1.1,60
458,luminous-supreme-control_int100query,1.1,50
459,luminous-supreme-control_int100query,1.2,70
460,luminous-supreme-control_int100query,1.2,45
461,luminous-supreme-control_int100query,1.2,42
462,luminous-supreme-control_int100query,1.2,62
463,luminous-supreme-control_int100query,1.2,50
464,luminous-supreme-control_int100query,1.2,70
465,luminous-supreme-control_int100query,1.2,70
466,luminous-supreme-control_int100query,1.2,25
467,luminous-supreme-control_int100query,1.2,45
468,luminous-supreme-control_int100query,1.2,75
469,luminous-supreme-control_int100query,1.2,60
470,luminous-supreme-control_int100query,1.2,70
471,luminous-supreme-control_int100query,1.2,60
472,luminous-supreme-control_int100query,1.2,75
473,luminous-supreme-control_int100query,1.2,60
474,luminous-supreme-control_int100query,1.2,45
475,luminous-supreme-control_int100query,1.2,75
476,luminous-supreme-control_int100query,1.2,60
477,luminous-supreme-control_int100query,1.2,60
478,luminous-supreme-control_int100query,1.2,45
479,luminous-supreme-control_int100query,1.2,75
480,luminous-supreme-control_int100query,1.2,45
481,luminous-supreme-control_int100query,1.2,73
482,luminous-supreme-control_int100query,1.2,45
483,luminous-supreme-control_int100query,1.2,70
484,luminous-supreme-control_int100query,1.2,70
485,luminous-supreme-control_int100query,1.2,45
486,luminous-supreme-control_int100query,1.2,70
487,luminous-supreme-control_int100query,1.2,70
488,luminous-supreme-control_int100query,1.2,45
489,luminous-supreme-control_int100query,1.2,75
490,luminous-supreme-control_int100query,1.2,45
491,luminous-supreme-control_int100query,1.2,60
492,luminous-supreme-control_int100query,1.2,45
493,luminous-supreme-control_int100query,1.2,60
494,luminous-supreme-control_int100query,1.2,45
495,luminous-supreme-control_int100query,1.2,45
496,luminous-supreme-control_int100query,1.2,70
497,luminous-supreme-control_int100query,1.2,45
498,luminous-supreme-control_int100query,1.2,60
499,luminous-supreme-control_int100query,1.2,70
500,luminous-supreme-control_int100query,1.2,50
501,luminous-supreme-control_int100query,1.2,45
502,luminous-supreme-control_int100query,1.2,73
503,luminous-supreme-control_int100query,1.2,75
504,luminous-supreme-control_int100query,1.2,45
505,luminous-supreme-control_int100query,1.2,60
506,luminous-supreme-control_int100query,1.2,45
507,luminous-supreme-control_int100query,1.2,45
508,luminous-supreme-control_int100query,1.2,75
509,luminous-supreme-control_int100query,1.2,45
510,luminous-supreme-control_int100query,1.2,60
511,luminous-supreme-control_int100query,1.2,50
512,luminous-supreme-control_int100query,1.2,45
513,luminous-supreme-control_int100query,1.2,73
514,luminous-supreme-control_int100query,1.2,75
515,luminous-supreme-control_int100query,1.2,45
516,luminous-supreme-control_int100query,1.2,75
517,luminous-supreme-control_int100query,1.2,70
518,luminous-supreme-control_int100query,1.2,75
519,luminous-supreme-control_int100query,1.3,75
520,luminous-supreme-control_int100query,1.3,45
521,luminous-supreme-control_int100query,1.3,73
522,luminous-supreme-control_int100query,1.3,45
523,luminous-supreme-control_int100query,1.3,75
524,luminous-supreme-control_int100query,1.3,25
525,luminous-supreme-control_int100query,1.3,80
526,luminous-supreme-control_int100query,1.3,75
527,luminous-supreme-control_int100query,1.3,70
528,luminous-supreme-control_int100query,1.3,25
529,luminous-supreme-control_int100query,1.3,60
530,luminous-supreme-control_int100query,1.3,45
531,luminous-supreme-control_int100query,1.3,70
532,luminous-supreme-control_int100query,1.3,75
533,luminous-supreme-control_int100query,1.3,45
534,luminous-supreme-control_int100query,1.3,50
535,luminous-supreme-control_int100query,1.3,60
536,luminous-supreme-control_int100query,1.3,70
537,luminous-supreme-control_int100query,1.3,70
538,luminous-supreme-control_int100query,1.3,50
539,luminous-supreme-control_int100query,1.3,70
540,luminous-supreme-control_int100query,1.3,45
541,luminous-supreme-control_int100query,1.3,75
542,luminous-supreme-control_int100query,1.3,45
543,luminous-supreme-control_int100query,1.3,60
544,luminous-supreme-control_int100query,1.3,25
545,luminous-supreme-control_int100query,1.3,70
546,luminous-supreme-control_int100query,1.3,70
547,luminous-supreme-control_int100query,1.3,73
548,luminous-supreme-control_int100query,1.3,70
549,luminous-supreme-control_int100query,1.3,50
550,luminous-supreme-control_int100query,1.3,45
551,luminous-supreme-control_int100query,1.3,45
552,luminous-supreme-control_int100query,1.3,75
553,luminous-supreme-control_int100query,1.3,70
554,luminous-supreme-control_int100query,1.3,60
555,luminous-supreme-control_int100query,1.3,42
556,luminous-supreme-control_int100query,1.3,75
557,luminous-supreme-control_int100query,1.3,45
558,luminous-supreme-control_int100query,1.3,75
559,luminous-supreme-control_int100query,1.3,45
560,luminous-supreme-control_int100query,1.3,45
561,luminous-supreme-control_int100query,1.3,70
562,luminous-supreme-control_int100query,1.3,50
563,luminous-supreme-control_int100query,1.3,70
564,luminous-supreme-control_int100query,1.3,70
565,luminous-supreme-control_int100query,1.3,50
566,luminous-supreme-control_int100query,1.3,72
567,luminous-supreme-control_int100query,1.3,45
568,luminous-supreme-control_int100query,1.3,75
569,luminous-supreme-control_int100query,1.3,45
570,luminous-supreme-control_int100query,1.3,50
571,luminous-supreme-control_int100query,1.3,70
572,luminous-supreme-control_int100query,1.3,45
573,luminous-supreme-control_int100query,1.3,50
574,luminous-supreme-control_int100query,1.3,60
575,luminous-supreme-control_int100query,1.3,70
576,luminous-supreme-control_int100query,1.3,45
577,luminous-supreme-control_int100query,1.3,73
578,luminous-supreme-control_int100query,1.3,70
579,luminous-supreme-control_int100query,1.3,45
580,luminous-supreme-control_int100query,1.4,75
581,luminous-supreme-control_int100query,1.4,70
582,luminous-supreme-control_int100query,1.4,70
583,luminous-supreme-control_int100query,1.4,73
584,luminous-supreme-control_int100query,1.4,45
585,luminous-supreme-control_int100query,1.4,50
586,luminous-supreme-control_int100query,1.4,25
587,luminous-supreme-control_int100query,1.4,75
588,luminous-supreme-control_int100query,1.4,75
589,luminous-supreme-control_int100query,1.4,55
590,luminous-supreme-control_int100query,1.4,75
591,luminous-supreme-control_int100query,1.4,45
592,luminous-supreme-control_int100query,1.4,45
593,luminous-supreme-control_int100query,1.4,42
594,luminous-supreme-control_int100query,1.4,45
595,luminous-supreme-control_int100query,1.4,80
596,luminous-supreme-control_int100query,1.4,70
597,luminous-supreme-control_int100query,1.4,67
598,luminous-supreme-control_int100query,1.4,50
599,luminous-supreme-control_int100query,1.4,73
600,luminous-supreme-control_int100query,1.4,70
601,luminous-supreme-control_int100query,1.4,75
602,luminous-supreme-control_int100query,1.4,45
603,luminous-supreme-control_int100query,1.4,70
604,luminous-supreme-control_int100query,1.4,60
605,luminous-supreme-control_int100query,1.4,45
606,luminous-supreme-control_int100query,1.4,25
607,luminous-supreme-control_int100query,1.4,75
608,luminous-supreme-control_int100query,1.4,65
609,luminous-supreme-control_int100query,1.4,50
610,luminous-supreme-control_int100query,1.4,70
611,luminous-supreme-control_int100query,1.4,70
612,luminous-supreme-control_int100query,1.4,42
613,luminous-supreme-control_int100query,1.4,73
614,luminous-supreme-control_int100query,1.4,80
615,luminous-supreme-control_int100query,1.4,73
616,luminous-supreme-control_int100query,1.4,25
617,luminous-supreme-control_int100query,1.4,22
618,luminous-supreme-control_int100query,1.4,60
619,luminous-supreme-control_int100query,1.4,60
620,luminous-supreme-control_int100query,1.4,45
621,luminous-supreme-control_int100query,1.4,75
622,luminous-supreme-control_int100query,1.4,45
623,luminous-supreme-control_int100query,1.4,45
624,luminous-supreme-control_int100query,1.4,70
625,luminous-supreme-control_int100query,1.4,50
626,luminous-supreme-control_int100query,1.4,75
627,luminous-supreme-control_int100query,1.4,60
628,luminous-supreme-control_int100query,1.4,45
629,luminous-supreme-control_int100query,1.4,70
630,luminous-supreme-control_int100query,1.4,60
631,luminous-supreme-control_int100query,1.4,75
632,luminous-supreme-control_int100query,1.4,60
633,luminous-supreme-control_int100query,1.4,70
