idx,model_name,parameter_value,predicted_value
129,luminous-supreme-control_int100query,0.9,70
130,luminous-supreme-control_int100query,0.9,73
131,luminous-supreme-control_int100query,0.9,70
132,luminous-supreme-control_int100query,0.9,73
133,luminous-supreme-control_int100query,0.9,70
134,luminous-supreme-control_int100query,0.9,73
135,luminous-supreme-control_int100query,0.9,70
136,luminous-supreme-control_int100query,0.9,73
137,luminous-supreme-control_int100query,0.9,73
138,luminous-supreme-control_int100query,0.9,45
139,luminous-supreme-control_int100query,0.9,50
140,luminous-supreme-control_int100query,0.9,70
141,luminous-supreme-control_int100query,0.9,60
142,luminous-supreme-control_int100query,0.9,70
143,luminous-supreme-control_int100query,0.9,70
144,luminous-supreme-control_int100query,0.9,70
145,luminous-supreme-control_int100query,0.9,75
146,luminous-supreme-control_int100query,0.9,45
147,luminous-supreme-control_int100query,0.9,73
148,luminous-supreme-control_int100query,0.9,73
149,luminous-supreme-control_int100query,0.9,73
150,luminous-supreme-control_int100query,0.9,60
151,luminous-supreme-control_int100query,0.9,70
152,luminous-supreme-control_int100query,0.9,60
153,luminous-supreme-control_int100query,0.9,70
154,luminous-supreme-control_int100query,0.9,60
155,luminous-supreme-control_int100query,0.9,45
156,luminous-supreme-control_int100query,1.0,70
157,luminous-supreme-control_int100query,1.0,45
158,luminous-supreme-control_int100query,1.0,73
159,luminous-supreme-control_int100query,1.0,45
160,luminous-supreme-control_int100query,1.0,45
161,luminous-supreme-control_int100query,1.0,75
162,luminous-supreme-control_int100query,1.0,75
163,luminous-supreme-control_int100query,1.0,75
164,luminous-supreme-control_int100query,1.0,60
165,luminous-supreme-control_int100query,1.0,70
166,luminous-supreme-control_int100query,1.0,60
167,luminous-supreme-control_int100query,1.0,50
168,luminous-supreme-control_int100query,1.0,75
169,luminous-supreme-control_int100query,1.0,45
170,luminous-supreme-control_int100query,1.0,70
171,luminous-supreme-control_int100query,1.0,70
172,luminous-supreme-control_int100query,1.0,73
173,luminous-supreme-control_int100query,1.0,70
174,luminous-supreme-control_int100query,1.0,72
175,luminous-supreme-control_int100query,1.0,70
176,luminous-supreme-control_int100query,1.0,70
177,luminous-supreme-control_int100query,1.0,70
178,luminous-supreme-control_int100query,1.0,70
179,luminous-supreme-control_int100query,1.0,50
180,luminous-supreme-control_int100query,1.0,45
181,luminous-supreme-control_int100query,1.0,75
182,luminous-supreme-control_int100query,1.0,73
183,luminous-supreme-control_int100query,1.0,73
184,luminous-supreme-control_int100query,1.0,73
185,luminous-supreme-control_int100query,1.0,60
186,luminous-supreme-control_int100query,1.0,70
187,luminous-supreme-control_int100query,1.0,70
188,luminous-supreme-control_int100query,1.0,45
189,luminous-supreme-control_int100query,1.0,70
190,luminous-supreme-control_int100query,1.0,73
191,luminous-supreme-control_int100query,1.0,45
192,luminous-supreme-control_int100query,1.0,30
193,luminous-supreme-control_int100query,1.0,70
194,luminous-supreme-control_int100query,1.0,70
195,luminous-supreme-control_int100query,1.0,50
196,luminous-supreme-control_int100query,1.0,70
197,luminous-supreme-control_int100query,1.0,73
198,luminous-supreme-control_int100query,1.0,60
199,luminous-supreme-control_int100query,1.0,73
200,luminous-supreme-control_int100query,1.0,45
201,luminous-supreme-control_int100query,1.0,75
202,luminous-supreme-control_int100query,1.0,72
203,luminous-supreme-control_int100query,1.0,70
204,luminous-supreme-control_int100query,1.0,60
205,luminous-supreme-control_int100query,1.0,45
206,luminous-supreme-control_int100query,1.0,73
207,luminous-supreme-control_int100query,1.0,70
208,luminous-supreme-control_int100query,1.0,73
209,luminous-supreme-control_int100query,1.1,73
210,luminous-supreme-control_int100query,1.1,50
211,luminous-supreme-control_int100query,1.1,70
212,luminous-supreme-control_int100query,1.1,60
213,luminous-supreme-control_int100query,1.1,70
214,luminous-supreme-control_int100query,1.1,60
215,luminous-supreme-control_int100query,1.1,75
216,luminous-supreme-control_int100query,1.1,50
217,luminous-supreme-control_int100query,1.1,25
218,luminous-supreme-control_int100query,1.1,45
219,luminous-supreme-control_int100query,1.1,60
220,luminous-supreme-control_int100query,1.1,75
221,luminous-supreme-control_int100query,1.1,73
222,luminous-supreme-control_int100query,1.1,75
223,luminous-supreme-control_int100query,1.1,73
224,luminous-supreme-control_int100query,1.1,73
225,luminous-supreme-control_int100query,1.1,75
226,luminous-supreme-control_int100query,1.1,73
227,luminous-supreme-control_int100query,1.1,75
228,luminous-supreme-control_int100query,1.1,50
229,luminous-supreme-control_int100query,1.1,70
230,luminous-supreme-control_int100query,1.1,70
231,luminous-supreme-control_int100query,1.1,70
232,luminous-supreme-control_int100query,1.1,60
233,luminous-supreme-control_int100query,1.1,70
234,luminous-supreme-control_int100query,1.1,45
235,luminous-supreme-control_int100query,1.1,70
236,luminous-supreme-control_int100query,1.1,75
237,luminous-supreme-control_int100query,1.1,73
238,luminous-supreme-control_int100query,1.1,70
239,luminous-supreme-control_int100query,1.1,73
240,luminous-supreme-control_int100query,1.1,73
241,luminous-supreme-control_int100query,1.1,75
242,luminous-supreme-control_int100query,1.1,70
243,luminous-supreme-control_int100query,1.1,70
244,luminous-supreme-control_int100query,1.1,73
245,luminous-supreme-control_int100query,1.1,60
246,luminous-supreme-control_int100query,1.1,73
247,luminous-supreme-control_int100query,1.1,73
248,luminous-supreme-control_int100query,1.1,75
249,luminous-supreme-control_int100query,1.1,75
250,luminous-supreme-control_int100query,1.1,73
251,luminous-supreme-control_int100query,1.1,30
252,luminous-supreme-control_int100query,1.1,75
253,luminous-supreme-control_int100query,1.2,75
254,luminous-supreme-control_int100query,1.2,60
255,luminous-supreme-control_int100query,1.2,50
256,luminous-supreme-control_int100query,1.2,60
257,luminous-supreme-control_int100query,1.2,70
258,luminous-supreme-control_int100query,1.2,63
259,luminous-supreme-control_int100query,1.2,45
260,luminous-supreme-control_int100query,1.2,45
261,luminous-supreme-control_int100query,1.2,70
262,luminous-supreme-control_int100query,1.2,75
263,luminous-supreme-control_int100query,1.2,73
264,luminous-supreme-control_int100query,1.2,35
265,luminous-supreme-control_int100query,1.2,50
266,luminous-supreme-control_int100query,1.2,70
267,luminous-supreme-control_int100query,1.2,45
268,luminous-supreme-control_int100query,1.2,50
269,luminous-supreme-control_int100query,1.2,45
270,luminous-supreme-control_int100query,1.2,70
271,luminous-supreme-control_int100query,1.2,70
272,luminous-supreme-control_int100query,1.2,70
273,luminous-supreme-control_int100query,1.2,70
274,luminous-supreme-control_int100query,1.2,70
275,luminous-supreme-control_int100query,1.2,70
276,luminous-supreme-control_int100query,1.2,45
277,luminous-supreme-control_int100query,1.2,75
278,luminous-supreme-control_int100query,1.2,70
279,luminous-supreme-control_int100query,1.2,70
280,luminous-supreme-control_int100query,1.2,70
281,luminous-supreme-control_int100query,1.2,70
282,luminous-supreme-control_int100query,1.2,60
283,luminous-supreme-control_int100query,1.2,73
284,luminous-supreme-control_int100query,1.2,75
285,luminous-supreme-control_int100query,1.2,70
286,luminous-supreme-control_int100query,1.2,73
287,luminous-supreme-control_int100query,1.2,50
288,luminous-supreme-control_int100query,1.2,27
289,luminous-supreme-control_int100query,1.2,50
290,luminous-supreme-control_int100query,1.2,73
291,luminous-supreme-control_int100query,1.2,60
292,luminous-supreme-control_int100query,1.2,70
293,luminous-supreme-control_int100query,1.2,73
294,luminous-supreme-control_int100query,1.2,75
295,luminous-supreme-control_int100query,1.2,70
296,luminous-supreme-control_int100query,1.2,75
297,luminous-supreme-control_int100query,1.2,75
298,luminous-supreme-control_int100query,1.2,70
299,luminous-supreme-control_int100query,1.2,73
300,luminous-supreme-control_int100query,1.2,45
301,luminous-supreme-control_int100query,1.2,70
302,luminous-supreme-control_int100query,1.2,75
303,luminous-supreme-control_int100query,1.2,75
304,luminous-supreme-control_int100query,1.2,70
305,luminous-supreme-control_int100query,1.2,75
306,luminous-supreme-control_int100query,1.2,50
307,luminous-supreme-control_int100query,1.2,70
308,luminous-supreme-control_int100query,1.2,60
309,luminous-supreme-control_int100query,1.2,75
310,luminous-supreme-control_int100query,1.2,73
311,luminous-supreme-control_int100query,1.2,73
312,luminous-supreme-control_int100query,1.2,45
313,luminous-supreme-control_int100query,1.2,70
314,luminous-supreme-control_int100query,1.3,81
315,luminous-supreme-control_int100query,1.3,70
316,luminous-supreme-control_int100query,1.3,50
317,luminous-supreme-control_int100query,1.3,45
318,luminous-supreme-control_int100query,1.3,60
319,luminous-supreme-control_int100query,1.3,70
320,luminous-supreme-control_int100query,1.3,73
321,luminous-supreme-control_int100query,1.3,25
322,luminous-supreme-control_int100query,1.3,70
323,luminous-supreme-control_int100query,1.3,60
324,luminous-supreme-control_int100query,1.3,73
325,luminous-supreme-control_int100query,1.3,45
326,luminous-supreme-control_int100query,1.3,73
327,luminous-supreme-control_int100query,1.3,73
328,luminous-supreme-control_int100query,1.3,60
329,luminous-supreme-control_int100query,1.3,73
330,luminous-supreme-control_int100query,1.3,70
331,luminous-supreme-control_int100query,1.3,60
332,luminous-supreme-control_int100query,1.3,70
333,luminous-supreme-control_int100query,1.3,70
334,luminous-supreme-control_int100query,1.3,60
335,luminous-supreme-control_int100query,1.3,70
336,luminous-supreme-control_int100query,1.3,70
337,luminous-supreme-control_int100query,1.3,75
338,luminous-supreme-control_int100query,1.3,70
339,luminous-supreme-control_int100query,1.3,70
340,luminous-supreme-control_int100query,1.3,75
341,luminous-supreme-control_int100query,1.3,60
342,luminous-supreme-control_int100query,1.3,45
343,luminous-supreme-control_int100query,1.3,80
344,luminous-supreme-control_int100query,1.3,30
345,luminous-supreme-control_int100query,1.3,45
346,luminous-supreme-control_int100query,1.3,80
347,luminous-supreme-control_int100query,1.3,73
348,luminous-supreme-control_int100query,1.3,45
349,luminous-supreme-control_int100query,1.3,67
350,luminous-supreme-control_int100query,1.3,70
351,luminous-supreme-control_int100query,1.3,65
352,luminous-supreme-control_int100query,1.3,60
353,luminous-supreme-control_int100query,1.3,60
354,luminous-supreme-control_int100query,1.3,73
355,luminous-supreme-control_int100query,1.3,73
356,luminous-supreme-control_int100query,1.3,60
357,luminous-supreme-control_int100query,1.3,70
358,luminous-supreme-control_int100query,1.3,60
359,luminous-supreme-control_int100query,1.3,45
360,luminous-supreme-control_int100query,1.3,73
361,luminous-supreme-control_int100query,1.3,73
362,luminous-supreme-control_int100query,1.3,62
363,luminous-supreme-control_int100query,1.3,73
364,luminous-supreme-control_int100query,1.3,20
365,luminous-supreme-control_int100query,1.3,73
366,luminous-supreme-control_int100query,1.3,60
367,luminous-supreme-control_int100query,1.3,60
368,luminous-supreme-control_int100query,1.4,75
369,luminous-supreme-control_int100query,1.4,75
370,luminous-supreme-control_int100query,1.4,60
371,luminous-supreme-control_int100query,1.4,60
372,luminous-supreme-control_int100query,1.4,45
373,luminous-supreme-control_int100query,1.4,70
374,luminous-supreme-control_int100query,1.4,70
375,luminous-supreme-control_int100query,1.4,45
376,luminous-supreme-control_int100query,1.4,73
377,luminous-supreme-control_int100query,1.4,70
378,luminous-supreme-control_int100query,1.4,70
379,luminous-supreme-control_int100query,1.4,70
380,luminous-supreme-control_int100query,1.4,60
381,luminous-supreme-control_int100query,1.4,70
382,luminous-supreme-control_int100query,1.4,75
383,luminous-supreme-control_int100query,1.4,60
384,luminous-supreme-control_int100query,1.4,45
385,luminous-supreme-control_int100query,1.4,45
386,luminous-supreme-control_int100query,1.4,73
387,luminous-supreme-control_int100query,1.4,73
388,luminous-supreme-control_int100query,1.4,30
389,luminous-supreme-control_int100query,1.4,25
390,luminous-supreme-control_int100query,1.4,60
391,luminous-supreme-control_int100query,1.4,70
392,luminous-supreme-control_int100query,1.4,70
393,luminous-supreme-control_int100query,1.4,70
394,luminous-supreme-control_int100query,1.4,72
395,luminous-supreme-control_int100query,1.4,45
396,luminous-supreme-control_int100query,1.4,45
397,luminous-supreme-control_int100query,1.4,60
398,luminous-supreme-control_int100query,1.4,73
399,luminous-supreme-control_int100query,1.4,50
400,luminous-supreme-control_int100query,1.4,45
401,luminous-supreme-control_int100query,1.4,45
402,luminous-supreme-control_int100query,1.4,45
403,luminous-supreme-control_int100query,1.4,45
404,luminous-supreme-control_int100query,1.4,60
405,luminous-supreme-control_int100query,1.4,45
406,luminous-supreme-control_int100query,1.4,35
407,luminous-supreme-control_int100query,1.4,50
408,luminous-supreme-control_int100query,1.4,70
409,luminous-supreme-control_int100query,1.4,70
410,luminous-supreme-control_int100query,1.4,73
411,luminous-supreme-control_int100query,1.4,73
412,luminous-supreme-control_int100query,1.4,70
413,luminous-supreme-control_int100query,1.4,60
414,luminous-supreme-control_int100query,1.4,45
415,luminous-supreme-control_int100query,1.4,70
416,luminous-supreme-control_int100query,1.4,75
417,luminous-supreme-control_int100query,1.4,25
418,luminous-supreme-control_int100query,1.4,73
419,luminous-supreme-control_int100query,1.4,70
420,luminous-supreme-control_int100query,1.4,80
421,luminous-supreme-control_int100query,1.4,70
422,luminous-supreme-control_int100query,1.4,60
423,luminous-supreme-control_int100query,1.4,60
424,luminous-supreme-control_int100query,1.4,33
425,luminous-supreme-control_int100query,1.4,70
426,luminous-supreme-control_int100query,1.4,70
427,luminous-supreme-control_int100query,1.4,45
428,luminous-supreme-control_int100query,1.4,70
429,luminous-supreme-control_int100query,1.4,75
430,luminous-supreme-control_int100query,1.4,45
431,luminous-supreme-control_int100query,1.5,73
432,luminous-supreme-control_int100query,1.5,70
433,luminous-supreme-control_int100query,1.5,60
434,luminous-supreme-control_int100query,1.5,70
435,luminous-supreme-control_int100query,1.5,70
436,luminous-supreme-control_int100query,1.5,45
437,luminous-supreme-control_int100query,1.5,75
438,luminous-supreme-control_int100query,1.5,62
439,luminous-supreme-control_int100query,1.5,73
440,luminous-supreme-control_int100query,1.5,70
441,luminous-supreme-control_int100query,1.5,70
442,luminous-supreme-control_int100query,1.5,40
443,luminous-supreme-control_int100query,1.5,73
444,luminous-supreme-control_int100query,1.5,70
445,luminous-supreme-control_int100query,1.5,70
446,luminous-supreme-control_int100query,1.5,70
447,luminous-supreme-control_int100query,1.5,70
448,luminous-supreme-control_int100query,1.5,60
449,luminous-supreme-control_int100query,1.5,25
450,luminous-supreme-control_int100query,1.5,70
451,luminous-supreme-control_int100query,1.5,50
452,luminous-supreme-control_int100query,1.5,75
453,luminous-supreme-control_int100query,1.5,70
454,luminous-supreme-control_int100query,1.5,45
455,luminous-supreme-control_int100query,1.5,70
456,luminous-supreme-control_int100query,1.5,70
457,luminous-supreme-control_int100query,1.5,73
458,luminous-supreme-control_int100query,1.5,73
459,luminous-supreme-control_int100query,1.5,70
460,luminous-supreme-control_int100query,1.5,45
461,luminous-supreme-control_int100query,1.5,30
462,luminous-supreme-control_int100query,1.5,60
463,luminous-supreme-control_int100query,1.5,70
464,luminous-supreme-control_int100query,1.5,70
465,luminous-supreme-control_int100query,1.5,70
466,luminous-supreme-control_int100query,1.5,70
467,luminous-supreme-control_int100query,1.5,60
468,luminous-supreme-control_int100query,1.5,70
469,luminous-supreme-control_int100query,1.5,45
470,luminous-supreme-control_int100query,1.5,70
471,luminous-supreme-control_int100query,1.5,45
472,luminous-supreme-control_int100query,1.5,50
473,luminous-supreme-control_int100query,1.5,50
474,luminous-supreme-control_int100query,1.5,62
475,luminous-supreme-control_int100query,1.5,73
476,luminous-supreme-control_int100query,1.5,70
477,luminous-supreme-control_int100query,1.5,75
478,luminous-supreme-control_int100query,1.5,70
479,luminous-supreme-control_int100query,1.5,73
480,luminous-supreme-control_int100query,1.5,45
481,luminous-supreme-control_int100query,1.5,60
482,luminous-supreme-control_int100query,1.5,45
483,luminous-supreme-control_int100query,1.5,45
484,luminous-supreme-control_int100query,1.5,75
485,luminous-supreme-control_int100query,1.5,90
486,luminous-supreme-control_int100query,1.5,73
487,luminous-supreme-control_int100query,1.5,73
488,luminous-supreme-control_int100query,1.5,75
489,luminous-supreme-control_int100query,1.5,55
490,luminous-supreme-control_int100query,1.5,75
491,luminous-supreme-control_int100query,1.5,73
492,luminous-supreme-control_int100query,1.5,80
493,luminous-supreme-control_int100query,1.6,70
494,luminous-supreme-control_int100query,1.6,75
495,luminous-supreme-control_int100query,1.6,75
496,luminous-supreme-control_int100query,1.6,50
497,luminous-supreme-control_int100query,1.6,70
498,luminous-supreme-control_int100query,1.6,70
499,luminous-supreme-control_int100query,1.6,70
500,luminous-supreme-control_int100query,1.6,60
501,luminous-supreme-control_int100query,1.6,45
502,luminous-supreme-control_int100query,1.6,45
503,luminous-supreme-control_int100query,1.6,1
504,luminous-supreme-control_int100query,1.6,60
505,luminous-supreme-control_int100query,1.6,50
506,luminous-supreme-control_int100query,1.6,75
507,luminous-supreme-control_int100query,1.6,70
508,luminous-supreme-control_int100query,1.6,73
509,luminous-supreme-control_int100query,1.6,70
510,luminous-supreme-control_int100query,1.6,73
511,luminous-supreme-control_int100query,1.6,60
512,luminous-supreme-control_int100query,1.6,75
513,luminous-supreme-control_int100query,1.6,70
514,luminous-supreme-control_int100query,1.6,65
515,luminous-supreme-control_int100query,1.6,75
516,luminous-supreme-control_int100query,1.6,60
517,luminous-supreme-control_int100query,1.6,60
518,luminous-supreme-control_int100query,1.6,45
519,luminous-supreme-control_int100query,1.6,70
520,luminous-supreme-control_int100query,1.6,75
521,luminous-supreme-control_int100query,1.6,73
522,luminous-supreme-control_int100query,1.6,70
523,luminous-supreme-control_int100query,1.6,70
524,luminous-supreme-control_int100query,1.6,45
525,luminous-supreme-control_int100query,1.6,60
526,luminous-supreme-control_int100query,1.6,70
527,luminous-supreme-control_int100query,1.6,45
528,luminous-supreme-control_int100query,1.6,75
529,luminous-supreme-control_int100query,1.6,45
530,luminous-supreme-control_int100query,1.6,70
531,luminous-supreme-control_int100query,1.6,73
532,luminous-supreme-control_int100query,1.6,73
533,luminous-supreme-control_int100query,1.6,50
534,luminous-supreme-control_int100query,1.6,73
535,luminous-supreme-control_int100query,1.6,75
536,luminous-supreme-control_int100query,1.6,45
537,luminous-supreme-control_int100query,1.6,60
538,luminous-supreme-control_int100query,1.6,75
539,luminous-supreme-control_int100query,1.6,73
540,luminous-supreme-control_int100query,1.6,70
541,luminous-supreme-control_int100query,1.6,45
542,luminous-supreme-control_int100query,1.6,60
543,luminous-supreme-control_int100query,1.6,60
544,luminous-supreme-control_int100query,1.6,73
545,luminous-supreme-control_int100query,1.6,70
546,luminous-supreme-control_int100query,1.6,60
547,luminous-supreme-control_int100query,1.6,70
548,luminous-supreme-control_int100query,1.6,73
549,luminous-supreme-control_int100query,1.6,75
550,luminous-supreme-control_int100query,1.6,75
551,luminous-supreme-control_int100query,1.6,75
552,luminous-supreme-control_int100query,1.6,50
553,luminous-supreme-control_int100query,1.6,70
554,luminous-supreme-control_int100query,1.6,70
555,luminous-supreme-control_int100query,1.6,70
556,luminous-supreme-control_int100query,1.6,60
557,luminous-supreme-control_int100query,1.6,60
558,luminous-supreme-control_int100query,1.6,60
559,luminous-supreme-control_int100query,1.6,70
560,luminous-supreme-control_int100query,1.6,40
561,luminous-supreme-control_int100query,1.6,60
562,luminous-supreme-control_int100query,1.6,75
563,luminous-supreme-control_int100query,1.7,60
564,luminous-supreme-control_int100query,1.7,50
565,luminous-supreme-control_int100query,1.7,70
566,luminous-supreme-control_int100query,1.7,45
567,luminous-supreme-control_int100query,1.7,45
568,luminous-supreme-control_int100query,1.7,74
569,luminous-supreme-control_int100query,1.7,50
570,luminous-supreme-control_int100query,1.7,50
571,luminous-supreme-control_int100query,1.7,60
572,luminous-supreme-control_int100query,1.7,50
573,luminous-supreme-control_int100query,1.7,60
574,luminous-supreme-control_int100query,1.7,73
575,luminous-supreme-control_int100query,1.7,70
576,luminous-supreme-control_int100query,1.7,25
577,luminous-supreme-control_int100query,1.7,50
578,luminous-supreme-control_int100query,1.7,35
579,luminous-supreme-control_int100query,1.7,50
580,luminous-supreme-control_int100query,1.7,60
581,luminous-supreme-control_int100query,1.7,35
582,luminous-supreme-control_int100query,1.7,75
583,luminous-supreme-control_int100query,1.7,50
584,luminous-supreme-control_int100query,1.7,73
585,luminous-supreme-control_int100query,1.7,66
586,luminous-supreme-control_int100query,1.7,60
587,luminous-supreme-control_int100query,1.7,55
588,luminous-supreme-control_int100query,1.7,50
589,luminous-supreme-control_int100query,1.7,25
590,luminous-supreme-control_int100query,1.7,50
591,luminous-supreme-control_int100query,1.7,70
592,luminous-supreme-control_int100query,1.7,70
593,luminous-supreme-control_int100query,1.7,45
594,luminous-supreme-control_int100query,1.7,73
595,luminous-supreme-control_int100query,1.7,75
596,luminous-supreme-control_int100query,1.7,45
597,luminous-supreme-control_int100query,1.7,45
598,luminous-supreme-control_int100query,1.7,70
599,luminous-supreme-control_int100query,1.7,75
600,luminous-supreme-control_int100query,1.7,60
601,luminous-supreme-control_int100query,1.7,25
602,luminous-supreme-control_int100query,1.7,66
603,luminous-supreme-control_int100query,1.7,70
604,luminous-supreme-control_int100query,1.7,70
605,luminous-supreme-control_int100query,1.7,45
606,luminous-supreme-control_int100query,1.7,50
607,luminous-supreme-control_int100query,1.7,90
608,luminous-supreme-control_int100query,1.7,65
609,luminous-supreme-control_int100query,1.7,70
610,luminous-supreme-control_int100query,1.7,70
611,luminous-supreme-control_int100query,1.7,80
612,luminous-supreme-control_int100query,1.7,70
613,luminous-supreme-control_int100query,1.7,60
614,luminous-supreme-control_int100query,1.7,60
615,luminous-supreme-control_int100query,1.7,70
616,luminous-supreme-control_int100query,1.7,45
617,luminous-supreme-control_int100query,1.7,60
618,luminous-supreme-control_int100query,1.7,73
619,luminous-supreme-control_int100query,1.7,60
620,luminous-supreme-control_int100query,1.7,62
621,luminous-supreme-control_int100query,1.7,60
622,luminous-supreme-control_int100query,1.7,70
623,luminous-supreme-control_int100query,1.7,70
624,luminous-supreme-control_int100query,1.8,50
625,luminous-supreme-control_int100query,1.8,73
626,luminous-supreme-control_int100query,1.8,75
627,luminous-supreme-control_int100query,1.8,90
628,luminous-supreme-control_int100query,1.8,70
629,luminous-supreme-control_int100query,1.8,1
630,luminous-supreme-control_int100query,1.8,75
631,luminous-supreme-control_int100query,1.8,75
632,luminous-supreme-control_int100query,1.8,73
633,luminous-supreme-control_int100query,1.8,50
