idx,model_name,parameter_value,predicted_value
76,luminous-supreme-control_int100query,0.0,70
77,luminous-supreme-control_int100query,0.0,70
78,luminous-supreme-control_int100query,0.0,70
79,luminous-supreme-control_int100query,0.0,70
80,luminous-supreme-control_int100query,0.0,70
81,luminous-supreme-control_int100query,0.0,70
82,luminous-supreme-control_int100query,0.0,70
83,luminous-supreme-control_int100query,0.0,70
84,luminous-supreme-control_int100query,0.0,70
85,luminous-supreme-control_int100query,0.0,70
86,luminous-supreme-control_int100query,0.0,70
87,luminous-supreme-control_int100query,0.0,70
88,luminous-supreme-control_int100query,0.0,70
89,luminous-supreme-control_int100query,0.0,70
90,luminous-supreme-control_int100query,0.0,70
91,luminous-supreme-control_int100query,0.0,70
92,luminous-supreme-control_int100query,0.0,70
93,luminous-supreme-control_int100query,0.0,70
94,luminous-supreme-control_int100query,0.0,70
95,luminous-supreme-control_int100query,0.0,70
96,luminous-supreme-control_int100query,0.0,70
97,luminous-supreme-control_int100query,0.0,70
98,luminous-supreme-control_int100query,0.0,70
99,luminous-supreme-control_int100query,0.0,70
100,luminous-supreme-control_int100query,0.1,70
101,luminous-supreme-control_int100query,0.1,70
102,luminous-supreme-control_int100query,0.1,70
103,luminous-supreme-control_int100query,0.1,70
104,luminous-supreme-control_int100query,0.1,70
105,luminous-supreme-control_int100query,0.1,70
106,luminous-supreme-control_int100query,0.1,70
107,luminous-supreme-control_int100query,0.1,70
108,luminous-supreme-control_int100query,0.1,70
109,luminous-supreme-control_int100query,0.1,70
110,luminous-supreme-control_int100query,0.1,70
111,luminous-supreme-control_int100query,0.1,70
112,luminous-supreme-control_int100query,0.1,70
113,luminous-supreme-control_int100query,0.1,70
114,luminous-supreme-control_int100query,0.1,70
115,luminous-supreme-control_int100query,0.1,70
116,luminous-supreme-control_int100query,0.1,70
117,luminous-supreme-control_int100query,0.1,70
118,luminous-supreme-control_int100query,0.1,70
119,luminous-supreme-control_int100query,0.1,70
120,luminous-supreme-control_int100query,0.1,70
121,luminous-supreme-control_int100query,0.1,70
122,luminous-supreme-control_int100query,0.1,70
123,luminous-supreme-control_int100query,0.1,70
124,luminous-supreme-control_int100query,0.1,70
125,luminous-supreme-control_int100query,0.1,70
126,luminous-supreme-control_int100query,0.1,70
127,luminous-supreme-control_int100query,0.1,70
128,luminous-supreme-control_int100query,0.1,70
129,luminous-supreme-control_int100query,0.1,70
130,luminous-supreme-control_int100query,0.1,70
131,luminous-supreme-control_int100query,0.1,70
132,luminous-supreme-control_int100query,0.1,70
133,luminous-supreme-control_int100query,0.1,70
134,luminous-supreme-control_int100query,0.1,70
135,luminous-supreme-control_int100query,0.1,70
136,luminous-supreme-control_int100query,0.1,70
137,luminous-supreme-control_int100query,0.1,70
138,luminous-supreme-control_int100query,0.1,70
139,luminous-supreme-control_int100query,0.1,70
140,luminous-supreme-control_int100query,0.1,70
141,luminous-supreme-control_int100query,0.1,70
142,luminous-supreme-control_int100query,0.1,70
143,luminous-supreme-control_int100query,0.1,70
144,luminous-supreme-control_int100query,0.1,70
145,luminous-supreme-control_int100query,0.1,70
146,luminous-supreme-control_int100query,0.1,70
147,luminous-supreme-control_int100query,0.1,70
148,luminous-supreme-control_int100query,0.1,70
149,luminous-supreme-control_int100query,0.1,70
150,luminous-supreme-control_int100query,0.1,70
151,luminous-supreme-control_int100query,0.1,70
152,luminous-supreme-control_int100query,0.1,70
153,luminous-supreme-control_int100query,0.1,70
154,luminous-supreme-control_int100query,0.1,70
155,luminous-supreme-control_int100query,0.1,70
156,luminous-supreme-control_int100query,0.1,70
157,luminous-supreme-control_int100query,0.1,70
158,luminous-supreme-control_int100query,0.1,70
159,luminous-supreme-control_int100query,0.1,70
160,luminous-supreme-control_int100query,0.1,70
161,luminous-supreme-control_int100query,0.1,70
162,luminous-supreme-control_int100query,0.1,70
163,luminous-supreme-control_int100query,0.1,70
164,luminous-supreme-control_int100query,0.1,70
165,luminous-supreme-control_int100query,0.1,70
166,luminous-supreme-control_int100query,0.1,70
167,luminous-supreme-control_int100query,0.1,70
168,luminous-supreme-control_int100query,0.1,70
169,luminous-supreme-control_int100query,0.1,70
170,luminous-supreme-control_int100query,0.1,70
171,luminous-supreme-control_int100query,0.1,70
172,luminous-supreme-control_int100query,0.1,70
173,luminous-supreme-control_int100query,0.1,70
174,luminous-supreme-control_int100query,0.1,70
175,luminous-supreme-control_int100query,0.1,70
176,luminous-supreme-control_int100query,0.1,70
177,luminous-supreme-control_int100query,0.1,70
178,luminous-supreme-control_int100query,0.1,70
179,luminous-supreme-control_int100query,0.1,70
180,luminous-supreme-control_int100query,0.1,70
181,luminous-supreme-control_int100query,0.1,70
182,luminous-supreme-control_int100query,0.1,70
183,luminous-supreme-control_int100query,0.1,70
184,luminous-supreme-control_int100query,0.1,70
185,luminous-supreme-control_int100query,0.1,70
186,luminous-supreme-control_int100query,0.1,70
187,luminous-supreme-control_int100query,0.1,70
188,luminous-supreme-control_int100query,0.1,70
189,luminous-supreme-control_int100query,0.1,70
190,luminous-supreme-control_int100query,0.1,70
191,luminous-supreme-control_int100query,0.1,70
192,luminous-supreme-control_int100query,0.1,70
193,luminous-supreme-control_int100query,0.1,70
194,luminous-supreme-control_int100query,0.1,70
195,luminous-supreme-control_int100query,0.1,70
196,luminous-supreme-control_int100query,0.1,70
197,luminous-supreme-control_int100query,0.1,70
198,luminous-supreme-control_int100query,0.1,70
199,luminous-supreme-control_int100query,0.1,70
200,luminous-supreme-control_int100query,0.2,70
201,luminous-supreme-control_int100query,0.2,70
202,luminous-supreme-control_int100query,0.2,70
203,luminous-supreme-control_int100query,0.2,70
204,luminous-supreme-control_int100query,0.2,70
205,luminous-supreme-control_int100query,0.2,70
206,luminous-supreme-control_int100query,0.2,70
207,luminous-supreme-control_int100query,0.2,70
208,luminous-supreme-control_int100query,0.2,70
209,luminous-supreme-control_int100query,0.2,70
210,luminous-supreme-control_int100query,0.2,70
211,luminous-supreme-control_int100query,0.2,70
212,luminous-supreme-control_int100query,0.2,60
213,luminous-supreme-control_int100query,0.2,70
214,luminous-supreme-control_int100query,0.2,70
215,luminous-supreme-control_int100query,0.2,70
216,luminous-supreme-control_int100query,0.2,60
217,luminous-supreme-control_int100query,0.2,70
218,luminous-supreme-control_int100query,0.2,60
219,luminous-supreme-control_int100query,0.2,70
220,luminous-supreme-control_int100query,0.2,70
221,luminous-supreme-control_int100query,0.2,60
222,luminous-supreme-control_int100query,0.2,70
223,luminous-supreme-control_int100query,0.2,70
224,luminous-supreme-control_int100query,0.2,70
225,luminous-supreme-control_int100query,0.2,70
226,luminous-supreme-control_int100query,0.2,70
227,luminous-supreme-control_int100query,0.2,70
228,luminous-supreme-control_int100query,0.2,70
229,luminous-supreme-control_int100query,0.2,70
230,luminous-supreme-control_int100query,0.2,70
231,luminous-supreme-control_int100query,0.2,70
232,luminous-supreme-control_int100query,0.2,70
233,luminous-supreme-control_int100query,0.2,70
234,luminous-supreme-control_int100query,0.2,70
235,luminous-supreme-control_int100query,0.2,70
236,luminous-supreme-control_int100query,0.2,70
237,luminous-supreme-control_int100query,0.2,70
238,luminous-supreme-control_int100query,0.2,70
239,luminous-supreme-control_int100query,0.2,70
240,luminous-supreme-control_int100query,0.2,70
241,luminous-supreme-control_int100query,0.2,70
242,luminous-supreme-control_int100query,0.2,60
243,luminous-supreme-control_int100query,0.2,70
244,luminous-supreme-control_int100query,0.2,70
245,luminous-supreme-control_int100query,0.2,70
246,luminous-supreme-control_int100query,0.2,70
247,luminous-supreme-control_int100query,0.2,70
248,luminous-supreme-control_int100query,0.2,70
249,luminous-supreme-control_int100query,0.2,70
250,luminous-supreme-control_int100query,0.2,70
251,luminous-supreme-control_int100query,0.2,70
252,luminous-supreme-control_int100query,0.2,70
253,luminous-supreme-control_int100query,0.2,70
254,luminous-supreme-control_int100query,0.2,70
255,luminous-supreme-control_int100query,0.2,70
256,luminous-supreme-control_int100query,0.2,70
257,luminous-supreme-control_int100query,0.2,70
258,luminous-supreme-control_int100query,0.2,70
259,luminous-supreme-control_int100query,0.2,70
260,luminous-supreme-control_int100query,0.2,70
261,luminous-supreme-control_int100query,0.2,70
262,luminous-supreme-control_int100query,0.2,70
263,luminous-supreme-control_int100query,0.2,70
264,luminous-supreme-control_int100query,0.2,60
265,luminous-supreme-control_int100query,0.2,70
266,luminous-supreme-control_int100query,0.2,70
267,luminous-supreme-control_int100query,0.2,70
268,luminous-supreme-control_int100query,0.2,70
269,luminous-supreme-control_int100query,0.2,70
270,luminous-supreme-control_int100query,0.2,60
271,luminous-supreme-control_int100query,0.2,70
272,luminous-supreme-control_int100query,0.2,60
273,luminous-supreme-control_int100query,0.2,70
274,luminous-supreme-control_int100query,0.2,70
275,luminous-supreme-control_int100query,0.2,70
276,luminous-supreme-control_int100query,0.2,70
277,luminous-supreme-control_int100query,0.2,70
278,luminous-supreme-control_int100query,0.2,70
279,luminous-supreme-control_int100query,0.2,70
280,luminous-supreme-control_int100query,0.2,60
281,luminous-supreme-control_int100query,0.2,70
282,luminous-supreme-control_int100query,0.2,60
283,luminous-supreme-control_int100query,0.2,70
284,luminous-supreme-control_int100query,0.2,70
285,luminous-supreme-control_int100query,0.2,75
286,luminous-supreme-control_int100query,0.2,70
287,luminous-supreme-control_int100query,0.2,70
288,luminous-supreme-control_int100query,0.2,70
289,luminous-supreme-control_int100query,0.2,70
290,luminous-supreme-control_int100query,0.2,70
291,luminous-supreme-control_int100query,0.2,70
292,luminous-supreme-control_int100query,0.2,70
293,luminous-supreme-control_int100query,0.2,70
294,luminous-supreme-control_int100query,0.2,70
295,luminous-supreme-control_int100query,0.2,70
296,luminous-supreme-control_int100query,0.2,70
297,luminous-supreme-control_int100query,0.2,70
298,luminous-supreme-control_int100query,0.2,70
299,luminous-supreme-control_int100query,0.2,70
300,luminous-supreme-control_int100query,0.3,75
301,luminous-supreme-control_int100query,0.3,60
302,luminous-supreme-control_int100query,0.3,70
303,luminous-supreme-control_int100query,0.3,70
304,luminous-supreme-control_int100query,0.3,70
305,luminous-supreme-control_int100query,0.3,60
306,luminous-supreme-control_int100query,0.3,70
307,luminous-supreme-control_int100query,0.3,70
308,luminous-supreme-control_int100query,0.3,70
309,luminous-supreme-control_int100query,0.3,60
310,luminous-supreme-control_int100query,0.3,60
311,luminous-supreme-control_int100query,0.3,70
312,luminous-supreme-control_int100query,0.3,60
313,luminous-supreme-control_int100query,0.3,70
314,luminous-supreme-control_int100query,0.3,70
315,luminous-supreme-control_int100query,0.3,70
316,luminous-supreme-control_int100query,0.3,70
317,luminous-supreme-control_int100query,0.3,60
318,luminous-supreme-control_int100query,0.3,70
319,luminous-supreme-control_int100query,0.3,70
320,luminous-supreme-control_int100query,0.3,70
321,luminous-supreme-control_int100query,0.3,70
322,luminous-supreme-control_int100query,0.3,60
323,luminous-supreme-control_int100query,0.3,60
324,luminous-supreme-control_int100query,0.3,70
325,luminous-supreme-control_int100query,0.3,70
326,luminous-supreme-control_int100query,0.3,70
327,luminous-supreme-control_int100query,0.3,70
328,luminous-supreme-control_int100query,0.3,70
329,luminous-supreme-control_int100query,0.3,60
330,luminous-supreme-control_int100query,0.3,60
331,luminous-supreme-control_int100query,0.3,70
332,luminous-supreme-control_int100query,0.3,70
333,luminous-supreme-control_int100query,0.3,70
334,luminous-supreme-control_int100query,0.3,70
335,luminous-supreme-control_int100query,0.3,70
336,luminous-supreme-control_int100query,0.3,70
337,luminous-supreme-control_int100query,0.3,70
338,luminous-supreme-control_int100query,0.3,70
339,luminous-supreme-control_int100query,0.3,70
340,luminous-supreme-control_int100query,0.3,60
341,luminous-supreme-control_int100query,0.3,70
342,luminous-supreme-control_int100query,0.3,60
343,luminous-supreme-control_int100query,0.3,70
344,luminous-supreme-control_int100query,0.3,70
345,luminous-supreme-control_int100query,0.3,70
346,luminous-supreme-control_int100query,0.3,60
347,luminous-supreme-control_int100query,0.3,70
348,luminous-supreme-control_int100query,0.3,70
349,luminous-supreme-control_int100query,0.3,70
350,luminous-supreme-control_int100query,0.3,70
351,luminous-supreme-control_int100query,0.3,70
352,luminous-supreme-control_int100query,0.3,70
353,luminous-supreme-control_int100query,0.3,70
354,luminous-supreme-control_int100query,0.3,70
355,luminous-supreme-control_int100query,0.3,70
356,luminous-supreme-control_int100query,0.3,70
357,luminous-supreme-control_int100query,0.3,60
358,luminous-supreme-control_int100query,0.3,70
359,luminous-supreme-control_int100query,0.3,70
360,luminous-supreme-control_int100query,0.3,60
361,luminous-supreme-control_int100query,0.3,60
362,luminous-supreme-control_int100query,0.3,70
363,luminous-supreme-control_int100query,0.3,60
364,luminous-supreme-control_int100query,0.3,70
365,luminous-supreme-control_int100query,0.3,70
366,luminous-supreme-control_int100query,0.3,70
367,luminous-supreme-control_int100query,0.3,45
368,luminous-supreme-control_int100query,0.3,70
369,luminous-supreme-control_int100query,0.3,60
370,luminous-supreme-control_int100query,0.3,70
371,luminous-supreme-control_int100query,0.3,70
372,luminous-supreme-control_int100query,0.3,70
373,luminous-supreme-control_int100query,0.3,70
374,luminous-supreme-control_int100query,0.3,70
375,luminous-supreme-control_int100query,0.3,70
376,luminous-supreme-control_int100query,0.3,60
377,luminous-supreme-control_int100query,0.3,60
378,luminous-supreme-control_int100query,0.3,70
379,luminous-supreme-control_int100query,0.3,75
380,luminous-supreme-control_int100query,0.3,70
381,luminous-supreme-control_int100query,0.3,70
382,luminous-supreme-control_int100query,0.3,70
383,luminous-supreme-control_int100query,0.3,60
384,luminous-supreme-control_int100query,0.3,70
385,luminous-supreme-control_int100query,0.3,70
386,luminous-supreme-control_int100query,0.3,70
387,luminous-supreme-control_int100query,0.3,70
388,luminous-supreme-control_int100query,0.3,70
389,luminous-supreme-control_int100query,0.3,70
390,luminous-supreme-control_int100query,0.3,70
391,luminous-supreme-control_int100query,0.3,70
392,luminous-supreme-control_int100query,0.3,60
393,luminous-supreme-control_int100query,0.3,70
394,luminous-supreme-control_int100query,0.3,70
395,luminous-supreme-control_int100query,0.3,70
396,luminous-supreme-control_int100query,0.3,70
397,luminous-supreme-control_int100query,0.3,70
398,luminous-supreme-control_int100query,0.3,60
399,luminous-supreme-control_int100query,0.3,70
400,luminous-supreme-control_int100query,0.4,70
401,luminous-supreme-control_int100query,0.4,70
402,luminous-supreme-control_int100query,0.4,60
403,luminous-supreme-control_int100query,0.4,70
404,luminous-supreme-control_int100query,0.4,70
405,luminous-supreme-control_int100query,0.4,70
406,luminous-supreme-control_int100query,0.4,60
407,luminous-supreme-control_int100query,0.4,70
408,luminous-supreme-control_int100query,0.4,70
409,luminous-supreme-control_int100query,0.4,70
410,luminous-supreme-control_int100query,0.4,70
411,luminous-supreme-control_int100query,0.4,70
412,luminous-supreme-control_int100query,0.4,70
413,luminous-supreme-control_int100query,0.4,60
414,luminous-supreme-control_int100query,0.4,70
415,luminous-supreme-control_int100query,0.4,70
416,luminous-supreme-control_int100query,0.4,70
417,luminous-supreme-control_int100query,0.4,60
418,luminous-supreme-control_int100query,0.4,60
419,luminous-supreme-control_int100query,0.4,60
420,luminous-supreme-control_int100query,0.4,70
421,luminous-supreme-control_int100query,0.4,70
422,luminous-supreme-control_int100query,0.4,70
423,luminous-supreme-control_int100query,0.4,70
424,luminous-supreme-control_int100query,0.4,70
425,luminous-supreme-control_int100query,0.4,70
426,luminous-supreme-control_int100query,0.4,70
427,luminous-supreme-control_int100query,0.4,70
428,luminous-supreme-control_int100query,0.4,70
429,luminous-supreme-control_int100query,0.4,70
430,luminous-supreme-control_int100query,0.4,70
431,luminous-supreme-control_int100query,0.4,60
432,luminous-supreme-control_int100query,0.4,60
433,luminous-supreme-control_int100query,0.4,70
434,luminous-supreme-control_int100query,0.4,70
435,luminous-supreme-control_int100query,0.4,70
436,luminous-supreme-control_int100query,0.4,70
437,luminous-supreme-control_int100query,0.4,70
438,luminous-supreme-control_int100query,0.4,70
439,luminous-supreme-control_int100query,0.4,70
440,luminous-supreme-control_int100query,0.4,70
441,luminous-supreme-control_int100query,0.4,70
442,luminous-supreme-control_int100query,0.4,70
443,luminous-supreme-control_int100query,0.4,70
444,luminous-supreme-control_int100query,0.4,75
445,luminous-supreme-control_int100query,0.4,70
446,luminous-supreme-control_int100query,0.4,70
447,luminous-supreme-control_int100query,0.4,70
448,luminous-supreme-control_int100query,0.4,60
449,luminous-supreme-control_int100query,0.4,70
450,luminous-supreme-control_int100query,0.4,70
451,luminous-supreme-control_int100query,0.4,60
452,luminous-supreme-control_int100query,0.4,70
453,luminous-supreme-control_int100query,0.4,70
454,luminous-supreme-control_int100query,0.4,70
455,luminous-supreme-control_int100query,0.4,70
456,luminous-supreme-control_int100query,0.4,70
457,luminous-supreme-control_int100query,0.4,70
458,luminous-supreme-control_int100query,0.4,70
459,luminous-supreme-control_int100query,0.4,70
460,luminous-supreme-control_int100query,0.4,60
461,luminous-supreme-control_int100query,0.4,70
462,luminous-supreme-control_int100query,0.4,70
463,luminous-supreme-control_int100query,0.4,70
464,luminous-supreme-control_int100query,0.4,70
465,luminous-supreme-control_int100query,0.4,70
466,luminous-supreme-control_int100query,0.4,45
467,luminous-supreme-control_int100query,0.4,70
468,luminous-supreme-control_int100query,0.4,70
469,luminous-supreme-control_int100query,0.4,60
470,luminous-supreme-control_int100query,0.4,60
471,luminous-supreme-control_int100query,0.4,70
472,luminous-supreme-control_int100query,0.4,70
473,luminous-supreme-control_int100query,0.4,60
474,luminous-supreme-control_int100query,0.4,70
475,luminous-supreme-control_int100query,0.4,70
476,luminous-supreme-control_int100query,0.4,70
477,luminous-supreme-control_int100query,0.4,70
478,luminous-supreme-control_int100query,0.4,70
479,luminous-supreme-control_int100query,0.4,70
480,luminous-supreme-control_int100query,0.4,70
481,luminous-supreme-control_int100query,0.4,70
482,luminous-supreme-control_int100query,0.4,70
483,luminous-supreme-control_int100query,0.4,70
484,luminous-supreme-control_int100query,0.4,70
485,luminous-supreme-control_int100query,0.4,70
486,luminous-supreme-control_int100query,0.4,60
487,luminous-supreme-control_int100query,0.4,70
488,luminous-supreme-control_int100query,0.4,70
489,luminous-supreme-control_int100query,0.4,70
490,luminous-supreme-control_int100query,0.4,70
491,luminous-supreme-control_int100query,0.4,70
492,luminous-supreme-control_int100query,0.4,70
493,luminous-supreme-control_int100query,0.4,70
494,luminous-supreme-control_int100query,0.4,70
495,luminous-supreme-control_int100query,0.4,70
496,luminous-supreme-control_int100query,0.4,73
497,luminous-supreme-control_int100query,0.5,70
498,luminous-supreme-control_int100query,0.5,60
499,luminous-supreme-control_int100query,0.5,60
500,luminous-supreme-control_int100query,0.5,70
501,luminous-supreme-control_int100query,0.5,75
502,luminous-supreme-control_int100query,0.5,70
503,luminous-supreme-control_int100query,0.5,70
504,luminous-supreme-control_int100query,0.5,70
505,luminous-supreme-control_int100query,0.5,60
506,luminous-supreme-control_int100query,0.5,70
507,luminous-supreme-control_int100query,0.5,70
508,luminous-supreme-control_int100query,0.5,70
509,luminous-supreme-control_int100query,0.5,70
510,luminous-supreme-control_int100query,0.5,60
511,luminous-supreme-control_int100query,0.5,70
512,luminous-supreme-control_int100query,0.5,70
513,luminous-supreme-control_int100query,0.5,70
514,luminous-supreme-control_int100query,0.5,60
515,luminous-supreme-control_int100query,0.5,73
516,luminous-supreme-control_int100query,0.5,60
517,luminous-supreme-control_int100query,0.5,70
518,luminous-supreme-control_int100query,0.5,70
519,luminous-supreme-control_int100query,0.5,60
520,luminous-supreme-control_int100query,0.5,70
521,luminous-supreme-control_int100query,0.5,60
522,luminous-supreme-control_int100query,0.5,70
523,luminous-supreme-control_int100query,0.5,70
524,luminous-supreme-control_int100query,0.5,70
525,luminous-supreme-control_int100query,0.5,70
526,luminous-supreme-control_int100query,0.5,60
527,luminous-supreme-control_int100query,0.5,70
528,luminous-supreme-control_int100query,0.5,70
529,luminous-supreme-control_int100query,0.5,60
530,luminous-supreme-control_int100query,0.5,70
531,luminous-supreme-control_int100query,0.5,70
532,luminous-supreme-control_int100query,0.5,70
533,luminous-supreme-control_int100query,0.5,70
534,luminous-supreme-control_int100query,0.5,70
535,luminous-supreme-control_int100query,0.5,70
536,luminous-supreme-control_int100query,0.5,70
537,luminous-supreme-control_int100query,0.5,70
538,luminous-supreme-control_int100query,0.5,70
539,luminous-supreme-control_int100query,0.5,70
540,luminous-supreme-control_int100query,0.5,70
541,luminous-supreme-control_int100query,0.5,70
542,luminous-supreme-control_int100query,0.5,60
543,luminous-supreme-control_int100query,0.5,70
544,luminous-supreme-control_int100query,0.5,70
545,luminous-supreme-control_int100query,0.5,73
546,luminous-supreme-control_int100query,0.5,45
547,luminous-supreme-control_int100query,0.5,75
548,luminous-supreme-control_int100query,0.5,60
549,luminous-supreme-control_int100query,0.5,70
550,luminous-supreme-control_int100query,0.5,60
551,luminous-supreme-control_int100query,0.5,70
552,luminous-supreme-control_int100query,0.5,70
553,luminous-supreme-control_int100query,0.5,70
554,luminous-supreme-control_int100query,0.5,70
555,luminous-supreme-control_int100query,0.5,60
556,luminous-supreme-control_int100query,0.5,70
557,luminous-supreme-control_int100query,0.5,60
558,luminous-supreme-control_int100query,0.5,60
559,luminous-supreme-control_int100query,0.5,60
560,luminous-supreme-control_int100query,0.5,70
561,luminous-supreme-control_int100query,0.5,70
562,luminous-supreme-control_int100query,0.5,70
563,luminous-supreme-control_int100query,0.5,45
564,luminous-supreme-control_int100query,0.5,75
565,luminous-supreme-control_int100query,0.5,70
566,luminous-supreme-control_int100query,0.5,70
567,luminous-supreme-control_int100query,0.5,70
568,luminous-supreme-control_int100query,0.5,60
569,luminous-supreme-control_int100query,0.5,60
570,luminous-supreme-control_int100query,0.5,70
571,luminous-supreme-control_int100query,0.5,45
572,luminous-supreme-control_int100query,0.5,70
573,luminous-supreme-control_int100query,0.5,60
574,luminous-supreme-control_int100query,0.5,73
575,luminous-supreme-control_int100query,0.5,70
576,luminous-supreme-control_int100query,0.5,70
577,luminous-supreme-control_int100query,0.5,70
578,luminous-supreme-control_int100query,0.5,70
579,luminous-supreme-control_int100query,0.5,70
580,luminous-supreme-control_int100query,0.5,60
581,luminous-supreme-control_int100query,0.5,70
582,luminous-supreme-control_int100query,0.5,60
583,luminous-supreme-control_int100query,0.5,70
584,luminous-supreme-control_int100query,0.5,70
585,luminous-supreme-control_int100query,0.5,60
586,luminous-supreme-control_int100query,0.5,60
587,luminous-supreme-control_int100query,0.5,70
588,luminous-supreme-control_int100query,0.5,70
589,luminous-supreme-control_int100query,0.5,70
590,luminous-supreme-control_int100query,0.6,70
591,luminous-supreme-control_int100query,0.6,45
592,luminous-supreme-control_int100query,0.6,60
593,luminous-supreme-control_int100query,0.6,70
594,luminous-supreme-control_int100query,0.6,60
595,luminous-supreme-control_int100query,0.6,60
596,luminous-supreme-control_int100query,0.6,73
597,luminous-supreme-control_int100query,0.6,60
598,luminous-supreme-control_int100query,0.6,70
599,luminous-supreme-control_int100query,0.6,70
600,luminous-supreme-control_int100query,0.6,70
601,luminous-supreme-control_int100query,0.6,60
602,luminous-supreme-control_int100query,0.6,70
603,luminous-supreme-control_int100query,0.6,70
604,luminous-supreme-control_int100query,0.6,60
605,luminous-supreme-control_int100query,0.6,70
606,luminous-supreme-control_int100query,0.6,70
607,luminous-supreme-control_int100query,0.6,70
608,luminous-supreme-control_int100query,0.6,70
609,luminous-supreme-control_int100query,0.6,60
610,luminous-supreme-control_int100query,0.6,60
611,luminous-supreme-control_int100query,0.6,70
612,luminous-supreme-control_int100query,0.6,70
613,luminous-supreme-control_int100query,0.6,60
614,luminous-supreme-control_int100query,0.6,60
615,luminous-supreme-control_int100query,0.6,60
616,luminous-supreme-control_int100query,0.6,70
617,luminous-supreme-control_int100query,0.6,60
618,luminous-supreme-control_int100query,0.6,75
619,luminous-supreme-control_int100query,0.6,70
620,luminous-supreme-control_int100query,0.6,70
621,luminous-supreme-control_int100query,0.6,70
622,luminous-supreme-control_int100query,0.6,60
623,luminous-supreme-control_int100query,0.6,70
624,luminous-supreme-control_int100query,0.6,70
625,luminous-supreme-control_int100query,0.6,60
626,luminous-supreme-control_int100query,0.6,70
627,luminous-supreme-control_int100query,0.6,70
628,luminous-supreme-control_int100query,0.6,60
629,luminous-supreme-control_int100query,0.6,70
630,luminous-supreme-control_int100query,0.6,70
631,luminous-supreme-control_int100query,0.6,70
632,luminous-supreme-control_int100query,0.6,60
633,luminous-supreme-control_int100query,0.6,70
