idx,model_name,parameter_value,predicted_value
95,luminous-supreme-control_int100query,0.01,60
96,luminous-supreme-control_int100query,0.01,60
97,luminous-supreme-control_int100query,0.01,60
98,luminous-supreme-control_int100query,0.01,60
99,luminous-supreme-control_int100query,0.01,60
100,luminous-supreme-control_int100query,0.1,75
101,luminous-supreme-control_int100query,0.1,75
102,luminous-supreme-control_int100query,0.1,75
103,luminous-supreme-control_int100query,0.1,75
104,luminous-supreme-control_int100query,0.1,75
105,luminous-supreme-control_int100query,0.1,75
106,luminous-supreme-control_int100query,0.1,75
107,luminous-supreme-control_int100query,0.1,75
108,luminous-supreme-control_int100query,0.1,75
109,luminous-supreme-control_int100query,0.1,75
110,luminous-supreme-control_int100query,0.1,75
111,luminous-supreme-control_int100query,0.1,75
112,luminous-supreme-control_int100query,0.1,75
113,luminous-supreme-control_int100query,0.1,75
114,luminous-supreme-control_int100query,0.1,75
115,luminous-supreme-control_int100query,0.1,75
116,luminous-supreme-control_int100query,0.1,60
117,luminous-supreme-control_int100query,0.1,60
118,luminous-supreme-control_int100query,0.1,60
119,luminous-supreme-control_int100query,0.1,60
120,luminous-supreme-control_int100query,0.1,60
121,luminous-supreme-control_int100query,0.1,60
122,luminous-supreme-control_int100query,0.1,60
123,luminous-supreme-control_int100query,0.1,60
124,luminous-supreme-control_int100query,0.1,60
125,luminous-supreme-control_int100query,0.1,60
126,luminous-supreme-control_int100query,0.1,60
127,luminous-supreme-control_int100query,0.1,60
128,luminous-supreme-control_int100query,0.1,60
129,luminous-supreme-control_int100query,0.1,60
130,luminous-supreme-control_int100query,0.1,60
131,luminous-supreme-control_int100query,0.1,60
132,luminous-supreme-control_int100query,0.1,60
133,luminous-supreme-control_int100query,0.1,60
134,luminous-supreme-control_int100query,0.1,60
135,luminous-supreme-control_int100query,0.1,60
136,luminous-supreme-control_int100query,0.1,60
137,luminous-supreme-control_int100query,0.1,60
138,luminous-supreme-control_int100query,0.1,60
139,luminous-supreme-control_int100query,0.1,60
140,luminous-supreme-control_int100query,0.1,60
141,luminous-supreme-control_int100query,0.1,60
142,luminous-supreme-control_int100query,0.1,60
143,luminous-supreme-control_int100query,0.1,60
144,luminous-supreme-control_int100query,0.1,60
145,luminous-supreme-control_int100query,0.1,60
146,luminous-supreme-control_int100query,0.1,60
147,luminous-supreme-control_int100query,0.1,60
148,luminous-supreme-control_int100query,0.1,60
149,luminous-supreme-control_int100query,0.1,60
150,luminous-supreme-control_int100query,0.1,60
151,luminous-supreme-control_int100query,0.1,60
152,luminous-supreme-control_int100query,0.1,60
153,luminous-supreme-control_int100query,0.1,60
154,luminous-supreme-control_int100query,0.1,60
155,luminous-supreme-control_int100query,0.1,60
156,luminous-supreme-control_int100query,0.1,60
157,luminous-supreme-control_int100query,0.1,60
158,luminous-supreme-control_int100query,0.1,60
159,luminous-supreme-control_int100query,0.1,60
160,luminous-supreme-control_int100query,0.1,60
161,luminous-supreme-control_int100query,0.1,60
162,luminous-supreme-control_int100query,0.1,60
163,luminous-supreme-control_int100query,0.1,60
164,luminous-supreme-control_int100query,0.1,60
165,luminous-supreme-control_int100query,0.1,60
166,luminous-supreme-control_int100query,0.1,60
167,luminous-supreme-control_int100query,0.1,60
168,luminous-supreme-control_int100query,0.1,60
169,luminous-supreme-control_int100query,0.1,60
170,luminous-supreme-control_int100query,0.1,60
171,luminous-supreme-control_int100query,0.1,60
172,luminous-supreme-control_int100query,0.1,60
173,luminous-supreme-control_int100query,0.1,60
174,luminous-supreme-control_int100query,0.1,60
175,luminous-supreme-control_int100query,0.1,60
176,luminous-supreme-control_int100query,0.1,60
177,luminous-supreme-control_int100query,0.1,60
178,luminous-supreme-control_int100query,0.1,60
179,luminous-supreme-control_int100query,0.1,60
180,luminous-supreme-control_int100query,0.1,60
181,luminous-supreme-control_int100query,0.1,60
182,luminous-supreme-control_int100query,0.1,60
183,luminous-supreme-control_int100query,0.1,60
184,luminous-supreme-control_int100query,0.1,60
185,luminous-supreme-control_int100query,0.1,60
186,luminous-supreme-control_int100query,0.1,60
187,luminous-supreme-control_int100query,0.1,60
188,luminous-supreme-control_int100query,0.1,60
189,luminous-supreme-control_int100query,0.1,60
190,luminous-supreme-control_int100query,0.1,60
191,luminous-supreme-control_int100query,0.1,60
192,luminous-supreme-control_int100query,0.1,60
193,luminous-supreme-control_int100query,0.1,60
194,luminous-supreme-control_int100query,0.1,60
195,luminous-supreme-control_int100query,0.1,60
196,luminous-supreme-control_int100query,0.1,60
197,luminous-supreme-control_int100query,0.1,60
198,luminous-supreme-control_int100query,0.1,60
199,luminous-supreme-control_int100query,0.1,60
200,luminous-supreme-control_int100query,0.2,60
201,luminous-supreme-control_int100query,0.2,70
202,luminous-supreme-control_int100query,0.2,60
203,luminous-supreme-control_int100query,0.2,75
204,luminous-supreme-control_int100query,0.2,75
205,luminous-supreme-control_int100query,0.2,60
206,luminous-supreme-control_int100query,0.2,70
207,luminous-supreme-control_int100query,0.2,60
208,luminous-supreme-control_int100query,0.2,75
209,luminous-supreme-control_int100query,0.2,45
210,luminous-supreme-control_int100query,0.2,60
211,luminous-supreme-control_int100query,0.2,60
212,luminous-supreme-control_int100query,0.2,45
213,luminous-supreme-control_int100query,0.2,60
214,luminous-supreme-control_int100query,0.2,70
215,luminous-supreme-control_int100query,0.2,60
216,luminous-supreme-control_int100query,0.2,70
217,luminous-supreme-control_int100query,0.2,45
218,luminous-supreme-control_int100query,0.2,60
219,luminous-supreme-control_int100query,0.2,70
220,luminous-supreme-control_int100query,0.2,75
221,luminous-supreme-control_int100query,0.2,60
222,luminous-supreme-control_int100query,0.2,60
223,luminous-supreme-control_int100query,0.2,70
224,luminous-supreme-control_int100query,0.2,60
225,luminous-supreme-control_int100query,0.2,60
226,luminous-supreme-control_int100query,0.2,60
227,luminous-supreme-control_int100query,0.2,60
228,luminous-supreme-control_int100query,0.2,75
229,luminous-supreme-control_int100query,0.2,45
230,luminous-supreme-control_int100query,0.2,60
231,luminous-supreme-control_int100query,0.2,75
232,luminous-supreme-control_int100query,0.2,60
233,luminous-supreme-control_int100query,0.2,60
234,luminous-supreme-control_int100query,0.2,60
235,luminous-supreme-control_int100query,0.2,60
236,luminous-supreme-control_int100query,0.2,60
237,luminous-supreme-control_int100query,0.2,60
238,luminous-supreme-control_int100query,0.2,70
239,luminous-supreme-control_int100query,0.2,60
240,luminous-supreme-control_int100query,0.2,60
241,luminous-supreme-control_int100query,0.2,60
242,luminous-supreme-control_int100query,0.2,60
243,luminous-supreme-control_int100query,0.2,70
244,luminous-supreme-control_int100query,0.2,60
245,luminous-supreme-control_int100query,0.2,60
246,luminous-supreme-control_int100query,0.2,60
247,luminous-supreme-control_int100query,0.2,70
248,luminous-supreme-control_int100query,0.2,45
249,luminous-supreme-control_int100query,0.2,75
250,luminous-supreme-control_int100query,0.2,60
251,luminous-supreme-control_int100query,0.2,60
252,luminous-supreme-control_int100query,0.2,60
253,luminous-supreme-control_int100query,0.2,60
254,luminous-supreme-control_int100query,0.2,60
255,luminous-supreme-control_int100query,0.2,75
256,luminous-supreme-control_int100query,0.2,75
257,luminous-supreme-control_int100query,0.2,60
258,luminous-supreme-control_int100query,0.2,45
259,luminous-supreme-control_int100query,0.2,75
260,luminous-supreme-control_int100query,0.2,75
261,luminous-supreme-control_int100query,0.2,60
262,luminous-supreme-control_int100query,0.2,60
263,luminous-supreme-control_int100query,0.2,45
264,luminous-supreme-control_int100query,0.2,60
265,luminous-supreme-control_int100query,0.2,75
266,luminous-supreme-control_int100query,0.2,70
267,luminous-supreme-control_int100query,0.2,45
268,luminous-supreme-control_int100query,0.2,60
269,luminous-supreme-control_int100query,0.2,60
270,luminous-supreme-control_int100query,0.2,60
271,luminous-supreme-control_int100query,0.2,75
272,luminous-supreme-control_int100query,0.2,60
273,luminous-supreme-control_int100query,0.2,60
274,luminous-supreme-control_int100query,0.2,45
275,luminous-supreme-control_int100query,0.2,60
276,luminous-supreme-control_int100query,0.2,45
277,luminous-supreme-control_int100query,0.2,60
278,luminous-supreme-control_int100query,0.2,60
279,luminous-supreme-control_int100query,0.2,60
280,luminous-supreme-control_int100query,0.2,60
281,luminous-supreme-control_int100query,0.2,60
282,luminous-supreme-control_int100query,0.2,75
283,luminous-supreme-control_int100query,0.2,60
284,luminous-supreme-control_int100query,0.2,75
285,luminous-supreme-control_int100query,0.2,70
286,luminous-supreme-control_int100query,0.2,60
287,luminous-supreme-control_int100query,0.2,60
288,luminous-supreme-control_int100query,0.2,75
289,luminous-supreme-control_int100query,0.2,75
290,luminous-supreme-control_int100query,0.2,60
291,luminous-supreme-control_int100query,0.2,60
292,luminous-supreme-control_int100query,0.2,60
293,luminous-supreme-control_int100query,0.2,70
294,luminous-supreme-control_int100query,0.2,60
295,luminous-supreme-control_int100query,0.2,70
296,luminous-supreme-control_int100query,0.2,75
297,luminous-supreme-control_int100query,0.2,45
298,luminous-supreme-control_int100query,0.2,60
299,luminous-supreme-control_int100query,0.2,45
300,luminous-supreme-control_int100query,0.3,60
301,luminous-supreme-control_int100query,0.3,73
302,luminous-supreme-control_int100query,0.3,75
303,luminous-supreme-control_int100query,0.3,73
304,luminous-supreme-control_int100query,0.3,60
305,luminous-supreme-control_int100query,0.3,73
306,luminous-supreme-control_int100query,0.3,73
307,luminous-supreme-control_int100query,0.3,73
308,luminous-supreme-control_int100query,0.3,45
309,luminous-supreme-control_int100query,0.3,60
310,luminous-supreme-control_int100query,0.3,45
311,luminous-supreme-control_int100query,0.3,73
312,luminous-supreme-control_int100query,0.3,75
313,luminous-supreme-control_int100query,0.3,60
314,luminous-supreme-control_int100query,0.3,60
315,luminous-supreme-control_int100query,0.3,73
316,luminous-supreme-control_int100query,0.3,75
317,luminous-supreme-control_int100query,0.3,45
318,luminous-supreme-control_int100query,0.3,73
319,luminous-supreme-control_int100query,0.3,70
320,luminous-supreme-control_int100query,0.3,73
321,luminous-supreme-control_int100query,0.3,73
322,luminous-supreme-control_int100query,0.3,73
323,luminous-supreme-control_int100query,0.3,60
324,luminous-supreme-control_int100query,0.3,60
325,luminous-supreme-control_int100query,0.3,60
326,luminous-supreme-control_int100query,0.3,73
327,luminous-supreme-control_int100query,0.3,70
328,luminous-supreme-control_int100query,0.3,75
329,luminous-supreme-control_int100query,0.3,60
330,luminous-supreme-control_int100query,0.3,60
331,luminous-supreme-control_int100query,0.3,60
332,luminous-supreme-control_int100query,0.3,73
333,luminous-supreme-control_int100query,0.3,73
334,luminous-supreme-control_int100query,0.3,60
335,luminous-supreme-control_int100query,0.3,73
336,luminous-supreme-control_int100query,0.3,60
337,luminous-supreme-control_int100query,0.3,60
338,luminous-supreme-control_int100query,0.3,75
339,luminous-supreme-control_int100query,0.3,70
340,luminous-supreme-control_int100query,0.3,70
341,luminous-supreme-control_int100query,0.3,73
342,luminous-supreme-control_int100query,0.3,73
343,luminous-supreme-control_int100query,0.3,73
344,luminous-supreme-control_int100query,0.3,60
345,luminous-supreme-control_int100query,0.3,45
346,luminous-supreme-control_int100query,0.3,73
347,luminous-supreme-control_int100query,0.3,60
348,luminous-supreme-control_int100query,0.3,60
349,luminous-supreme-control_int100query,0.3,60
350,luminous-supreme-control_int100query,0.3,60
351,luminous-supreme-control_int100query,0.3,70
352,luminous-supreme-control_int100query,0.3,60
353,luminous-supreme-control_int100query,0.3,60
354,luminous-supreme-control_int100query,0.3,60
355,luminous-supreme-control_int100query,0.3,60
356,luminous-supreme-control_int100query,0.3,73
357,luminous-supreme-control_int100query,0.3,73
358,luminous-supreme-control_int100query,0.3,45
359,luminous-supreme-control_int100query,0.3,75
360,luminous-supreme-control_int100query,0.3,73
361,luminous-supreme-control_int100query,0.3,45
362,luminous-supreme-control_int100query,0.3,60
363,luminous-supreme-control_int100query,0.3,60
364,luminous-supreme-control_int100query,0.3,60
365,luminous-supreme-control_int100query,0.3,73
366,luminous-supreme-control_int100query,0.3,75
367,luminous-supreme-control_int100query,0.3,60
368,luminous-supreme-control_int100query,0.3,60
369,luminous-supreme-control_int100query,0.3,73
370,luminous-supreme-control_int100query,0.3,60
371,luminous-supreme-control_int100query,0.3,60
372,luminous-supreme-control_int100query,0.3,73
373,luminous-supreme-control_int100query,0.3,73
374,luminous-supreme-control_int100query,0.3,60
375,luminous-supreme-control_int100query,0.3,75
376,luminous-supreme-control_int100query,0.3,60
377,luminous-supreme-control_int100query,0.3,73
378,luminous-supreme-control_int100query,0.3,60
379,luminous-supreme-control_int100query,0.3,60
380,luminous-supreme-control_int100query,0.3,73
381,luminous-supreme-control_int100query,0.3,60
382,luminous-supreme-control_int100query,0.3,45
383,luminous-supreme-control_int100query,0.3,73
384,luminous-supreme-control_int100query,0.3,60
385,luminous-supreme-control_int100query,0.3,45
386,luminous-supreme-control_int100query,0.3,60
387,luminous-supreme-control_int100query,0.3,60
388,luminous-supreme-control_int100query,0.3,73
389,luminous-supreme-control_int100query,0.3,60
390,luminous-supreme-control_int100query,0.3,45
391,luminous-supreme-control_int100query,0.3,45
392,luminous-supreme-control_int100query,0.3,60
393,luminous-supreme-control_int100query,0.3,60
394,luminous-supreme-control_int100query,0.3,73
395,luminous-supreme-control_int100query,0.3,60
396,luminous-supreme-control_int100query,0.3,75
397,luminous-supreme-control_int100query,0.3,73
398,luminous-supreme-control_int100query,0.3,60
399,luminous-supreme-control_int100query,0.3,60
400,luminous-supreme-control_int100query,0.4,73
401,luminous-supreme-control_int100query,0.4,73
402,luminous-supreme-control_int100query,0.4,60
403,luminous-supreme-control_int100query,0.4,70
404,luminous-supreme-control_int100query,0.4,60
405,luminous-supreme-control_int100query,0.4,73
406,luminous-supreme-control_int100query,0.4,60
407,luminous-supreme-control_int100query,0.4,73
408,luminous-supreme-control_int100query,0.4,73
409,luminous-supreme-control_int100query,0.4,73
410,luminous-supreme-control_int100query,0.4,70
411,luminous-supreme-control_int100query,0.4,60
412,luminous-supreme-control_int100query,0.4,75
413,luminous-supreme-control_int100query,0.4,70
414,luminous-supreme-control_int100query,0.4,73
415,luminous-supreme-control_int100query,0.4,60
416,luminous-supreme-control_int100query,0.4,70
417,luminous-supreme-control_int100query,0.4,73
418,luminous-supreme-control_int100query,0.4,60
419,luminous-supreme-control_int100query,0.4,73
420,luminous-supreme-control_int100query,0.4,73
421,luminous-supreme-control_int100query,0.4,73
422,luminous-supreme-control_int100query,0.4,73
423,luminous-supreme-control_int100query,0.4,70
424,luminous-supreme-control_int100query,0.4,73
425,luminous-supreme-control_int100query,0.4,45
426,luminous-supreme-control_int100query,0.4,60
427,luminous-supreme-control_int100query,0.4,73
428,luminous-supreme-control_int100query,0.4,60
429,luminous-supreme-control_int100query,0.4,70
430,luminous-supreme-control_int100query,0.4,60
431,luminous-supreme-control_int100query,0.4,60
432,luminous-supreme-control_int100query,0.4,70
433,luminous-supreme-control_int100query,0.4,70
434,luminous-supreme-control_int100query,0.4,60
435,luminous-supreme-control_int100query,0.4,73
436,luminous-supreme-control_int100query,0.4,73
437,luminous-supreme-control_int100query,0.4,60
438,luminous-supreme-control_int100query,0.4,70
439,luminous-supreme-control_int100query,0.4,73
440,luminous-supreme-control_int100query,0.4,60
441,luminous-supreme-control_int100query,0.4,70
442,luminous-supreme-control_int100query,0.4,60
443,luminous-supreme-control_int100query,0.4,70
444,luminous-supreme-control_int100query,0.4,45
445,luminous-supreme-control_int100query,0.4,73
446,luminous-supreme-control_int100query,0.4,70
447,luminous-supreme-control_int100query,0.4,73
448,luminous-supreme-control_int100query,0.4,73
449,luminous-supreme-control_int100query,0.4,45
450,luminous-supreme-control_int100query,0.4,70
451,luminous-supreme-control_int100query,0.4,73
452,luminous-supreme-control_int100query,0.4,60
453,luminous-supreme-control_int100query,0.4,60
454,luminous-supreme-control_int100query,0.4,75
455,luminous-supreme-control_int100query,0.4,60
456,luminous-supreme-control_int100query,0.4,73
457,luminous-supreme-control_int100query,0.4,70
458,luminous-supreme-control_int100query,0.4,75
459,luminous-supreme-control_int100query,0.4,60
460,luminous-supreme-control_int100query,0.4,60
461,luminous-supreme-control_int100query,0.4,70
462,luminous-supreme-control_int100query,0.4,70
463,luminous-supreme-control_int100query,0.4,73
464,luminous-supreme-control_int100query,0.4,60
465,luminous-supreme-control_int100query,0.4,60
466,luminous-supreme-control_int100query,0.4,70
467,luminous-supreme-control_int100query,0.4,60
468,luminous-supreme-control_int100query,0.4,60
469,luminous-supreme-control_int100query,0.4,60
470,luminous-supreme-control_int100query,0.4,60
471,luminous-supreme-control_int100query,0.4,60
472,luminous-supreme-control_int100query,0.4,60
473,luminous-supreme-control_int100query,0.4,60
474,luminous-supreme-control_int100query,0.4,60
475,luminous-supreme-control_int100query,0.4,73
476,luminous-supreme-control_int100query,0.4,70
477,luminous-supreme-control_int100query,0.4,60
478,luminous-supreme-control_int100query,0.4,60
479,luminous-supreme-control_int100query,0.4,70
480,luminous-supreme-control_int100query,0.4,60
481,luminous-supreme-control_int100query,0.4,70
482,luminous-supreme-control_int100query,0.4,60
483,luminous-supreme-control_int100query,0.4,60
484,luminous-supreme-control_int100query,0.4,73
485,luminous-supreme-control_int100query,0.4,73
486,luminous-supreme-control_int100query,0.4,70
487,luminous-supreme-control_int100query,0.4,70
488,luminous-supreme-control_int100query,0.4,60
489,luminous-supreme-control_int100query,0.4,60
490,luminous-supreme-control_int100query,0.4,60
491,luminous-supreme-control_int100query,0.4,45
492,luminous-supreme-control_int100query,0.4,75
493,luminous-supreme-control_int100query,0.4,73
494,luminous-supreme-control_int100query,0.4,73
495,luminous-supreme-control_int100query,0.4,73
496,luminous-supreme-control_int100query,0.4,73
497,luminous-supreme-control_int100query,0.4,60
498,luminous-supreme-control_int100query,0.4,60
499,luminous-supreme-control_int100query,0.4,60
500,luminous-supreme-control_int100query,0.5,73
501,luminous-supreme-control_int100query,0.5,60
502,luminous-supreme-control_int100query,0.5,73
503,luminous-supreme-control_int100query,0.5,75
504,luminous-supreme-control_int100query,0.5,73
505,luminous-supreme-control_int100query,0.5,70
506,luminous-supreme-control_int100query,0.5,70
507,luminous-supreme-control_int100query,0.5,73
508,luminous-supreme-control_int100query,0.5,73
509,luminous-supreme-control_int100query,0.5,70
510,luminous-supreme-control_int100query,0.5,73
511,luminous-supreme-control_int100query,0.5,70
512,luminous-supreme-control_int100query,0.5,60
513,luminous-supreme-control_int100query,0.5,73
514,luminous-supreme-control_int100query,0.5,70
515,luminous-supreme-control_int100query,0.5,45
516,luminous-supreme-control_int100query,0.5,73
517,luminous-supreme-control_int100query,0.5,60
518,luminous-supreme-control_int100query,0.5,60
519,luminous-supreme-control_int100query,0.5,70
520,luminous-supreme-control_int100query,0.5,73
521,luminous-supreme-control_int100query,0.5,60
522,luminous-supreme-control_int100query,0.5,70
523,luminous-supreme-control_int100query,0.5,60
524,luminous-supreme-control_int100query,0.5,60
525,luminous-supreme-control_int100query,0.5,73
526,luminous-supreme-control_int100query,0.5,60
527,luminous-supreme-control_int100query,0.5,60
528,luminous-supreme-control_int100query,0.5,60
529,luminous-supreme-control_int100query,0.5,60
530,luminous-supreme-control_int100query,0.5,73
531,luminous-supreme-control_int100query,0.5,73
532,luminous-supreme-control_int100query,0.5,60
533,luminous-supreme-control_int100query,0.5,70
534,luminous-supreme-control_int100query,0.5,70
535,luminous-supreme-control_int100query,0.5,60
536,luminous-supreme-control_int100query,0.5,70
537,luminous-supreme-control_int100query,0.5,60
538,luminous-supreme-control_int100query,0.5,70
539,luminous-supreme-control_int100query,0.5,70
540,luminous-supreme-control_int100query,0.5,70
541,luminous-supreme-control_int100query,0.5,60
542,luminous-supreme-control_int100query,0.5,45
543,luminous-supreme-control_int100query,0.5,70
544,luminous-supreme-control_int100query,0.5,73
545,luminous-supreme-control_int100query,0.5,73
546,luminous-supreme-control_int100query,0.5,73
547,luminous-supreme-control_int100query,0.5,73
548,luminous-supreme-control_int100query,0.5,60
549,luminous-supreme-control_int100query,0.5,73
550,luminous-supreme-control_int100query,0.5,70
551,luminous-supreme-control_int100query,0.5,70
552,luminous-supreme-control_int100query,0.5,60
553,luminous-supreme-control_int100query,0.5,70
554,luminous-supreme-control_int100query,0.5,73
555,luminous-supreme-control_int100query,0.5,60
556,luminous-supreme-control_int100query,0.5,73
557,luminous-supreme-control_int100query,0.5,73
558,luminous-supreme-control_int100query,0.5,60
559,luminous-supreme-control_int100query,0.5,70
560,luminous-supreme-control_int100query,0.5,73
561,luminous-supreme-control_int100query,0.5,73
562,luminous-supreme-control_int100query,0.5,73
563,luminous-supreme-control_int100query,0.5,70
564,luminous-supreme-control_int100query,0.5,73
565,luminous-supreme-control_int100query,0.5,60
566,luminous-supreme-control_int100query,0.5,70
567,luminous-supreme-control_int100query,0.5,60
568,luminous-supreme-control_int100query,0.5,60
569,luminous-supreme-control_int100query,0.5,70
570,luminous-supreme-control_int100query,0.5,75
571,luminous-supreme-control_int100query,0.5,70
572,luminous-supreme-control_int100query,0.5,60
573,luminous-supreme-control_int100query,0.5,60
574,luminous-supreme-control_int100query,0.5,60
575,luminous-supreme-control_int100query,0.5,60
576,luminous-supreme-control_int100query,0.5,60
577,luminous-supreme-control_int100query,0.5,60
578,luminous-supreme-control_int100query,0.5,45
579,luminous-supreme-control_int100query,0.5,70
580,luminous-supreme-control_int100query,0.5,60
581,luminous-supreme-control_int100query,0.5,73
582,luminous-supreme-control_int100query,0.5,73
583,luminous-supreme-control_int100query,0.5,73
584,luminous-supreme-control_int100query,0.5,60
585,luminous-supreme-control_int100query,0.5,70
586,luminous-supreme-control_int100query,0.5,73
587,luminous-supreme-control_int100query,0.6,70
588,luminous-supreme-control_int100query,0.6,73
589,luminous-supreme-control_int100query,0.6,73
590,luminous-supreme-control_int100query,0.6,73
591,luminous-supreme-control_int100query,0.6,60
592,luminous-supreme-control_int100query,0.6,60
593,luminous-supreme-control_int100query,0.6,60
594,luminous-supreme-control_int100query,0.6,75
595,luminous-supreme-control_int100query,0.6,73
596,luminous-supreme-control_int100query,0.6,60
597,luminous-supreme-control_int100query,0.6,73
598,luminous-supreme-control_int100query,0.6,60
599,luminous-supreme-control_int100query,0.6,60
600,luminous-supreme-control_int100query,0.6,60
601,luminous-supreme-control_int100query,0.6,70
602,luminous-supreme-control_int100query,0.6,60
603,luminous-supreme-control_int100query,0.6,60
604,luminous-supreme-control_int100query,0.6,60
605,luminous-supreme-control_int100query,0.6,60
606,luminous-supreme-control_int100query,0.6,75
607,luminous-supreme-control_int100query,0.6,75
608,luminous-supreme-control_int100query,0.6,45
609,luminous-supreme-control_int100query,0.6,60
610,luminous-supreme-control_int100query,0.6,73
611,luminous-supreme-control_int100query,0.6,60
612,luminous-supreme-control_int100query,0.6,45
613,luminous-supreme-control_int100query,0.6,75
614,luminous-supreme-control_int100query,0.6,60
615,luminous-supreme-control_int100query,0.6,75
616,luminous-supreme-control_int100query,0.6,45
617,luminous-supreme-control_int100query,0.6,73
618,luminous-supreme-control_int100query,0.6,73
619,luminous-supreme-control_int100query,0.6,73
620,luminous-supreme-control_int100query,0.6,70
621,luminous-supreme-control_int100query,0.6,60
622,luminous-supreme-control_int100query,0.6,60
623,luminous-supreme-control_int100query,0.6,60
624,luminous-supreme-control_int100query,0.6,73
625,luminous-supreme-control_int100query,0.6,70
626,luminous-supreme-control_int100query,0.6,70
627,luminous-supreme-control_int100query,0.6,73
628,luminous-supreme-control_int100query,0.6,75
629,luminous-supreme-control_int100query,0.6,73
630,luminous-supreme-control_int100query,0.6,73
631,luminous-supreme-control_int100query,0.6,73
632,luminous-supreme-control_int100query,0.6,73
633,luminous-supreme-control_int100query,0.6,73
