idx,model_name,parameter_value,predicted_value
78,luminous-supreme-control_int100query,0.3,73
79,luminous-supreme-control_int100query,0.3,75
80,luminous-supreme-control_int100query,0.3,75
81,luminous-supreme-control_int100query,0.3,73
82,luminous-supreme-control_int100query,0.3,73
83,luminous-supreme-control_int100query,0.3,75
84,luminous-supreme-control_int100query,0.3,73
85,luminous-supreme-control_int100query,0.3,73
86,luminous-supreme-control_int100query,0.3,73
87,luminous-supreme-control_int100query,0.3,75
88,luminous-supreme-control_int100query,0.3,73
89,luminous-supreme-control_int100query,0.3,75
90,luminous-supreme-control_int100query,0.3,73
91,luminous-supreme-control_int100query,0.3,73
92,luminous-supreme-control_int100query,0.3,73
93,luminous-supreme-control_int100query,0.3,70
94,luminous-supreme-control_int100query,0.3,75
95,luminous-supreme-control_int100query,0.3,73
96,luminous-supreme-control_int100query,0.3,75
97,luminous-supreme-control_int100query,0.3,73
98,luminous-supreme-control_int100query,0.3,75
99,luminous-supreme-control_int100query,0.3,75
100,luminous-supreme-control_int100query,0.3,73
101,luminous-supreme-control_int100query,0.3,75
102,luminous-supreme-control_int100query,0.3,73
103,luminous-supreme-control_int100query,0.3,75
104,luminous-supreme-control_int100query,0.3,75
105,luminous-supreme-control_int100query,0.3,70
106,luminous-supreme-control_int100query,0.3,73
107,luminous-supreme-control_int100query,0.3,73
108,luminous-supreme-control_int100query,0.3,70
109,luminous-supreme-control_int100query,0.3,73
110,luminous-supreme-control_int100query,0.3,73
111,luminous-supreme-control_int100query,0.3,73
112,luminous-supreme-control_int100query,0.3,70
113,luminous-supreme-control_int100query,0.3,75
114,luminous-supreme-control_int100query,0.3,70
115,luminous-supreme-control_int100query,0.3,73
116,luminous-supreme-control_int100query,0.3,73
117,luminous-supreme-control_int100query,0.3,75
118,luminous-supreme-control_int100query,0.3,73
119,luminous-supreme-control_int100query,0.3,73
120,luminous-supreme-control_int100query,0.3,73
121,luminous-supreme-control_int100query,0.3,73
122,luminous-supreme-control_int100query,0.3,73
123,luminous-supreme-control_int100query,0.3,75
124,luminous-supreme-control_int100query,0.3,73
125,luminous-supreme-control_int100query,0.3,75
126,luminous-supreme-control_int100query,0.3,73
127,luminous-supreme-control_int100query,0.3,70
128,luminous-supreme-control_int100query,0.3,75
129,luminous-supreme-control_int100query,0.3,73
130,luminous-supreme-control_int100query,0.3,70
131,luminous-supreme-control_int100query,0.3,73
132,luminous-supreme-control_int100query,0.3,73
133,luminous-supreme-control_int100query,0.3,75
134,luminous-supreme-control_int100query,0.3,75
135,luminous-supreme-control_int100query,0.3,73
136,luminous-supreme-control_int100query,0.3,73
137,luminous-supreme-control_int100query,0.3,73
138,luminous-supreme-control_int100query,0.3,75
139,luminous-supreme-control_int100query,0.3,70
140,luminous-supreme-control_int100query,0.3,75
141,luminous-supreme-control_int100query,0.3,73
142,luminous-supreme-control_int100query,0.3,75
143,luminous-supreme-control_int100query,0.3,75
144,luminous-supreme-control_int100query,0.3,73
145,luminous-supreme-control_int100query,0.3,75
146,luminous-supreme-control_int100query,0.3,73
147,luminous-supreme-control_int100query,0.4,73
148,luminous-supreme-control_int100query,0.4,75
149,luminous-supreme-control_int100query,0.4,73
150,luminous-supreme-control_int100query,0.4,73
151,luminous-supreme-control_int100query,0.4,75
152,luminous-supreme-control_int100query,0.4,75
153,luminous-supreme-control_int100query,0.4,73
154,luminous-supreme-control_int100query,0.4,70
155,luminous-supreme-control_int100query,0.4,73
156,luminous-supreme-control_int100query,0.4,73
157,luminous-supreme-control_int100query,0.4,73
158,luminous-supreme-control_int100query,0.4,73
159,luminous-supreme-control_int100query,0.4,75
160,luminous-supreme-control_int100query,0.4,73
161,luminous-supreme-control_int100query,0.4,75
162,luminous-supreme-control_int100query,0.4,75
163,luminous-supreme-control_int100query,0.4,75
164,luminous-supreme-control_int100query,0.4,73
165,luminous-supreme-control_int100query,0.4,73
166,luminous-supreme-control_int100query,0.4,73
167,luminous-supreme-control_int100query,0.4,73
168,luminous-supreme-control_int100query,0.4,75
169,luminous-supreme-control_int100query,0.4,73
170,luminous-supreme-control_int100query,0.4,73
171,luminous-supreme-control_int100query,0.4,75
172,luminous-supreme-control_int100query,0.4,70
173,luminous-supreme-control_int100query,0.4,73
174,luminous-supreme-control_int100query,0.4,75
175,luminous-supreme-control_int100query,0.4,75
176,luminous-supreme-control_int100query,0.4,75
177,luminous-supreme-control_int100query,0.4,73
178,luminous-supreme-control_int100query,0.4,75
179,luminous-supreme-control_int100query,0.4,75
180,luminous-supreme-control_int100query,0.4,75
181,luminous-supreme-control_int100query,0.4,73
182,luminous-supreme-control_int100query,0.4,75
183,luminous-supreme-control_int100query,0.4,73
184,luminous-supreme-control_int100query,0.4,75
185,luminous-supreme-control_int100query,0.4,75
186,luminous-supreme-control_int100query,0.4,75
187,luminous-supreme-control_int100query,0.4,73
188,luminous-supreme-control_int100query,0.4,75
189,luminous-supreme-control_int100query,0.4,70
190,luminous-supreme-control_int100query,0.4,73
191,luminous-supreme-control_int100query,0.4,70
192,luminous-supreme-control_int100query,0.4,73
193,luminous-supreme-control_int100query,0.4,73
194,luminous-supreme-control_int100query,0.4,73
195,luminous-supreme-control_int100query,0.4,75
196,luminous-supreme-control_int100query,0.4,75
197,luminous-supreme-control_int100query,0.4,73
198,luminous-supreme-control_int100query,0.4,70
199,luminous-supreme-control_int100query,0.4,73
200,luminous-supreme-control_int100query,0.4,75
201,luminous-supreme-control_int100query,0.4,73
202,luminous-supreme-control_int100query,0.4,73
203,luminous-supreme-control_int100query,0.5,73
204,luminous-supreme-control_int100query,0.5,45
205,luminous-supreme-control_int100query,0.5,73
206,luminous-supreme-control_int100query,0.5,60
207,luminous-supreme-control_int100query,0.5,75
208,luminous-supreme-control_int100query,0.5,73
209,luminous-supreme-control_int100query,0.5,73
210,luminous-supreme-control_int100query,0.5,75
211,luminous-supreme-control_int100query,0.5,73
212,luminous-supreme-control_int100query,0.5,73
213,luminous-supreme-control_int100query,0.5,73
214,luminous-supreme-control_int100query,0.5,75
215,luminous-supreme-control_int100query,0.5,75
216,luminous-supreme-control_int100query,0.5,75
217,luminous-supreme-control_int100query,0.5,75
218,luminous-supreme-control_int100query,0.5,73
219,luminous-supreme-control_int100query,0.5,45
220,luminous-supreme-control_int100query,0.5,73
221,luminous-supreme-control_int100query,0.5,45
222,luminous-supreme-control_int100query,0.5,75
223,luminous-supreme-control_int100query,0.5,73
224,luminous-supreme-control_int100query,0.5,45
225,luminous-supreme-control_int100query,0.5,73
226,luminous-supreme-control_int100query,0.5,75
227,luminous-supreme-control_int100query,0.5,70
228,luminous-supreme-control_int100query,0.5,70
229,luminous-supreme-control_int100query,0.5,75
230,luminous-supreme-control_int100query,0.5,75
231,luminous-supreme-control_int100query,0.5,70
232,luminous-supreme-control_int100query,0.5,73
233,luminous-supreme-control_int100query,0.5,73
234,luminous-supreme-control_int100query,0.5,75
235,luminous-supreme-control_int100query,0.5,75
236,luminous-supreme-control_int100query,0.5,73
237,luminous-supreme-control_int100query,0.5,73
238,luminous-supreme-control_int100query,0.5,73
239,luminous-supreme-control_int100query,0.5,45
240,luminous-supreme-control_int100query,0.5,45
241,luminous-supreme-control_int100query,0.5,73
242,luminous-supreme-control_int100query,0.5,75
243,luminous-supreme-control_int100query,0.5,73
244,luminous-supreme-control_int100query,0.5,75
245,luminous-supreme-control_int100query,0.5,73
246,luminous-supreme-control_int100query,0.5,60
247,luminous-supreme-control_int100query,0.5,70
248,luminous-supreme-control_int100query,0.5,60
249,luminous-supreme-control_int100query,0.5,73
250,luminous-supreme-control_int100query,0.5,73
251,luminous-supreme-control_int100query,0.5,45
252,luminous-supreme-control_int100query,0.5,73
253,luminous-supreme-control_int100query,0.5,75
254,luminous-supreme-control_int100query,0.5,73
255,luminous-supreme-control_int100query,0.5,45
256,luminous-supreme-control_int100query,0.5,60
257,luminous-supreme-control_int100query,0.5,73
258,luminous-supreme-control_int100query,0.5,73
259,luminous-supreme-control_int100query,0.5,73
260,luminous-supreme-control_int100query,0.5,73
261,luminous-supreme-control_int100query,0.5,75
262,luminous-supreme-control_int100query,0.5,73
263,luminous-supreme-control_int100query,0.5,70
264,luminous-supreme-control_int100query,0.5,73
265,luminous-supreme-control_int100query,0.5,45
266,luminous-supreme-control_int100query,0.5,60
267,luminous-supreme-control_int100query,0.5,70
268,luminous-supreme-control_int100query,0.5,73
269,luminous-supreme-control_int100query,0.5,75
270,luminous-supreme-control_int100query,0.5,60
271,luminous-supreme-control_int100query,0.5,73
272,luminous-supreme-control_int100query,0.5,73
273,luminous-supreme-control_int100query,0.5,73
274,luminous-supreme-control_int100query,0.5,73
275,luminous-supreme-control_int100query,0.6,75
276,luminous-supreme-control_int100query,0.6,73
277,luminous-supreme-control_int100query,0.6,73
278,luminous-supreme-control_int100query,0.6,73
279,luminous-supreme-control_int100query,0.6,70
280,luminous-supreme-control_int100query,0.6,45
281,luminous-supreme-control_int100query,0.6,73
282,luminous-supreme-control_int100query,0.6,60
283,luminous-supreme-control_int100query,0.6,75
284,luminous-supreme-control_int100query,0.6,73
285,luminous-supreme-control_int100query,0.6,73
286,luminous-supreme-control_int100query,0.6,73
287,luminous-supreme-control_int100query,0.6,75
288,luminous-supreme-control_int100query,0.6,73
289,luminous-supreme-control_int100query,0.6,75
290,luminous-supreme-control_int100query,0.6,60
291,luminous-supreme-control_int100query,0.6,70
292,luminous-supreme-control_int100query,0.6,75
293,luminous-supreme-control_int100query,0.6,73
294,luminous-supreme-control_int100query,0.6,73
295,luminous-supreme-control_int100query,0.6,73
296,luminous-supreme-control_int100query,0.6,75
297,luminous-supreme-control_int100query,0.6,75
298,luminous-supreme-control_int100query,0.6,73
299,luminous-supreme-control_int100query,0.6,73
300,luminous-supreme-control_int100query,0.6,75
301,luminous-supreme-control_int100query,0.6,73
302,luminous-supreme-control_int100query,0.6,45
303,luminous-supreme-control_int100query,0.6,73
304,luminous-supreme-control_int100query,0.6,75
305,luminous-supreme-control_int100query,0.6,45
306,luminous-supreme-control_int100query,0.6,45
307,luminous-supreme-control_int100query,0.6,73
308,luminous-supreme-control_int100query,0.6,75
309,luminous-supreme-control_int100query,0.6,73
310,luminous-supreme-control_int100query,0.6,75
311,luminous-supreme-control_int100query,0.6,75
312,luminous-supreme-control_int100query,0.6,73
313,luminous-supreme-control_int100query,0.6,73
314,luminous-supreme-control_int100query,0.6,73
315,luminous-supreme-control_int100query,0.6,75
316,luminous-supreme-control_int100query,0.6,73
317,luminous-supreme-control_int100query,0.6,60
318,luminous-supreme-control_int100query,0.6,70
319,luminous-supreme-control_int100query,0.6,60
320,luminous-supreme-control_int100query,0.6,75
321,luminous-supreme-control_int100query,0.6,73
322,luminous-supreme-control_int100query,0.6,73
323,luminous-supreme-control_int100query,0.6,70
324,luminous-supreme-control_int100query,0.6,75
325,luminous-supreme-control_int100query,0.6,73
326,luminous-supreme-control_int100query,0.6,60
327,luminous-supreme-control_int100query,0.6,73
328,luminous-supreme-control_int100query,0.6,75
329,luminous-supreme-control_int100query,0.6,73
330,luminous-supreme-control_int100query,0.6,73
331,luminous-supreme-control_int100query,0.6,73
332,luminous-supreme-control_int100query,0.6,45
333,luminous-supreme-control_int100query,0.6,70
334,luminous-supreme-control_int100query,0.6,75
335,luminous-supreme-control_int100query,0.6,60
336,luminous-supreme-control_int100query,0.6,73
337,luminous-supreme-control_int100query,0.7,73
338,luminous-supreme-control_int100query,0.7,75
339,luminous-supreme-control_int100query,0.7,73
340,luminous-supreme-control_int100query,0.7,75
341,luminous-supreme-control_int100query,0.7,75
342,luminous-supreme-control_int100query,0.7,73
343,luminous-supreme-control_int100query,0.7,73
344,luminous-supreme-control_int100query,0.7,75
345,luminous-supreme-control_int100query,0.7,75
346,luminous-supreme-control_int100query,0.7,45
347,luminous-supreme-control_int100query,0.7,45
348,luminous-supreme-control_int100query,0.7,75
349,luminous-supreme-control_int100query,0.7,73
350,luminous-supreme-control_int100query,0.7,73
351,luminous-supreme-control_int100query,0.7,73
352,luminous-supreme-control_int100query,0.7,60
353,luminous-supreme-control_int100query,0.7,45
354,luminous-supreme-control_int100query,0.7,73
355,luminous-supreme-control_int100query,0.7,75
356,luminous-supreme-control_int100query,0.7,73
357,luminous-supreme-control_int100query,0.7,73
358,luminous-supreme-control_int100query,0.7,75
359,luminous-supreme-control_int100query,0.7,73
360,luminous-supreme-control_int100query,0.7,75
361,luminous-supreme-control_int100query,0.7,70
362,luminous-supreme-control_int100query,0.7,75
363,luminous-supreme-control_int100query,0.7,73
364,luminous-supreme-control_int100query,0.7,75
365,luminous-supreme-control_int100query,0.7,73
366,luminous-supreme-control_int100query,0.7,73
367,luminous-supreme-control_int100query,0.7,73
368,luminous-supreme-control_int100query,0.7,75
369,luminous-supreme-control_int100query,0.7,73
370,luminous-supreme-control_int100query,0.7,60
371,luminous-supreme-control_int100query,0.7,75
372,luminous-supreme-control_int100query,0.7,73
373,luminous-supreme-control_int100query,0.7,75
374,luminous-supreme-control_int100query,0.7,73
375,luminous-supreme-control_int100query,0.7,73
376,luminous-supreme-control_int100query,0.7,73
377,luminous-supreme-control_int100query,0.7,45
378,luminous-supreme-control_int100query,0.7,73
379,luminous-supreme-control_int100query,0.7,62
380,luminous-supreme-control_int100query,0.7,75
381,luminous-supreme-control_int100query,0.7,60
382,luminous-supreme-control_int100query,0.7,75
383,luminous-supreme-control_int100query,0.7,73
384,luminous-supreme-control_int100query,0.7,70
385,luminous-supreme-control_int100query,0.7,75
386,luminous-supreme-control_int100query,0.7,75
387,luminous-supreme-control_int100query,0.7,73
388,luminous-supreme-control_int100query,0.7,73
389,luminous-supreme-control_int100query,0.7,73
390,luminous-supreme-control_int100query,0.7,73
391,luminous-supreme-control_int100query,0.7,60
392,luminous-supreme-control_int100query,0.7,45
393,luminous-supreme-control_int100query,0.7,73
394,luminous-supreme-control_int100query,0.7,45
395,luminous-supreme-control_int100query,0.7,75
396,luminous-supreme-control_int100query,0.7,60
397,luminous-supreme-control_int100query,0.7,73
398,luminous-supreme-control_int100query,0.7,70
399,luminous-supreme-control_int100query,0.7,60
400,luminous-supreme-control_int100query,0.7,70
401,luminous-supreme-control_int100query,0.7,73
402,luminous-supreme-control_int100query,0.7,73
403,luminous-supreme-control_int100query,0.7,70
404,luminous-supreme-control_int100query,0.7,75
405,luminous-supreme-control_int100query,0.7,45
406,luminous-supreme-control_int100query,0.8,45
407,luminous-supreme-control_int100query,0.8,73
408,luminous-supreme-control_int100query,0.8,75
409,luminous-supreme-control_int100query,0.8,70
410,luminous-supreme-control_int100query,0.8,73
411,luminous-supreme-control_int100query,0.8,73
412,luminous-supreme-control_int100query,0.8,73
413,luminous-supreme-control_int100query,0.8,73
414,luminous-supreme-control_int100query,0.8,73
415,luminous-supreme-control_int100query,0.8,55
416,luminous-supreme-control_int100query,0.8,70
417,luminous-supreme-control_int100query,0.8,60
418,luminous-supreme-control_int100query,0.8,73
419,luminous-supreme-control_int100query,0.8,73
420,luminous-supreme-control_int100query,0.8,75
421,luminous-supreme-control_int100query,0.8,75
422,luminous-supreme-control_int100query,0.8,45
423,luminous-supreme-control_int100query,0.8,73
424,luminous-supreme-control_int100query,0.8,75
425,luminous-supreme-control_int100query,0.8,75
426,luminous-supreme-control_int100query,0.8,73
427,luminous-supreme-control_int100query,0.8,75
428,luminous-supreme-control_int100query,0.8,70
429,luminous-supreme-control_int100query,0.8,75
430,luminous-supreme-control_int100query,0.8,75
431,luminous-supreme-control_int100query,0.8,73
432,luminous-supreme-control_int100query,0.8,60
433,luminous-supreme-control_int100query,0.8,45
434,luminous-supreme-control_int100query,0.8,75
435,luminous-supreme-control_int100query,0.8,60
436,luminous-supreme-control_int100query,0.8,80
437,luminous-supreme-control_int100query,0.8,73
438,luminous-supreme-control_int100query,0.8,75
439,luminous-supreme-control_int100query,0.8,60
440,luminous-supreme-control_int100query,0.8,73
441,luminous-supreme-control_int100query,0.8,73
442,luminous-supreme-control_int100query,0.8,73
443,luminous-supreme-control_int100query,0.8,75
444,luminous-supreme-control_int100query,0.8,70
445,luminous-supreme-control_int100query,0.8,73
446,luminous-supreme-control_int100query,0.8,73
447,luminous-supreme-control_int100query,0.8,75
448,luminous-supreme-control_int100query,0.8,75
449,luminous-supreme-control_int100query,0.8,70
450,luminous-supreme-control_int100query,0.8,73
451,luminous-supreme-control_int100query,0.8,60
452,luminous-supreme-control_int100query,0.8,73
453,luminous-supreme-control_int100query,0.8,45
454,luminous-supreme-control_int100query,0.8,75
455,luminous-supreme-control_int100query,0.8,75
456,luminous-supreme-control_int100query,0.8,73
457,luminous-supreme-control_int100query,0.8,75
458,luminous-supreme-control_int100query,0.8,60
459,luminous-supreme-control_int100query,0.8,60
460,luminous-supreme-control_int100query,0.8,45
461,luminous-supreme-control_int100query,0.8,25
462,luminous-supreme-control_int100query,0.8,75
463,luminous-supreme-control_int100query,0.9,60
464,luminous-supreme-control_int100query,0.9,75
465,luminous-supreme-control_int100query,0.9,73
466,luminous-supreme-control_int100query,0.9,70
467,luminous-supreme-control_int100query,0.9,73
468,luminous-supreme-control_int100query,0.9,73
469,luminous-supreme-control_int100query,0.9,73
470,luminous-supreme-control_int100query,0.9,75
471,luminous-supreme-control_int100query,0.9,75
472,luminous-supreme-control_int100query,0.9,75
473,luminous-supreme-control_int100query,0.9,75
474,luminous-supreme-control_int100query,0.9,70
475,luminous-supreme-control_int100query,0.9,73
476,luminous-supreme-control_int100query,0.9,73
477,luminous-supreme-control_int100query,0.9,73
478,luminous-supreme-control_int100query,0.9,73
479,luminous-supreme-control_int100query,0.9,75
480,luminous-supreme-control_int100query,0.9,60
481,luminous-supreme-control_int100query,0.9,73
482,luminous-supreme-control_int100query,0.9,73
483,luminous-supreme-control_int100query,0.9,75
484,luminous-supreme-control_int100query,0.9,73
485,luminous-supreme-control_int100query,0.9,73
486,luminous-supreme-control_int100query,0.9,70
487,luminous-supreme-control_int100query,0.9,75
488,luminous-supreme-control_int100query,0.9,73
489,luminous-supreme-control_int100query,0.9,73
490,luminous-supreme-control_int100query,0.9,73
491,luminous-supreme-control_int100query,0.9,73
492,luminous-supreme-control_int100query,0.9,73
493,luminous-supreme-control_int100query,0.9,73
494,luminous-supreme-control_int100query,0.9,75
495,luminous-supreme-control_int100query,0.9,75
496,luminous-supreme-control_int100query,0.9,75
497,luminous-supreme-control_int100query,0.9,73
498,luminous-supreme-control_int100query,0.9,70
499,luminous-supreme-control_int100query,0.9,73
500,luminous-supreme-control_int100query,0.9,73
501,luminous-supreme-control_int100query,0.9,45
502,luminous-supreme-control_int100query,0.9,73
503,luminous-supreme-control_int100query,0.9,73
504,luminous-supreme-control_int100query,0.9,75
505,luminous-supreme-control_int100query,0.9,75
506,luminous-supreme-control_int100query,0.9,75
507,luminous-supreme-control_int100query,0.9,75
508,luminous-supreme-control_int100query,0.9,75
509,luminous-supreme-control_int100query,0.9,70
510,luminous-supreme-control_int100query,0.9,73
511,luminous-supreme-control_int100query,0.9,75
512,luminous-supreme-control_int100query,0.9,73
513,luminous-supreme-control_int100query,0.9,75
514,luminous-supreme-control_int100query,0.9,75
515,luminous-supreme-control_int100query,0.9,75
516,luminous-supreme-control_int100query,0.9,73
517,luminous-supreme-control_int100query,0.9,73
518,luminous-supreme-control_int100query,1.0,73
519,luminous-supreme-control_int100query,1.0,75
520,luminous-supreme-control_int100query,1.0,73
521,luminous-supreme-control_int100query,1.0,73
522,luminous-supreme-control_int100query,1.0,73
523,luminous-supreme-control_int100query,1.0,75
524,luminous-supreme-control_int100query,1.0,75
525,luminous-supreme-control_int100query,1.0,77
526,luminous-supreme-control_int100query,1.0,75
527,luminous-supreme-control_int100query,1.0,73
528,luminous-supreme-control_int100query,1.0,70
529,luminous-supreme-control_int100query,1.0,70
530,luminous-supreme-control_int100query,1.0,75
531,luminous-supreme-control_int100query,1.0,75
532,luminous-supreme-control_int100query,1.0,73
533,luminous-supreme-control_int100query,1.0,60
534,luminous-supreme-control_int100query,1.0,45
535,luminous-supreme-control_int100query,1.0,73
536,luminous-supreme-control_int100query,1.0,73
537,luminous-supreme-control_int100query,1.0,45
538,luminous-supreme-control_int100query,1.0,75
539,luminous-supreme-control_int100query,1.0,75
540,luminous-supreme-control_int100query,1.0,75
541,luminous-supreme-control_int100query,1.0,73
542,luminous-supreme-control_int100query,1.0,73
543,luminous-supreme-control_int100query,1.0,75
544,luminous-supreme-control_int100query,1.0,75
545,luminous-supreme-control_int100query,1.0,73
546,luminous-supreme-control_int100query,1.0,73
547,luminous-supreme-control_int100query,1.0,70
548,luminous-supreme-control_int100query,1.0,60
549,luminous-supreme-control_int100query,1.0,45
550,luminous-supreme-control_int100query,1.0,75
551,luminous-supreme-control_int100query,1.0,75
552,luminous-supreme-control_int100query,1.0,73
553,luminous-supreme-control_int100query,1.0,73
554,luminous-supreme-control_int100query,1.0,75
555,luminous-supreme-control_int100query,1.0,70
556,luminous-supreme-control_int100query,1.0,75
557,luminous-supreme-control_int100query,1.0,50
558,luminous-supreme-control_int100query,1.0,73
559,luminous-supreme-control_int100query,1.0,75
560,luminous-supreme-control_int100query,1.0,70
561,luminous-supreme-control_int100query,1.0,45
562,luminous-supreme-control_int100query,1.0,73
563,luminous-supreme-control_int100query,1.0,70
564,luminous-supreme-control_int100query,1.0,73
565,luminous-supreme-control_int100query,1.0,35
566,luminous-supreme-control_int100query,1.0,60
567,luminous-supreme-control_int100query,1.0,75
568,luminous-supreme-control_int100query,1.0,60
569,luminous-supreme-control_int100query,1.0,45
570,luminous-supreme-control_int100query,1.0,75
571,luminous-supreme-control_int100query,1.0,75
572,luminous-supreme-control_int100query,1.0,75
573,luminous-supreme-control_int100query,1.0,75
574,luminous-supreme-control_int100query,1.0,73
575,luminous-supreme-control_int100query,1.0,70
576,luminous-supreme-control_int100query,1.0,75
577,luminous-supreme-control_int100query,1.0,75
578,luminous-supreme-control_int100query,1.0,73
579,luminous-supreme-control_int100query,1.0,75
580,gpt-4,0.01,50
581,gpt-4,0.01,50
582,gpt-4,0.01,50
583,gpt-4,0.01,50
584,gpt-4,0.01,50
585,gpt-4,0.01,50
586,gpt-4,0.01,50
587,gpt-4,0.01,50
588,gpt-4,0.01,50
589,gpt-4,0.01,50
590,gpt-4,0.01,50
591,gpt-4,0.01,50
592,gpt-4,0.01,50
593,gpt-4,0.01,50
594,gpt-4,0.01,50
595,gpt-4,0.01,50
596,gpt-4,0.01,50
597,gpt-4,0.01,50
598,gpt-4,0.01,50
599,gpt-4,0.01,50
600,gpt-4,0.01,50
601,gpt-4,0.01,50
602,gpt-4,0.01,50
603,gpt-4,0.01,50
604,gpt-4,0.01,50
605,gpt-4,0.01,50
606,gpt-4,0.01,50
607,gpt-4,0.01,50
608,gpt-4,0.01,50
609,gpt-4,0.01,50
610,gpt-4,0.01,50
611,gpt-4,0.01,50
612,gpt-4,0.01,50
613,gpt-4,0.01,50
614,gpt-4,0.01,50
615,gpt-4,0.01,50
616,gpt-4,0.01,50
617,gpt-4,0.01,50
618,gpt-4,0.01,50
619,gpt-4,0.01,50
620,gpt-4,0.01,50
621,gpt-4,0.01,50
622,gpt-4,0.01,50
623,gpt-4,0.01,50
624,gpt-4,0.01,50
625,gpt-4,0.01,50
626,gpt-4,0.01,50
627,gpt-4,0.01,50
628,gpt-4,0.01,50
629,gpt-4,0.01,50
630,gpt-4,0.01,50
631,gpt-4,0.01,50
632,gpt-4,0.01,50
633,gpt-4,0.01,50
634,gpt-4,0.01,50
635,gpt-4,0.01,50
636,gpt-4,0.01,50
637,gpt-4,0.01,50
638,gpt-4,0.01,50
639,gpt-4,0.01,50
640,gpt-4,0.01,50
641,gpt-4,0.01,50
642,gpt-4,0.01,50
643,gpt-4,0.01,50
644,gpt-4,0.01,50
645,gpt-4,0.01,50
646,gpt-4,0.01,50
647,gpt-4,0.01,50
648,gpt-4,0.01,50
649,gpt-4,0.01,50
650,gpt-4,0.01,50
651,gpt-4,0.01,50
652,gpt-4,0.01,50
653,gpt-4,0.01,50
654,gpt-4,0.01,50
655,gpt-4,0.01,50
656,gpt-4,0.01,50
657,gpt-4,0.01,50
658,gpt-4,0.01,50
659,gpt-4,0.01,50
660,gpt-4,0.01,50
661,gpt-4,0.01,50
662,gpt-4,0.01,50
663,gpt-4,0.01,50
664,gpt-4,0.01,50
