idx,model_name,parameter_value,predicted_value
340,luminous-supreme-control_int100query,0.3,73
341,luminous-supreme-control_int100query,0.3,73
342,luminous-supreme-control_int100query,0.3,60
343,luminous-supreme-control_int100query,0.3,73
344,luminous-supreme-control_int100query,0.3,73
345,luminous-supreme-control_int100query,0.3,70
346,luminous-supreme-control_int100query,0.3,60
347,luminous-supreme-control_int100query,0.3,45
348,luminous-supreme-control_int100query,0.3,60
349,luminous-supreme-control_int100query,0.3,73
350,luminous-supreme-control_int100query,0.3,45
351,luminous-supreme-control_int100query,0.3,60
352,luminous-supreme-control_int100query,0.3,73
353,luminous-supreme-control_int100query,0.3,70
354,luminous-supreme-control_int100query,0.3,45
355,luminous-supreme-control_int100query,0.3,73
356,luminous-supreme-control_int100query,0.3,73
357,luminous-supreme-control_int100query,0.3,70
358,luminous-supreme-control_int100query,0.3,60
359,luminous-supreme-control_int100query,0.3,73
360,luminous-supreme-control_int100query,0.3,73
361,luminous-supreme-control_int100query,0.3,73
362,luminous-supreme-control_int100query,0.3,73
363,luminous-supreme-control_int100query,0.3,60
364,luminous-supreme-control_int100query,0.3,70
365,luminous-supreme-control_int100query,0.3,60
366,luminous-supreme-control_int100query,0.3,60
367,luminous-supreme-control_int100query,0.3,60
368,luminous-supreme-control_int100query,0.3,45
369,luminous-supreme-control_int100query,0.3,73
370,luminous-supreme-control_int100query,0.3,45
371,luminous-supreme-control_int100query,0.3,60
372,luminous-supreme-control_int100query,0.3,73
373,luminous-supreme-control_int100query,0.4,45
374,luminous-supreme-control_int100query,0.4,60
375,luminous-supreme-control_int100query,0.4,60
376,luminous-supreme-control_int100query,0.4,70
377,luminous-supreme-control_int100query,0.4,60
378,luminous-supreme-control_int100query,0.4,60
379,luminous-supreme-control_int100query,0.4,60
380,luminous-supreme-control_int100query,0.4,60
381,luminous-supreme-control_int100query,0.4,45
382,luminous-supreme-control_int100query,0.4,60
383,luminous-supreme-control_int100query,0.4,60
384,luminous-supreme-control_int100query,0.4,60
385,luminous-supreme-control_int100query,0.4,70
386,luminous-supreme-control_int100query,0.4,60
387,luminous-supreme-control_int100query,0.4,45
388,luminous-supreme-control_int100query,0.4,60
389,luminous-supreme-control_int100query,0.4,73
390,luminous-supreme-control_int100query,0.4,60
391,luminous-supreme-control_int100query,0.4,45
392,luminous-supreme-control_int100query,0.4,60
393,luminous-supreme-control_int100query,0.4,73
394,luminous-supreme-control_int100query,0.4,73
395,luminous-supreme-control_int100query,0.4,70
396,luminous-supreme-control_int100query,0.4,70
397,luminous-supreme-control_int100query,0.4,60
398,luminous-supreme-control_int100query,0.4,60
399,luminous-supreme-control_int100query,0.4,60
400,luminous-supreme-control_int100query,0.4,73
401,luminous-supreme-control_int100query,0.4,73
402,luminous-supreme-control_int100query,0.4,73
403,luminous-supreme-control_int100query,0.4,60
404,luminous-supreme-control_int100query,0.4,73
405,luminous-supreme-control_int100query,0.4,60
406,luminous-supreme-control_int100query,0.4,73
407,luminous-supreme-control_int100query,0.4,73
408,luminous-supreme-control_int100query,0.4,60
409,luminous-supreme-control_int100query,0.4,73
410,luminous-supreme-control_int100query,0.4,73
411,luminous-supreme-control_int100query,0.4,60
412,luminous-supreme-control_int100query,0.4,60
413,luminous-supreme-control_int100query,0.4,60
414,luminous-supreme-control_int100query,0.4,45
415,luminous-supreme-control_int100query,0.4,60
416,luminous-supreme-control_int100query,0.4,73
417,luminous-supreme-control_int100query,0.4,73
418,luminous-supreme-control_int100query,0.4,60
419,luminous-supreme-control_int100query,0.4,45
420,luminous-supreme-control_int100query,0.4,70
421,luminous-supreme-control_int100query,0.4,60
422,luminous-supreme-control_int100query,0.4,73
423,luminous-supreme-control_int100query,0.4,45
424,luminous-supreme-control_int100query,0.4,73
425,luminous-supreme-control_int100query,0.4,60
426,luminous-supreme-control_int100query,0.4,73
427,luminous-supreme-control_int100query,0.4,60
428,luminous-supreme-control_int100query,0.4,60
429,luminous-supreme-control_int100query,0.4,73
430,luminous-supreme-control_int100query,0.4,73
431,luminous-supreme-control_int100query,0.4,73
432,luminous-supreme-control_int100query,0.4,45
433,luminous-supreme-control_int100query,0.4,45
434,luminous-supreme-control_int100query,0.4,73
435,luminous-supreme-control_int100query,0.4,60
436,luminous-supreme-control_int100query,0.4,73
437,luminous-supreme-control_int100query,0.4,70
438,luminous-supreme-control_int100query,0.4,73
439,luminous-supreme-control_int100query,0.4,73
440,luminous-supreme-control_int100query,0.4,60
441,luminous-supreme-control_int100query,0.4,60
442,luminous-supreme-control_int100query,0.4,60
443,luminous-supreme-control_int100query,0.4,60
444,luminous-supreme-control_int100query,0.4,60
445,luminous-supreme-control_int100query,0.4,73
446,luminous-supreme-control_int100query,0.4,70
447,luminous-supreme-control_int100query,0.4,45
448,luminous-supreme-control_int100query,0.4,60
449,luminous-supreme-control_int100query,0.4,73
450,luminous-supreme-control_int100query,0.4,60
451,luminous-supreme-control_int100query,0.4,60
452,luminous-supreme-control_int100query,0.4,60
453,luminous-supreme-control_int100query,0.4,70
454,luminous-supreme-control_int100query,0.4,60
455,luminous-supreme-control_int100query,0.4,73
456,luminous-supreme-control_int100query,0.4,73
457,luminous-supreme-control_int100query,0.4,60
458,luminous-supreme-control_int100query,0.5,60
459,luminous-supreme-control_int100query,0.5,45
460,luminous-supreme-control_int100query,0.5,45
461,luminous-supreme-control_int100query,0.5,60
462,luminous-supreme-control_int100query,0.5,73
463,luminous-supreme-control_int100query,0.5,45
464,luminous-supreme-control_int100query,0.5,73
465,luminous-supreme-control_int100query,0.5,73
466,luminous-supreme-control_int100query,0.5,70
467,luminous-supreme-control_int100query,0.5,70
468,luminous-supreme-control_int100query,0.5,70
469,luminous-supreme-control_int100query,0.5,73
470,luminous-supreme-control_int100query,0.5,70
471,luminous-supreme-control_int100query,0.5,60
472,luminous-supreme-control_int100query,0.5,60
473,luminous-supreme-control_int100query,0.5,70
474,luminous-supreme-control_int100query,0.5,70
475,luminous-supreme-control_int100query,0.5,73
476,luminous-supreme-control_int100query,0.5,73
477,luminous-supreme-control_int100query,0.5,70
478,luminous-supreme-control_int100query,0.5,45
479,luminous-supreme-control_int100query,0.5,73
480,luminous-supreme-control_int100query,0.5,73
481,luminous-supreme-control_int100query,0.5,73
482,luminous-supreme-control_int100query,0.5,60
483,luminous-supreme-control_int100query,0.5,73
484,luminous-supreme-control_int100query,0.5,73
485,luminous-supreme-control_int100query,0.5,73
486,luminous-supreme-control_int100query,0.5,60
487,luminous-supreme-control_int100query,0.5,45
488,luminous-supreme-control_int100query,0.5,60
489,luminous-supreme-control_int100query,0.5,73
490,luminous-supreme-control_int100query,0.5,73
491,luminous-supreme-control_int100query,0.5,45
492,luminous-supreme-control_int100query,0.5,73
493,luminous-supreme-control_int100query,0.5,60
494,luminous-supreme-control_int100query,0.5,45
495,luminous-supreme-control_int100query,0.5,45
496,luminous-supreme-control_int100query,0.5,60
497,luminous-supreme-control_int100query,0.5,75
498,luminous-supreme-control_int100query,0.5,70
499,luminous-supreme-control_int100query,0.5,70
500,luminous-supreme-control_int100query,0.5,73
501,luminous-supreme-control_int100query,0.5,73
502,luminous-supreme-control_int100query,0.5,60
503,luminous-supreme-control_int100query,0.5,75
504,luminous-supreme-control_int100query,0.5,60
505,luminous-supreme-control_int100query,0.5,70
506,luminous-supreme-control_int100query,0.5,70
507,luminous-supreme-control_int100query,0.5,73
508,luminous-supreme-control_int100query,0.5,45
509,luminous-supreme-control_int100query,0.5,73
510,luminous-supreme-control_int100query,0.5,60
511,luminous-supreme-control_int100query,0.5,75
512,luminous-supreme-control_int100query,0.5,73
513,luminous-supreme-control_int100query,0.5,73
514,luminous-supreme-control_int100query,0.5,73
515,luminous-supreme-control_int100query,0.5,70
516,luminous-supreme-control_int100query,0.5,60
517,luminous-supreme-control_int100query,0.5,73
518,luminous-supreme-control_int100query,0.5,70
519,luminous-supreme-control_int100query,0.5,60
520,luminous-supreme-control_int100query,0.5,73
521,luminous-supreme-control_int100query,0.5,45
522,luminous-supreme-control_int100query,0.5,60
523,luminous-supreme-control_int100query,0.5,73
524,luminous-supreme-control_int100query,0.5,73
525,luminous-supreme-control_int100query,0.5,73
526,luminous-supreme-control_int100query,0.5,73
527,luminous-supreme-control_int100query,0.5,73
528,luminous-supreme-control_int100query,0.5,60
529,luminous-supreme-control_int100query,0.5,73
530,luminous-supreme-control_int100query,0.5,45
531,luminous-supreme-control_int100query,0.5,73
532,luminous-supreme-control_int100query,0.6,60
533,luminous-supreme-control_int100query,0.6,60
534,luminous-supreme-control_int100query,0.6,60
535,luminous-supreme-control_int100query,0.6,45
536,luminous-supreme-control_int100query,0.6,70
537,luminous-supreme-control_int100query,0.6,60
538,luminous-supreme-control_int100query,0.6,60
539,luminous-supreme-control_int100query,0.6,73
540,luminous-supreme-control_int100query,0.6,60
541,luminous-supreme-control_int100query,0.6,60
542,luminous-supreme-control_int100query,0.6,60
543,luminous-supreme-control_int100query,0.6,73
544,luminous-supreme-control_int100query,0.6,73
545,luminous-supreme-control_int100query,0.6,60
546,luminous-supreme-control_int100query,0.6,70
547,luminous-supreme-control_int100query,0.6,45
548,luminous-supreme-control_int100query,0.6,73
549,luminous-supreme-control_int100query,0.6,60
550,luminous-supreme-control_int100query,0.6,70
551,luminous-supreme-control_int100query,0.6,60
552,luminous-supreme-control_int100query,0.6,73
553,luminous-supreme-control_int100query,0.6,60
554,luminous-supreme-control_int100query,0.6,73
555,luminous-supreme-control_int100query,0.6,60
556,luminous-supreme-control_int100query,0.6,73
557,luminous-supreme-control_int100query,0.6,73
558,luminous-supreme-control_int100query,0.6,45
559,luminous-supreme-control_int100query,0.6,60
560,luminous-supreme-control_int100query,0.6,70
561,luminous-supreme-control_int100query,0.6,60
562,luminous-supreme-control_int100query,0.6,45
563,luminous-supreme-control_int100query,0.6,73
564,luminous-supreme-control_int100query,0.6,73
565,luminous-supreme-control_int100query,0.6,73
566,luminous-supreme-control_int100query,0.6,73
567,luminous-supreme-control_int100query,0.6,45
568,luminous-supreme-control_int100query,0.6,45
569,luminous-supreme-control_int100query,0.6,60
570,luminous-supreme-control_int100query,0.6,70
571,luminous-supreme-control_int100query,0.6,75
572,luminous-supreme-control_int100query,0.6,70
573,luminous-supreme-control_int100query,0.6,70
574,luminous-supreme-control_int100query,0.6,73
575,luminous-supreme-control_int100query,0.6,73
576,luminous-supreme-control_int100query,0.6,73
577,luminous-supreme-control_int100query,0.6,70
578,luminous-supreme-control_int100query,0.6,73
579,luminous-supreme-control_int100query,0.6,45
580,luminous-supreme-control_int100query,0.6,60
581,luminous-supreme-control_int100query,0.6,73
582,luminous-supreme-control_int100query,0.6,73
583,luminous-supreme-control_int100query,0.6,73
584,luminous-supreme-control_int100query,0.6,60
585,luminous-supreme-control_int100query,0.6,60
586,luminous-supreme-control_int100query,0.6,60
587,luminous-supreme-control_int100query,0.6,73
588,luminous-supreme-control_int100query,0.6,75
589,luminous-supreme-control_int100query,0.6,73
590,luminous-supreme-control_int100query,0.6,73
591,luminous-supreme-control_int100query,0.6,60
592,luminous-supreme-control_int100query,0.6,73
593,luminous-supreme-control_int100query,0.6,45
594,luminous-supreme-control_int100query,0.6,60
595,luminous-supreme-control_int100query,0.6,73
596,luminous-supreme-control_int100query,0.6,60
597,luminous-supreme-control_int100query,0.6,60
598,luminous-supreme-control_int100query,0.6,73
599,luminous-supreme-control_int100query,0.6,73
600,luminous-supreme-control_int100query,0.6,73
601,luminous-supreme-control_int100query,0.6,60
602,luminous-supreme-control_int100query,0.6,73
603,luminous-supreme-control_int100query,0.6,73
604,luminous-supreme-control_int100query,0.6,60
605,luminous-supreme-control_int100query,0.6,75
606,luminous-supreme-control_int100query,0.6,70
607,luminous-supreme-control_int100query,0.6,70
608,luminous-supreme-control_int100query,0.6,73
609,luminous-supreme-control_int100query,0.6,73
610,luminous-supreme-control_int100query,0.7,45
611,luminous-supreme-control_int100query,0.7,45
612,luminous-supreme-control_int100query,0.7,73
613,luminous-supreme-control_int100query,0.7,60
614,luminous-supreme-control_int100query,0.7,70
615,luminous-supreme-control_int100query,0.7,73
616,luminous-supreme-control_int100query,0.7,60
617,luminous-supreme-control_int100query,0.7,45
618,luminous-supreme-control_int100query,0.7,73
619,luminous-supreme-control_int100query,0.7,60
620,luminous-supreme-control_int100query,0.7,60
621,luminous-supreme-control_int100query,0.7,75
622,luminous-supreme-control_int100query,0.7,73
623,luminous-supreme-control_int100query,0.7,70
624,luminous-supreme-control_int100query,0.7,60
625,luminous-supreme-control_int100query,0.7,73
626,luminous-supreme-control_int100query,0.7,50
627,luminous-supreme-control_int100query,0.7,60
628,luminous-supreme-control_int100query,0.7,60
629,luminous-supreme-control_int100query,0.7,73
630,luminous-supreme-control_int100query,0.7,73
631,luminous-supreme-control_int100query,0.7,60
632,luminous-supreme-control_int100query,0.7,25
633,luminous-supreme-control_int100query,0.7,45
